           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854        -0.0046479578        -2.3902841707 
        0.0050000000         0.0021991112         1.2130986854        -0.0046479578        -2.3838788195 
        0.0100001000         0.0043982448         1.2080007824        -0.1374467515        -2.3902841707 
        0.0150001000         0.0065972909         1.2130986854        -0.0046479578        -2.3838788195 
        0.0200001000         0.0087962719         1.2080007824        -0.1374467515        -2.3934868463 
        0.0250000000         0.0109951221         1.2054518309        -0.2038461484        -2.3902841707 
        0.0300000000         0.0131939078         1.2181965884         0.1281508360        -2.3870814951 
        0.0350000000         0.0153925633         1.2054518309        -0.2038461484        -2.3838788195 
        0.0400000000         0.0175910668         1.2080007824        -0.1374467515        -2.3902841707 
        0.0450001000         0.0197894407         1.2130986854        -0.0046479578        -2.3742707926 
        0.0500001000         0.0219875753         1.2130986854        -0.0046479578        -2.3838788195 
        0.0550299000         0.0241985918         1.2232944913         0.2609496297        -2.3838788195 
        0.0600000000         0.0263831279         1.2130986854        -0.0046479578        -2.3870814951 
        0.0650000000         0.0285805464         1.2130986854        -0.0046479578        -2.3870814951 
        0.0700000000         0.0307776828         1.2130986854        -0.0046479578        -2.3838788195 
        0.0750001000         0.0329745594         1.2130986854        -0.0046479578        -2.3934868463 
        0.0800001000         0.0351710666         1.2130986854        -0.0046479578        -2.3902841707 
        0.0850001000         0.0373672267         1.2181965884         0.1281508360        -2.3742707926 
        0.0900000000         0.0395629741         1.2742735211         1.5889375671        -2.3806761439 
        0.0950000000         0.0417583750         1.2615287636         1.2569405827        -2.3710681170 
        0.1000000000         0.0439533637         1.2615287636         1.2569405827        -2.3614600902 
        0.1050001000         0.0461479624         1.2564308607         1.1241417890        -2.3614600902 
        0.1100001000         0.0483420619         1.2615287636         1.2569405827        -2.3550547390 
        0.1150001000         0.0505356842         1.2487840062         0.9249435984        -2.3614600902 
        0.1200000000         0.0527287639         1.2615287636         1.2569405827        -2.3518520634 
        0.1250002000         0.0549214547         1.2538819092         1.0577423921        -2.3390413610 
        0.1300000000         0.0571134281         1.2564308607         1.1241417890        -2.3390413610 
        0.1350001000         0.0593049693         1.2691756181         1.4561387733        -2.3166226318 
