           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854        -0.0046479578        -0.5647590765 
        0.0050000000         0.0013194681         1.2080007824        -0.1374467515        -0.5743671033 
        0.0100000000         0.0026389316         1.2054518309        -0.2038461484        -0.5711644277 
        0.0150000000         0.0039583856         1.2054518309        -0.2038461484        -0.5711644277 
        0.0200000000         0.0052778257         1.2130986854        -0.0046479578        -0.5647590765 
        0.0250000000         0.0065972469         1.2080007824        -0.1374467515        -0.5711644277 
        0.0300000000         0.0079166447         1.2130986854        -0.0046479578        -0.5647590765 
        0.0350000000         0.0092360144         1.2054518309        -0.2038461484        -0.5711644277 
        0.0400000000         0.0105553513         1.2207455399         0.1945502328        -0.5551510497 
        0.0450000000         0.0118746506         1.2130986854        -0.0046479578        -0.5647590765 
        0.0500000000         0.0131939078         1.2207455399         0.1945502328        -0.5551510497 
        0.0550000000         0.0145131181         1.2105497339        -0.0710473547        -0.5647590765 
        0.0600000000         0.0158322768         1.2130986854        -0.0046479578        -0.5647590765 
        0.0650000000         0.0171513793         1.2130986854        -0.0046479578        -0.5647590765 
        0.0700000000         0.0184704208         1.2105497339        -0.0710473547        -0.5711644277 
        0.0750000000         0.0197893967         1.2232944913         0.2609496297        -0.5519483741 
        0.0800000000         0.0211083023         1.2207455399         0.1945502328        -0.5551510497 
        0.0850000000         0.0224271329         1.2232944913         0.2609496297        -0.5583537253 
        0.0900000000         0.0237458838         1.2360392488         0.5929466140        -0.5455430229 
        0.0950000000         0.0250645504         1.2258434428         0.3273490266        -0.5679617521 
        0.1000000000         0.0263831279         1.2334902973         0.5265472172        -0.5647590765 
        0.1050000000         0.0277016116         1.2411371518         0.7257454078        -0.5519483741 
        0.1100000000         0.0290199969         1.2385882003         0.6593460109        -0.5583537253 
        0.1150000000         0.0303382791         1.2538819092         1.0577423921        -0.5359349961 
        0.1200000000         0.0316564536         1.2564308607         1.1241417890        -0.5295296448 
        0.1250000000         0.0329745155         1.2513329577         0.9913429953        -0.5359349961 
        0.1300000000         0.0342924603         1.2589798122         1.1905411859        -0.5295296448 
        0.1350000000         0.0356102832         1.2513329577         0.9913429953        -0.5327323204 
        0.1400000000         0.0369279796         1.2589798122         1.1905411859        -0.5295296448 
        0.1450000000         0.0382455448         1.2538819092         1.0577423921        -0.5199216180 
        0.1500000000         0.0395629741         1.2640777151         1.3233399796        -0.5071109156 
        0.1550000000         0.0408802629         1.2666266666         1.3897393765        -0.4975028888 
        0.1600000000         0.0421974064         1.2640777151         1.3233399796        -0.4975028888 
        0.1650000000         0.0435143999         1.2717245696         1.5225381702        -0.4686788084 
        0.1700000000         0.0448312389         1.2691756181         1.4561387733        -0.4814895108 
        0.1750000000         0.0461479186         1.2640777151         1.3233399796        -0.4782868352 
        0.1800001000         0.0474644606         1.2615287636         1.2569405827        -0.4750841596 
        0.1850000000         0.0487807813         1.2717245696         1.5225381702        -0.4590707816 
        0.1900000000         0.0500969551         1.2666266666         1.3897393765        -0.4590707816 
        0.1950000000         0.0514129508         1.2717245696         1.5225381702        -0.4462600791 
        0.2000000000         0.0527287639         1.2793714240         1.7217363608        -0.4270440255 
        0.2050000000         0.0540443896         1.2768224726         1.6553369640        -0.4206386743 
        0.2100001000         0.0553598496         1.2691756181         1.4561387733        -0.4206386743 
        0.2150000000         0.0566750603         1.2768224726         1.6553369640        -0.4174359987 
        0.2200000000         0.0579900959         1.2717245696         1.5225381702        -0.4110306475 
        0.2250000000         0.0593049255         1.2742735211         1.5889375671        -0.4014226207 
        0.2300000000         0.0606195444         1.2742735211         1.5889375671        -0.3918145939 
        0.2350000000         0.0619339479         1.2742735211         1.5889375671        -0.3886119183 
        0.2400001000         0.0632481576         1.2717245696         1.5225381702        -0.3886119183 
        0.2450000000         0.0645620900         1.2691756181         1.4561387733        -0.3790038915 
        0.2500000000         0.0658758193         1.2768224726         1.6553369640        -0.3629905134 
        0.2550000000         0.0671893146         1.2666266666         1.3897393765        -0.3565851622 
        0.2600000000         0.0685025711         1.2717245696         1.5225381702        -0.3533824866 
        0.2650000000         0.0698155842         1.2615287636         1.2569405827        -0.3469771354 
        0.2700000000         0.0711283493         1.2742735211         1.5889375671        -0.3341664330 
        0.2750000000         0.0724408617         1.2691756181         1.4561387733        -0.3181530550 
        0.2800000000         0.0737531166         1.2717245696         1.5225381702        -0.3149503794 
        0.2850000000         0.0750651096         1.2717245696         1.5225381702        -0.3085450282 
        0.2900000000         0.0763768358         1.2742735211         1.5889375671        -0.3053423526 
        0.2950000000         0.0776882906         1.2742735211         1.5889375671        -0.3021396770 
        0.3000000000         0.0789994694         1.2742735211         1.5889375671        -0.2861262990 
        0.3050000000         0.0803103675         1.2742735211         1.5889375671        -0.2861262990 
