           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.1945502328        -0.0395202775 
        0.0050001000         0.0026389843         1.2054518309        -0.2038461484        -0.0587363311 
        0.0100001000         0.0052778784         1.2207455399         0.1945502328        -0.0395202775 
        0.0150001000         0.0079166975         1.2130986854        -0.0046479578        -0.0523309799 
        0.0200000000         0.0105553513         1.2156476369         0.0617514391        -0.0555336555 
        0.0250000000         0.0131939078         1.2105497339        -0.0710473547        -0.0491283043 
        0.0300000000         0.0158322768         1.2080007824        -0.1374467515        -0.0491283043 
        0.0350001000         0.0184704736         1.2156476369         0.0617514391        -0.0523309799 
        0.0400001000         0.0211083551         1.2130986854        -0.0046479578        -0.0491283043 
        0.0450001000         0.0237459366         1.2080007824        -0.1374467515        -0.0555336555 
        0.0500000000         0.0263831279         1.2105497339        -0.0710473547        -0.0555336555 
        0.0550000000         0.0290199969         1.2156476369         0.0617514391        -0.0459256287 
        0.0600000000         0.0316564536         1.2130986854        -0.0046479578        -0.0459256287 
        0.0650001000         0.0342925130         1.2130986854        -0.0046479578        -0.0491283043 
        0.0700001000         0.0369280323         1.2130986854        -0.0046479578        -0.0459256287 
        0.0750001000         0.0395630268         1.2156476369         0.0617514391        -0.0459256287 
        0.0800001000         0.0421974591         1.2513329577         0.9913429953        -0.0363176019 
        0.0850000000         0.0448312389         1.2895672300         1.9873339483        -0.0427229531 
        0.0900000000         0.0474644343         1.2487840062         0.9249435984        -0.0331149263 
        0.0950000000         0.0500969551         1.2538819092         1.0577423921        -0.0363176019 
        0.1000001000         0.0527288165         1.2640777151         1.3233399796        -0.0235068994 
        0.1050001000         0.0553598759         1.2615287636         1.2569405827        -0.0074935214 
        0.1100001000         0.0579901485         1.2691756181         1.4561387733        -0.0203042238 
        0.1150000000         0.0606195444         1.2742735211         1.5889375671         0.0085198566 
        0.1200000000         0.0632481313         1.2691756181         1.4561387733         0.0053171810 
        0.1250000000         0.0658758193         1.2768224726         1.6553369640         0.0085198566 
        0.1300001000         0.0685026236         1.2742735211         1.5889375671         0.0245332346 
        0.1350001000         0.0711284018         1.2666266666         1.3897393765         0.0213305590 
        0.1400001000         0.0737531691         1.2691756181         1.4561387733         0.0309385858 
        0.1450000000         0.0763768358         1.2564308607         1.1241417890         0.0277359102 
        0.1500000000         0.0789994694         1.2691756181         1.4561387733         0.0437492882 
        0.1550000000         0.0816209803         1.2640777151         1.3233399796         0.0469519638 
        0.1600001000         0.0842413836         1.2615287636         1.2569405827         0.0437492882 
        0.1650001000         0.0868605371         1.2717245696         1.5225381702         0.0597626663 
        0.1700001000         0.0894784563         1.2691756181         1.4561387733         0.0661680175 
        0.1750000000         0.0920950514         1.2615287636         1.2569405827         0.0661680175 
        0.1800001000         0.0947104422         1.2793714240         1.7217363608         0.0917894223 
        0.1850000000         0.0973243825         1.2691756181         1.4561387733         0.0853840711 
        0.1900001000         0.0999370440         1.2742735211         1.5889375671         0.0981947735 
        0.1950001000         0.1025482330         1.2717245696         1.5225381702         0.0981947735 
        0.2000001000         0.1051579646         1.2691756181         1.4561387733         0.1142081515 
        0.2050001000         0.1077662016         1.2768224726         1.6553369640         0.1238161783 
        0.2100001000         0.1103729070         1.2666266666         1.3897393765         0.1270188539 
        0.2150000000         0.1129779917         1.2768224726         1.6553369640         0.1398295564 
        0.2200000000         0.1155815228         1.2742735211         1.5889375671         0.1462349076 
        0.2250001000         0.1181834633         1.2742735211         1.5889375671         0.1558429344 
        0.2300001000         0.1207836721         1.2793714240         1.7217363608         0.1686536368 
        0.2350001000         0.1233821643         1.2819203755         1.7881357577         0.1686536368 
        0.2400001000         0.1259789029         1.2870182785         1.9209345514         0.1878696904 
        0.2450000000         0.1285737993         1.2819203755         1.7881357577         0.1878696904 
        0.2500000000         0.1311669202         1.2844693270         1.8545351546         0.1942750416 
        0.2550001000         0.1337582288         1.2870182785         1.9209345514         0.2038830684 
        0.2600030000         0.1363490857         1.2946651330         2.1201327420         0.2102884196 
        0.2650001000         0.1389350024         1.2768224726         1.6553369640         0.2134910952 
        0.2700000000         0.1415203941         1.2895672300         1.9873339483         0.2295044733 
        0.2750000000         0.1441038261         1.2921161815         2.0537333452         0.2391125001 
        0.2800000000         0.1466852102         1.2946651330         2.1201327420         0.2583285537 
        0.2850001000         0.1492645610         1.2972140844         2.1865321389         0.2711392561 
        0.2900001000         0.1518417389         1.2946651330         2.1201327420         0.2711392561 
        0.2950001000         0.1544167588         1.2895672300         1.9873339483         0.2743419317 
        0.3000000000         0.1569895327         1.2972140844         2.1865321389         0.2903553097 
        0.3050000000         0.1595601268         1.3048609389         2.3857303295         0.3063686878 
        0.3100000000         0.1621284533         1.3048609389         2.3857303295         0.3191793902 
        0.3150001000         0.1646945268         1.2972140844         2.1865321389         0.3127740390 
        0.3200001000         0.1672582083         1.2946651330         2.1201327420         0.3351927682 
        0.3250001000         0.1698195128         1.3048609389         2.3857303295         0.3448007950 
        0.3300001000         0.1723784037         1.3023119874         2.3193309326         0.3736248754 
