           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.1945502328         3.1087098411 
        0.0050001000         0.0109953419         1.2130986854        -0.0046479578         3.1087098411 
        0.0100001000         0.0219877511         1.2130986854        -0.0046479578         3.0958991387 
        0.0150001000         0.0329747351         1.2080007824        -0.1374467515         3.0958991387 
        0.0200001000         0.0439535831         1.2080007824        -0.1374467515         3.0958991387 
        0.0250001000         0.0549215862         1.2080007824        -0.1374467515         3.0894937875 
        0.0300000000         0.0658758193         1.2207455399         0.1945502328         3.0991018143 
        0.0350001000         0.0768142363         1.2080007824        -0.1374467515         3.0894937875 
        0.0400001000         0.0877334816         1.2054518309        -0.2038461484         3.0894937875 
        0.0450001000         0.0986310800         1.2258434428         0.3273490266         3.1087098411 
        0.0500001000         0.1095043427         1.3074098904         2.4521297264         3.1023044899 
        0.0550001000         0.1203505868         1.2615287636         1.2569405827         3.1215205435 
        0.0600000000         0.1311669202         1.2666266666         1.3897393765         3.1343312459 
        0.0650001000         0.1419513220         1.2895672300         1.9873339483         3.1407365971 
        0.0700001000         0.1527004835         1.2819203755         1.7881357577         3.1471419483 
        0.0750001000         0.1634119684         1.2946651330         2.1201327420         3.1311285703 
        0.0800001000         0.1740831340         1.2768224726         1.6553369640         3.1343312459 
        0.0850001000         0.1847113471         1.2819203755         1.7881357577         3.1439392727 
        0.0900001000         0.1952939854         1.2921161815         2.0537333452         3.1407365971 
        0.0950001000         0.2058284378         1.3125077934         2.5849285201         3.1407365971 
        0.1000001000         0.2163121051         1.2972140844         2.1865321389         3.1471419483 
        0.1050001000         0.2267424007         1.2972140844         2.1865321389         3.1311285703 
        0.1100018000         0.2371202686         1.3048609389         2.3857303295         3.1407365971 
        0.1150001000         0.2474325963         1.3099588419         2.5185291233         3.1407365971 
        0.1200001000         0.2576873913         1.3328994052         3.1161236951         3.1471419483 
