           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854        -0.0046479578        -0.5583537253 
        0.0050000000         0.0092360144         1.2207455399         0.1945502328        -0.5487456985 
        0.0100000000         0.0184704209         1.2207455399         0.1945502328        -0.5455430229 
        0.0150000000         0.0277016117         1.2207455399         0.1945502328        -0.5487456985 
        0.0200000000         0.0369279797         1.2156476369         0.0617514391        -0.5583537253 
        0.0250000000         0.0461479186         1.2130986854        -0.0046479578        -0.5583537253 
        0.0300000000         0.0553598233         1.2130986854        -0.0046479578        -0.5679617521 
        0.0350000000         0.0645620900         1.2207455399         0.1945502328        -0.5487456985 
        0.0400000000         0.0737531167         1.2156476369         0.0617514391        -0.5551510497 
        0.0450000000         0.0829313031         1.2130986854        -0.0046479578        -0.5615564009 
        0.0500000000         0.0920950514         1.2258434428         0.3273490266        -0.5487456985 
        0.0550000000         0.1012427662         1.3048609389         2.3857303295        -0.5455430229 
        0.0600000000         0.1103728549         1.2589798122         1.1905411859        -0.5423403473 
        0.0650000000         0.1194837280         1.2640777151         1.3233399796        -0.5359349961 
        0.0700000000         0.1285737993         1.2768224726         1.6553369640        -0.5199216180 
        0.0750000000         0.1376414863         1.2819203755         1.7881357577        -0.5167189424 
        0.0800000000         0.1466852102         1.2717245696         1.5225381702        -0.5167189424 
        0.0850000000         0.1557033967         1.2768224726         1.6553369640        -0.5135162668 
        0.0900000000         0.1646944756         1.2819203755         1.7881357577        -0.4910975376 
        0.0950000000         0.1736568816         1.2946651330         2.1201327420        -0.4814895108 
        0.1000000000         0.1825890544         1.2921161815         2.0537333452        -0.4814895108 
        0.1050000000         0.1914894390         1.2946651330         2.1201327420        -0.4686788084 
        0.1100000000         0.2003564858         1.3023119874         2.3193309326        -0.4558681060 
        0.1150000000         0.2091886511         1.2972140844         2.1865321389        -0.4494627547 
        0.1200000000         0.2179843972         1.2972140844         2.1865321389        -0.4462600791 
        0.1250000000         0.2267421927         1.3048609389         2.3857303295        -0.4334493767 
        0.1300000000         0.2354605131         1.3099588419         2.5185291233        -0.4174359987 
        0.1350000000         0.2441378405         1.3201546478         2.7841267107        -0.4110306475 
        0.1400000000         0.2527726642         1.3278015023         2.9833249013        -0.3790038915 
        0.1450000000         0.2613634807         1.3379973082         3.2489224888        -0.3661931891 
        0.1500000000         0.2699087946         1.3303504538         3.0497242982        -0.3693958647 
        0.1550000000         0.2784071181         1.3227035993         2.8505261076        -0.3437744598 
        0.1600000000         0.2868569717         1.3354483567         3.1825230919        -0.3373691086 
        0.1650000000         0.2952568843         1.3303504538         3.0497242982        -0.3213557306 
        0.1700000000         0.3036053935         1.3634868231         3.9129164575        -0.2893289746 
        0.1750000000         0.3119010457         1.3456441627         3.4481206794        -0.2733155965 
        0.1800000000         0.3201423968         1.3558399686         3.7137182669        -0.2605048941 
        0.1850000000         0.3283280120         1.3558399686         3.7137182669        -0.2412888405 
        0.1900000000         0.3364564662         1.3736826290         4.1785140450        -0.2220727869 
        0.1950000000         0.3445263442         1.3583889201         3.7801176638        -0.2060594089 
        0.2000000000         0.3525362412         1.3762315805         4.2449134419        -0.1868433552 
        0.2051249000         0.3606825188         1.3736826290         4.1785140450        -0.1708299772 
        0.2100000000         0.3683705244         1.3838784350         4.4441116325        -0.1452085724 
        0.2150000000         0.3761921540         1.3787805320         4.3113128387        -0.1163844920 
        0.2200000000         0.3839482895         1.3966231924         4.7761086168        -0.0939657627 
        0.2250000000         0.3916375807         1.3813294835         4.3777122356        -0.0843577359 
        0.2300000000         0.3992586889         1.4017210954         4.9089074106        -0.0587363311 
        0.2350000000         0.4068102871         1.3915252894         4.6433098231        -0.0363176019 
        0.2400000000         0.4142910609         1.4042700468         4.9753068074        -0.0203042238 
        0.2450000000         0.4216997076         1.4119169013         5.1745049980         0.0213305590 
        0.2500000000         0.4290349376         1.4144658528         5.2409043949         0.0437492882 
        0.2550000000         0.4362954737         1.4119169013         5.1745049980         0.0501546394 
        0.2600000000         0.4434800521         1.4246616587         5.5065019824         0.0821813955 
        0.2650000000         0.4505874217         1.4272106102         5.5729013792         0.1110054759 
        0.2700000000         0.4576163452         1.4399553677         5.9048983636         0.1398295564 
        0.2750000000         0.4645655990         1.4272106102         5.5729013792         0.1654509612 
        0.2800000000         0.4714339732         1.4450532706         6.0376971573         0.2006803928 
        0.2850000000         0.4782202720         1.4323085132         5.7057001730         0.2295044733 
        0.2900000000         0.4849233140         1.4679938340         6.6352917292         0.2519232025 
        0.2950000000         0.4915419321         1.4476022221         6.1040965542         0.2903553097 
        0.3000000000         0.4980749741         1.4603469795         6.4360935385         0.3127740390 
        0.3050000000         0.5045213026         1.4628959310         6.5024929354         0.3512061462 
        0.3100000000         0.5108797952         1.4832875429         7.0336881104         0.3832329022 
        0.3150000000         0.5171493451         1.4705427855         6.7016911260         0.4056516315 
        0.3200000000         0.5233288607         1.4705427855         6.7016911260         0.4408810631 
        0.3250000000         0.5294172662         1.4883854459         7.1664869041         0.4761104948 
        0.3300000000         0.5354135016         1.4705427855         6.7016911260         0.4985292240 
        0.3350000000         0.5413165229         1.4960323003         7.3656850947         0.5465693580 
        0.3400000000         0.5471253024         1.4807385914         6.9672887135         0.5689880873 
        0.3450000000         0.5528388289         1.5062281063         7.6312826822         0.6074201945 
        0.3500001000         0.5584562191         1.4985812518         7.4320844916         0.6394469506 
        0.3550000000         0.5639761608         1.5036791548         7.5648832853         0.6842844090 
        0.3600000000         0.5693980271         1.5291686697         8.2288772540         0.7355272187 
        0.3650000000         0.5747207628         1.5138749607         7.8304808728         0.7675539747 
        0.3700000000         0.5799434412         1.5368155241         8.4280754446         0.8059860819 
        0.3750000000         0.5850651530         1.5164239122         7.8968802697         0.8476208648 
        0.3800000000         0.5900850065         1.5444623786         8.6272736352         0.8924583233 
        0.3850000000         0.5950021278         1.5419134271         8.5608742384         0.9340931061 
        0.3900000000         0.5998156609         1.5495602815         8.7600724290         0.9757278890 
        0.3950000000         0.6045247677         1.5368155241         8.4280754446         0.9917412670 
        0.4000000000         0.6091286283         1.5521092330         8.8264718258         1.0429840766 
        0.4050000000         0.6136264413         1.5597560875         9.0256700165         1.0942268863 
        0.4100000000         0.6180174236         1.5419134271         8.5608742384         1.1326589935 
        0.4150000000         0.6223008107         1.5725008449         9.3576670008         1.1774964520 
        0.4200063000         0.6264810488         1.5699518934         9.2912676039         1.2255365860 
        0.4250000000         0.6305418354         1.5470113301         8.6936730321         1.2671713689 
        0.4300000000         0.6344980383         1.5750497964         9.4240663977         1.3056034761 
        0.4350000000         0.6383437768         1.5775987479         9.4904657945         1.3728596638 
        0.4400000000         0.6420783813         1.5623050390         9.0920694133         1.4048864199 
        0.4450000000         0.6457012017         1.5903435053         9.8224627789         1.4529265539 
        0.4500000000         0.6492116074         1.5699518934         9.2912676039         1.4945613368 
        0.4550000000         0.6526089870         1.5725008449         9.3576670008         1.5393987952 
        0.4600000000         0.6558927491         1.5801476994         9.5568651914         1.5906416049 
        0.4650000000         0.6590623221         1.5903435053         9.8224627789         1.6386817389 
        0.4700000000         0.6621171541         1.5877945538         9.7560633820         1.6739111706 
        0.4750001000         0.6650567710         1.6005393113        10.0880603664         1.7315593315 
        0.4800032000         0.6678822581         1.6030882627        10.1544597632         1.7795994655 
