           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2080007824       203.0586266406        -7.0229320044 
        0.0050000000         0.0680648457         1.2130986854       203.2421264359         0.5858784012 
        0.0100000000         0.1354846276         1.2003539280       203.0586266406       -18.4361476129 
        0.0150000000         0.2016203952         1.2207455399       203.9761256169        11.9990940097 
        0.0200000000         0.2658453669         1.2130986854       202.8751268454         0.5858784012 
        0.0250000000         0.3275508700         1.2130986854       203.2421264359         0.5858784012 
        0.0300000000         0.3861521094         1.2130986854       203.4256262311         0.5858784012 
        0.0350000000         0.4410937098         1.2360392488       203.4256262311        34.8255252267 
        0.0400000000         0.4918549789         1.3456441627       204.1596254121       198.4149489484 
        0.0450000000         0.5379548421         1.2972140844       204.8936245931       126.1312500946 
        0.0500000000         0.5789564020         1.3558399686       206.1781231599       213.6325697597 
        0.0550000000         0.6144710789         1.3609378716       207.4626217266       221.2413801653 
        0.0600000000         0.6441622932         1.3736826290       207.4626217266       240.2634061795 
        0.0650000000         0.6677486554         1.3711336775       208.9306200886       236.4590009766 
        0.0700000000         0.6850066330         1.4272106102       210.5821182458       320.1559154389 
        0.0750000000         0.6957726688         1.4144658528       212.4171161983       301.1338894247 
        0.0800000001         0.6999447310         1.4221127072       213.3346151746       312.5471050332 
        0.0850019001         0.6974810846         1.4628959310       215.5366127175       373.4175882785 
        0.0900000001         0.6884116432         1.4603469795       217.0046110795       369.6131830757 
        0.0950000001         0.6728157948         1.4552490766       218.4726094415       362.0043726700 
        0.1000000001         0.6508435395         1.4730917370       220.4911071892       388.6352090898 
        0.1050000001         0.6227031127         1.4756406885       222.3261051417       392.4396142926 
        0.1100000001         0.5886612067         1.4960323003       224.5281026847       422.8748559153 
        0.1150000001         0.5490404433         1.4985812518       227.0970998182       426.6792611181 
        0.1200000000         0.5042163174         1.4858364944       228.1980985897       407.6572351040 
        0.1250000000         0.4546136338         1.5138749607       230.9505955184       449.5056923351 
        0.1300000000         0.4007024879         1.4960323003       232.7855934709       422.8748559153 
        0.1350000000         0.3429938062         1.5011302033       234.2535918329       430.4836663209 
        0.1400000000         0.2820345050         1.4960323003       237.3730883521       422.8748559153 
        0.1450000000         0.2184023077         1.5011302033       239.2080863046       430.4836663209 
        0.1500000000         0.1527002690         1.4781896399       241.2265840523       396.2440194955 
        0.1550000000         0.0855510600         1.4960323003       243.4285815953       422.8748559153 
