           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2130986854       -57.4977834735        -0.4565286243 
        0.0050000000         0.0043982008         1.2105497339       -57.8647830640        -4.2609338272 
        0.0100000000         0.0087962279         1.2130986854       -57.4977834735        -0.4565286243 
        0.0150000000         0.0131939078         1.2054518309       -57.8647830640       -11.8697442328 
        0.0200000000         0.0175910668         1.2054518309       -57.8647830640       -11.8697442328 
        0.0250000000         0.0219875314         1.2130986854       -57.4977834735        -0.4565286243 
        0.0300000000         0.0263831279         1.2156476369       -57.4977834735         3.3478765785 
        0.0350000000         0.0307776828         1.2181965884       -56.9472840877         7.1522817813 
        0.0400000000         0.0351710227         1.2207455399       -57.4977834735        10.9566869841 
        0.0450000000         0.0395629741         1.2130986854       -57.4977834735        -0.4565286243 
        0.0500000000         0.0439533637         1.2130986854       -57.3142836782        -0.4565286243 
        0.0550000000         0.0483420180         1.2130986854       -57.4977834735        -0.4565286243 
        0.0600000000         0.0527287639         1.2130986854       -57.4977834735        -0.4565286243 
        0.0650000000         0.0571134281         1.2819203755       -57.1307838830       102.2624118520 
        0.0700000000         0.0614958376         1.2640777151       -56.3967847020        75.6315754322 
        0.0750000000         0.0658758193         1.2564308607       -56.0297851115        64.2183598238 
        0.0800000000         0.0702532004         1.2666266666       -55.8462853162        79.4359806351 
        0.0850000000         0.0746278080         1.2589798122       -56.0297851115        68.0227650266 
        0.0900000000         0.0789994694         1.2640777151       -55.4792857257        75.6315754322 
        0.0950000000         0.0833680121         1.2666266666       -55.2957859305        79.4359806351 
        0.1000000000         0.0877332635         1.2691756181       -54.9287863400        83.2403858379 
        0.1050030000         0.0920976674         1.2717245696       -54.5617867495        87.0447910407 
        0.1100000000         0.0964532035         1.2691756181       -54.7452865447        83.2403858379 
        0.1150000000         0.1008075478         1.2742735211       -54.1947871590        90.8491962436 
        0.1200000000         0.1051579124         1.2589798122       -53.2772881827        68.0227650266 
        0.1250000000         0.1095041255         1.2768224726       -52.5432890017        94.6536014464 
        0.1300000000         0.1138460156         1.2870182785       -52.3597892065       109.8712222577 
        0.1350000000         0.1181834113         1.2819203755       -52.3597892065       102.2624118520 
        0.1400000000         0.1225161413         1.2844693270       -51.6257900255       106.0668170549 
        0.1450000000         0.1268440345         1.2819203755       -50.8917908445       102.2624118520 
        0.1500000000         0.1311669202         1.2870182785       -50.3412914588       109.8712222577 
        0.1550000000         0.1354846276         1.2844693270       -49.7907920730       106.0668170549 
        0.1600000000         0.1397969864         1.2895672300       -48.6897933015       113.6756274605 
        0.1650000000         0.1441038261         1.2972140844       -48.8732930968       125.0888430690 
        0.1700000000         0.1484049769         1.2946651330       -47.4052947348       121.2844378662 
        0.1750000000         0.1527002690         1.3048609389       -47.2217949395       136.5020586775 
        0.1800001000         0.1569896184         1.3048609389       -46.4877957585       136.5020586775 
        0.1850000000         0.1612725987         1.2921161815       -45.9372963728       117.4800326634 
        0.1900000000         0.1655492979         1.3125077934       -45.0197973966       147.9152742860 
        0.1950000000         0.1698194616         1.3023119874       -44.4692980108       132.6976534747 
        0.2000000000         0.1740829210         1.3201546478       -43.7352988298       159.3284898945 
        0.2050000000         0.1783395080         1.3150567448       -42.8177998536       151.7196794888 
        0.2100000000         0.1825890544         1.3303504538       -42.0838006726       174.5461107058 
        0.2150000000         0.1868313925         1.3125077934       -42.0838006726       147.9152742860 
        0.2200000000         0.1910663549         1.3252525508       -41.1663016963       166.9373003001 
        0.2250000000         0.1952937742         1.3201546478       -40.6158023106       159.3284898945 
        0.2300000000         0.1995134837         1.3227035993       -40.2488027201       163.1328950973 
        0.2350000000         0.2037253168         1.3201546478       -39.5148035391       159.3284898945 
        0.2400001000         0.2079291911         1.3379973082       -38.2303049724       185.9593263143 
        0.2450000000         0.2121246887         1.3328994052       -37.1293062009       178.3505159086 
        0.2500000000         0.2163118961         1.3430952112       -35.8448076341       193.5681367199 
        0.2550000000         0.2204905638         1.3456441627       -35.6613078389       197.3725419228 
        0.2600000000         0.2246605269         1.3456441627       -34.7438088626       197.3725419228 
        0.2650000000         0.2288216208         1.3507420656       -33.4593102959       204.9813523284 
        0.2700000000         0.2329736812         1.3456441627       -32.5418113197       197.3725419228 
        0.2750000000         0.2371165442         1.3456441627       -31.9913119339       197.3725419228 
        0.2800000000         0.2412500462         1.3456441627       -30.3398137767       197.3725419228 
        0.2850000000         0.2453740241         1.3634868231       -29.6058145957       224.0033783426 
        0.2900001000         0.2494883973         1.3558399686       -28.1378162337       212.5901627341 
        0.2950000000         0.2535927567         1.3532910171       -27.0368174622       208.7857575313 
        0.3000000000         0.2576871869         1.3634868231       -26.3028182812       224.0033783426 
        0.3050000000         0.2617714440         1.3583889201       -25.5688191002       216.3945679369 
