           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         2.0000000000         1.2105497339        64.6997810233        -4.0707135670 
        0.0050000000         2.0000000000         1.2054518309        64.8832808185       -11.6795239727 
        0.0100000000         2.0000000000         1.2080007824        64.6997810233        -7.8751187699 
        0.0150000000         2.0000000000         1.2181965884        65.0667806138         7.3425020415 
        0.0200000000         2.0000000000         1.2207455399        65.8007797948        11.1469072443 
        0.0250000000         2.0000000000         1.2080007824        65.0667806138        -7.8751187699 
        0.0300000000         2.0000000000         1.2130986854        65.2502804090        -0.2663083642 
        0.0350000000         2.0000000000         1.2130986854        65.2502804090        -0.2663083642 
        0.0400000000         2.0000000000         1.2130986854        65.2502804090        -0.2663083642 
        0.0450000000         2.0000000000         1.2130986854        65.2502804090        -0.2663083642 
        0.0500000000         2.0000000000         1.2232944913        65.6172799995        14.9513124471 
        0.0550000000         2.0000000000         1.2207455399        65.6172799995        11.1469072443 
        0.0600000000         2.0000000000         1.2130986854        65.0667806138        -0.2663083642 
        0.0650001000         2.0000000000         1.2080007824        65.2502804090        -7.8751187699 
        0.0700000000         2.0000000000         1.2003539280        64.6997810233       -19.2883343783 
        0.0750000000         2.0000000000         1.2207455399        65.2502804090        11.1469072443 
        0.0800000000         2.0000000000         1.2207455399        65.0667806138        11.1469072443 
        0.0850000000         2.0000000000         1.2181965884        65.0667806138         7.3425020415 
        0.0900000000         2.0000000000         1.2080007824        65.2502804090        -7.8751187699 
        0.0950000000         2.0000000000         1.1978049765        65.0667806138       -23.0927395812 
        0.1000000000         2.0000000000         1.1876091705        65.2502804090       -38.3103603925 
        0.1050000000         2.0000000000         1.0907490141        64.8832808185      -182.8777581000 
        0.1100000000         2.0000000000         0.9811441002        62.4977834803      -346.4671818217 
        0.1150000000         2.0000000000         0.9964378091        61.5802845040      -323.6407506047 
        0.1200000000         2.0000000000         1.0040846636        59.3782869611      -312.2275349962 
        0.1250000000         2.0000000000         1.0295741784        59.3782869611      -274.1834829679 
        0.1300000000         2.0000000000         1.0193783725        56.9927896228      -289.4011037792 
        0.1350000000         2.0000000000         1.0372210329        55.7082910561      -262.7702673594 
        0.1400000000         2.0000000000         1.0372210329        54.4237924893      -262.7702673594 
        0.1450000000         2.0000000000         1.0448678873        52.7722943321      -251.3570517509 
        0.1500000000         2.0000000000         1.0499657903        52.5887945369      -243.7482413453 
        0.1550000000         2.0000000000         1.0448678873        50.5702967891      -251.3570517509 
        0.1600000000         2.0000000000         1.0346720814        49.1022984271      -266.5746725622 
        0.1650000000         2.0000000000         1.0448678873        48.3682992461      -251.3570517509 
        0.1700000000         2.0000000000         1.0372210329        47.2673004747      -262.7702673594 
        0.1750000000         2.0000000000         1.0244762754        45.4323025222      -281.7922933736 
        0.1800001000         2.0000000000         1.0244762754        44.3313037507      -281.7922933736 
        0.1850000000         2.0000000000         1.0244762754        42.8633053887      -281.7922933736 
        0.1900001000         2.0000000000         1.0168294210        41.0283074362      -293.2055089821 
        0.1950000000         2.0000000000         1.0168294210        39.5603090742      -293.2055089821 
        0.2000000000         2.0000000000         1.0244762754        38.8263098932      -281.7922933736 
        0.2050000000         2.0000000000         1.0066336150        36.6243123502      -308.4231297934 
        0.2100001000         2.0000000000         1.0168294210        36.2573127597      -293.2055089821 
        0.2150000000         2.0000000000         1.0244762754        34.7893143978      -281.7922933736 
        0.2200000000         2.0000000000         1.0142804695        32.7708166500      -297.0099141849 
        0.2250000000         2.0000000000         1.0066336150        30.9358186975      -308.4231297934 
        0.2300000000         2.0000000000         1.0091825665        29.4678203356      -304.6187245905 
        0.2350000000         2.0000000000         1.0091825665        28.3668215641      -304.6187245905 
        0.2400001000         2.0000000000         0.9989867606        26.5318236116      -319.8363454019 
        0.2450000000         2.0000000000         1.0168294210        24.8803254543      -293.2055089821 
        0.2500000000         2.0000000000         1.0040846636        23.4123270924      -312.2275349962 
        0.2550000000         2.0000000000         1.0091825665        22.4948281161      -304.6187245905 
        0.2600000000         2.0000000000         1.0066336150        20.8433299589      -308.4231297934 
        0.2650000000         2.0000000000         1.0066336150        18.8248322111      -308.4231297934 
        0.2700000000         2.0000000000         1.0168294210        17.9073332349      -293.2055089821 
        0.2750000000         2.0000000000         1.0117315180        16.8063344634      -300.8143193877 
        0.2800000000         2.0000000000         1.0040846636        14.2373373299      -312.2275349962 
        0.2850000000         2.0000000000         1.0066336150        12.9528387632      -308.4231297934 
        0.2900001000         2.0000000000         1.0040846636        10.9343410155      -312.2275349962 
        0.2950000000         2.0000000000         1.0066336150         9.6498424487      -308.4231297934 
        0.3000000000         2.0000000000         1.0040846636         8.1818440867      -312.2275349962 
        0.3050000000         2.0000000000         1.0040846636         6.8973455200      -312.2275349962 
        0.3100000000         2.0000000000         1.0091825665         5.0623475675      -304.6187245905 
        0.3150001000         2.0000000000         1.0091825665         3.7778490008      -304.6187245905 
        0.3200000000         2.0000000000         1.0142804695         2.3098506388      -297.0099141849 
        0.3250000000         2.0000000000         1.0066336150         1.2088518673      -308.4231297934 
        0.3300000000         2.0000000000         1.0168294210         0.6583524815      -293.2055089821 
        0.3350000000         2.0000000000         1.0040846636         0.1078530958      -312.2275349962 
        0.3400000000         2.0000000000         1.0066336150         0.4748526863      -308.4231297934 
        0.3450000000         2.0000000000         1.0040846636         0.6583524815      -312.2275349962 
        0.3500001000         2.0000000000         1.0040846636         0.6583524815      -312.2275349962 
        0.3550001000         2.0000000000         1.0117315180        80.1137638241      -300.8143193877 
