           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -0.7600000000         1.2130986854       308.5710089085         0.4869638660 
        0.0050000000        -0.7600000000         1.2054518309       309.1215082943       -10.9262517425 
        0.0100000000        -0.7600000000         1.2232944913       309.6720076800        15.7045846773 
        0.0150000000        -0.7600000000         1.2105497339       308.7545087038        -3.3174413369 
        0.0200000000        -0.7600000000         0.9378119249       308.5710089085      -410.3887980396 
        0.0250000000        -0.7600000000         1.0142804695       306.0020117751      -296.2566419547 
        0.0300000000        -0.7600000000         1.0372210329       305.6350121846      -262.0169951293 
        0.0350000000        -0.7600000000         0.9964378091       303.6165144368      -322.8874783745 
        0.0400000000        -0.7600000000         0.8970287012       301.5980166891      -471.2592812849 
        0.0450000000        -0.7600000000         0.9582035368       298.6620199651      -379.9535564170 
        0.0500000000        -0.7600000000         0.9301650705       296.8270220126      -421.8020136481 
        0.0550000000        -0.7600000000         0.8638923318       294.8085242649      -520.7165489217 
        0.0600000000        -0.7600000000         0.9148713616       291.8725275409      -444.6284448651 
        0.0650000000        -0.7600000000         0.8562454774       290.4045291789      -532.1297645301 
        0.0700000000        -0.7600000000         0.8766370893       287.1015328645      -501.6945229075 
        0.0750000000        -0.7600000000         0.8613433804       284.7160355262      -524.5209541245 
        0.0800000000        -0.7600000000         0.8231091081       281.4130392118      -581.5870321669 
        0.0850000000        -0.7600000000         0.8460496714       279.5780412593      -547.3473853415 
        0.0900000000        -0.7600000000         0.8180112051       275.9080453543      -589.1958425726 
        0.0950000000        -0.7600000000         0.8001685447       272.9720486303      -615.8266789924 
        0.1000000000        -0.7600000000         0.8052664477       270.2195517016      -608.2178685867 
        0.1050000000        -0.7600000000         0.7772279813       266.5495557966      -650.0663258178 
        0.1100000000        -0.7600000000         0.7848748358       264.3475582536      -638.6531102094 
        0.1150000000        -0.7600000000         0.7746790298       260.6775623487      -653.8707310207 
        0.1200000000        -0.7600000000         0.7670321754       257.5580658294      -665.2839466292 
        0.1250000000        -0.7600000000         0.7568363694       254.6220691055      -680.5015674405 
        0.1300000000        -0.7600000000         0.7644832239       250.2180740195      -669.0883518320 
        0.1350000000        -0.7600000000         0.7287979031       247.2820772955      -722.3500246716 
        0.1400000000        -0.7600000000         0.7466405635       244.1625807763      -695.7191882518 
