           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -0.1000000000         1.2105497339      -162.8266659461        -4.1474878364 
        0.0050000000        -0.1000000000         1.2181965884      -162.6431661508         7.2657277721 
        0.0100000000        -0.1000000000         1.2130986854      -162.6431661508        -0.3430826335 
        0.0154191000        -0.1000000000         1.2207455399      -162.0926667651        11.0701329750 
        0.0200000000        -0.1000000000         1.2054518309      -163.1936655366       -11.7562982420 
        0.0250000000        -0.1000000000         1.2207455399      -162.2761665604        11.0701329750 
        0.0300000000        -0.1000000000         1.2130986854      -163.1936655366        -0.3430826335 
        0.0350000000        -0.1000000000         1.1366301408      -163.3771653318      -114.4752387184 
        0.0400000000        -0.1000000000         1.1595707042      -163.9276647176       -80.2355918929 
        0.0450000000        -0.1000000000         1.1774133646      -163.9276647176       -53.6047554731 
        0.0500000000        -0.1000000000         1.1519238497      -163.9276647176       -91.6488075014 
        0.0550000000        -0.1000000000         1.1519238497      -165.0286634891       -91.6488075014 
        0.0600000000        -0.1000000000         1.1366301408      -165.9461624653      -114.4752387184 
        0.0650000000        -0.1000000000         1.1493748983      -165.9461624653       -95.4532127043 
        0.0700000000        -0.1000000000         1.1595707042      -165.7626626701       -80.2355918929 
        0.0750000000        -0.1000000000         1.1595707042      -166.8636614416       -80.2355918929 
        0.0802855000        -0.1000000000         1.1417280438      -166.8636614416      -106.8664283127 
        0.0850000000        -0.1000000000         1.1468259468      -167.9646602131       -99.2576179071 
        0.0900000000        -0.1000000000         1.1468259468      -168.1481600083       -99.2576179071 
        0.0950000000        -0.1000000000         1.1340811893      -169.0656589845      -118.2796439212 
        0.1000000000        -0.1000000000         1.1391790923      -169.9831579608      -110.6708335156 
        0.1050000000        -0.1000000000         1.1340811893      -170.3501575513      -118.2796439212 
        0.1100000000        -0.1000000000         1.1391790923      -170.9006569370      -110.6708335156 
        0.1150000000        -0.1000000000         1.1391790923      -171.6346561180      -110.6708335156 
        0.1200000000        -0.1000000000         1.1340811893      -171.8181559133      -118.2796439212 
        0.1250000000        -0.1000000000         1.1519238497      -172.0016557085       -91.6488075014 
        0.1300000000        -0.1000000000         1.1340811893      -173.2861542753      -118.2796439212 
        0.1356679000        -0.1000000000         1.1340811893      -173.8366536610      -118.2796439212 
        0.1400000000        -0.1000000000         1.1417280438      -174.2036532515      -106.8664283127 
        0.1450000000        -0.1000000000         1.1468259468      -174.3871530468       -99.2576179071 
        0.1500000000        -0.1000000000         1.1417280438      -174.9376524325      -106.8664283127 
        0.1550000000        -0.1000000000         1.1289832864      -176.4056507945      -125.8884543269 
        0.1600000000        -0.1000000000         1.1315322379      -176.7726503850      -122.0840491241 
        0.1650000000        -0.1000000000         1.1391790923      -177.1396499755      -110.6708335156 
        0.1700000000        -0.1000000000         1.1340811893      -177.6901493612      -118.2796439212 
        0.1750000000        -0.1000000000         1.1391790923      -178.2406487470      -110.6708335156 
        0.1800000000        -0.1000000000         1.1315322379      -178.7911481327      -122.0840491241 
        0.1850000000        -0.1000000000         1.1417280438      -179.3416475185      -106.8664283127 
        0.1900000000        -0.1000000000         1.1417280438      -179.3416475185      -106.8664283127 
        0.1950000000        -0.1000000000         1.1417280438      -179.3416475185      -106.8664283127 
        0.2005317000        -0.1000000000         1.1366301408      -179.8921469042      -114.4752387184 
        0.2050000000        -0.1000000000         1.1468259468      -180.0756466995       -99.2576179071 
        0.2100000000        -0.1000000000         1.1417280438      -179.5251473137      -106.8664283127 
        0.2150000000        -0.1000000000         1.1417280438      -180.0756466995      -106.8664283127 
        0.2200000000        -0.1000000000         1.1264343349      -180.4426462900      -129.6928595297 
        0.2250000000        -0.1000000000         1.1391790923      -179.3416475185      -110.6708335156 
        0.2300000000        -0.1000000000         1.1315322379      -180.4426462900      -122.0840491241 
        0.2353775000        -0.1000000000         1.1315322379      -179.8921469042      -122.0840491241 
        0.2400000000        -0.1000000000         1.1366301408      -179.8921469042      -114.4752387184 
        0.2450000000        -0.1000000000         1.1417280438      -179.3416475185      -106.8664283127 
