           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         2.0600000000         1.2130986854       146.7241894993        -0.2663083642 
        0.0050000000         2.0600000000         1.2130986854       146.5406897041        -0.2663083642 
        0.0100000000         2.0600000000         1.2156476369       147.0911890898         3.5380968386 
        0.0150000000         2.0600000000         1.2130986854       146.7241894993        -0.2663083642 
        0.0200000000         2.0600000000         1.2207455399       147.4581886803        11.1469072443 
        0.0250000000         2.0600000000         1.2181965884       147.4581886803         7.3425020415 
        0.0300000000         2.0600000000         1.2207455399       146.9076892946        11.1469072443 
        0.0350000000         2.0600000000         1.2130986854       146.9076892946        -0.2663083642 
        0.0400000000         2.0600000000         1.2156476369       146.7241894993         3.5380968386 
        0.0450000000         2.0600000000         1.2080007824       147.0911890898        -7.8751187699 
        0.0500000000         2.0600000000         1.2232944913       147.4581886803        14.9513124471 
        0.0550000000         2.0600000000         1.2181965884       147.4581886803         7.3425020415 
        0.0600000000         2.0600000000         1.2130986854       147.0911890898        -0.2663083642 
        0.0650000000         2.0600000000         1.2130986854       147.0911890898        -0.2663083642 
        0.0700000000         2.0600000000         1.2130986854       147.0911890898        -0.2663083642 
        0.0750000000         2.0600000000         1.2130986854       146.5406897041        -0.2663083642 
        0.0800000000         2.0600000000         1.2207455399       146.7241894993        11.1469072443 
        0.0850000000         2.0600000000         1.2156476369       146.9076892946         3.5380968386 
        0.0900000000         2.0600000000         1.2105497339       146.9076892946        -4.0707135670 
        0.0950000000         2.0600000000         1.2080007824       146.9076892946        -7.8751187699 
        0.1000000000         2.0600000000         1.2080007824       147.2746888851        -7.8751187699 
        0.1050000000         2.0600000000         1.2003539280       146.7241894993       -19.2883343783 
        0.1100000000         2.0600000000         1.1799623161       146.7241894993       -49.7235760010 
        0.1150000000         2.0600000000         1.1493748983       146.3571899089       -95.3764384349 
        0.1200000000         2.0600000000         1.0525147418       145.8066905231      -239.9438361424 
        0.1250000000         2.0600000000         1.0372210329       144.3386921611      -262.7702673594 
        0.1300000000         2.0600000000         1.0525147418       142.5036942086      -239.9438361424 
        0.1350000000         2.0600000000         1.0525147418       141.5861952324      -239.9438361424 
        0.1400000000         2.0600000000         1.0678084507       140.8521960514      -217.1174049255 
        0.1450000000         2.0600000000         1.0703574022       140.1181968704      -213.3129997226 
        0.1500000000         2.0600000000         1.0780042567       138.8336983037      -201.8997841141 
        0.1550000000         2.0600000000         1.0627105477       137.7326995322      -224.7262153311 
        0.1600000000         2.0600000000         1.0678084507       136.4482009654      -217.1174049255 
        0.1650000000         2.0600000000         1.0703574022       135.3472021939      -213.3129997226 
        0.1700000000         2.0600000000         1.0601615963       134.4297032177      -228.5306205340 
        0.1750000000         2.0600000000         1.0576126448       132.9617048557      -232.3350257368 
        0.1800000000         2.0600000000         1.0525147418       132.0442058795      -239.9438361424 
        0.1850000000         2.0600000000         1.0576126448       131.1267069032      -232.3350257368 
        0.1900000000         2.0600000000         1.0576126448       129.8422083365      -232.3350257368 
        0.1950000000         2.0600000000         1.0499657903       128.5577097697      -243.7482413453 
        0.2000000000         2.0600000000         1.0499657903       127.4567109983      -243.7482413453 
        0.2050000000         2.0600000000         1.0499657903       126.1722124315      -243.7482413453 
        0.2100001000         2.0600000000         1.0499657903       125.0712136600      -243.7482413453 
        0.2150000000         2.0600000000         1.0397699844       123.6032152980      -258.9658621566 
        0.2200000000         2.0600000000         1.0499657903       122.5022165265      -243.7482413453 
        0.2250000000         2.0600000000         1.0499657903       121.4012177551      -243.7482413453 
        0.2300000000         2.0600000000         1.0448678873       119.9332193931      -251.3570517509 
        0.2350000000         2.0600000000         1.0525147418       119.5662198026      -239.9438361424 
        0.2400001000         2.0600000000         1.0499657903       117.9147216453      -243.7482413453 
        0.2450000000         2.0600000000         1.0372210329       116.6302230786      -262.7702673594 
        0.2500000000         2.0600000000         1.0397699844       115.1622247166      -258.9658621566 
        0.2550000000         2.0600000000         1.0397699844       114.2447257404      -258.9658621566 
        0.2600000000         2.0600000000         1.0321231299       112.7767273784      -270.3790777651 
        0.2650000000         2.0600000000         1.0499657903       112.0427281974      -243.7482413453 
        0.2700000000         2.0600000000         1.0499657903       110.3912300401      -243.7482413453 
        0.2750000000         2.0600000000         1.0321231299       108.5562320877      -270.3790777651 
        0.2800000000         2.0600000000         1.0397699844       108.1892324972      -258.9658621566 
        0.2850000000         2.0600000000         1.0346720814       106.5377343399      -266.5746725622 
        0.2900000000         2.0600000000         1.0499657903       105.9872349542      -243.7482413453 
        0.2950000000         2.0600000000         1.0499657903       104.1522370017      -243.7482413453 
        0.3000000000         2.0600000000         1.0448678873       103.4182378207      -251.3570517509 
        0.3050000000         2.0600000000         1.0397699844       102.1337392540      -258.9658621566 
        0.3100000000         2.0600000000         1.0346720814       100.4822410967      -266.5746725622 
        0.3150000000         2.0600000000         1.0321231299        99.0142427347      -270.3790777651 
        0.3200000000         2.0600000000         1.0321231299        98.2802435537      -270.3790777651 
        0.3250000000         2.0600000000         1.0346720814        96.4452456013      -266.5746725622 
        0.3300000000         2.0600000000         1.0397699844        95.8947462155      -258.9658621566 
        0.3350000000         2.0600000000         1.0423189359        94.6102476488      -255.1614569538 
        0.3400000000         2.0600000000         1.0372210329        92.7752496963      -262.7702673594 
        0.3450000000         2.0600000000         1.0397699844        91.1237515391      -258.9658621566 
        0.3500001000         2.0600000000         1.0270252269        89.8392529723      -277.9878881707 
        0.3550001000         2.0600000000         1.0244762754        88.5547544056      -281.7922933736 
        0.3600000000         2.0600000000         1.0270252269        87.8207552246      -277.9878881707 
        0.3650000000         2.0600000000         1.0244762754        85.8022574768      -281.7922933736 
        0.3700000000         2.0600000000         1.0219273240        84.5177589101      -285.5966985764 
        0.3750000000         2.0600000000         1.0244762754        83.2332603434      -281.7922933736 
        0.3800000000         2.0600000000         1.0321231299        82.4992611624      -270.3790777651 
        0.3850000000         2.0600000000         1.0219273240        81.0312628004      -285.5966985764 
        0.3900000000         2.0600000000         1.0321231299        80.1137638241      -270.3790777651 
