           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -0.1300000000         1.2232944913       219.9406078035        15.0730534136 
        0.0050000000        -0.1300000000         1.2156476369       220.1241075988         3.6598378051 
        0.0100000000        -0.1300000000         1.2054518309       219.2066086225       -11.5577830062 
        0.0150000000        -0.1300000000         1.2232944913       219.3901084178        15.0730534136 
        0.0200000000        -0.1300000000         1.2207455399       220.1241075988        11.2686482108 
        0.0250000000        -0.1300000000         1.2130986854       219.9406078035        -0.1445673977 
        0.0300000000        -0.1300000000         1.2054518309       219.2066086225       -11.5577830062 
        0.0350000000        -0.1300000000         1.2080007824       219.3901084178        -7.7533778034 
        0.0400000000        -0.1300000000         1.1570217527       219.0231088273       -83.8414818600 
        0.0450000000        -0.1300000000         1.1672175587       218.8396090320       -68.6238610486 
        0.0500000000        -0.1300000000         1.1774133646       218.6561092368       -53.4062402373 
        0.0550000000        -0.1300000000         1.1595707042       218.6561092368       -80.0370766571 
        0.0600000000        -0.1300000000         1.1774133646       218.2891096463       -53.4062402373 
        0.0650000000        -0.1300000000         1.1697665101       218.1056098510       -64.8194558458 
        0.0700000000        -0.1300000000         1.1697665101       217.1881108748       -64.8194558458 
        0.0750000000        -0.1300000000         1.1621196557       217.1881108748       -76.2326714543 
        0.0800000000        -0.1300000000         1.1621196557       216.4541116938       -76.2326714543 
        0.0850000000        -0.1300000000         1.1774133646       216.8211112843       -53.4062402373 
        0.0900000000        -0.1300000000         1.1672175587       215.9036123080       -68.6238610486 
        0.0950000000        -0.1300000000         1.1672175587       215.3531129223       -68.6238610486 
        0.1000000000        -0.1300000000         1.1672175587       215.1696131270       -68.6238610486 
        0.1050000000        -0.1300000000         1.1595707042       214.6191137413       -80.0370766571 
        0.1100000000        -0.1300000000         1.1595707042       214.0686143556       -80.0370766571 
        0.1150048000        -0.1300000000         1.1774133646       214.6191137413       -53.4062402373 
        0.1200000000        -0.1300000000         1.1748644131       214.6191137413       -57.2106454401 
        0.1250000000        -0.1300000000         1.1825112676       213.5181149698       -45.7974298317 
        0.1300000000        -0.1300000000         1.1595707042       212.9676155841       -80.0370766571 
        0.1350000000        -0.1300000000         1.1723154616       212.7841157888       -61.0150506430 
        0.1400000000        -0.1300000000         1.1672175587       212.9676155841       -68.6238610486 
