           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -0.2600000000         1.2029028795       122.5022165265       -14.4719573916 
        0.0050000000        -0.2600000000         1.2029028795       122.3187167313       -14.4719573916 
        0.0100000000        -0.2600000000         1.2130986854       122.5022165265         0.7456634198 
        0.0150000001        -0.2600000000         1.2054518309       122.1352169360       -10.6675521887 
        0.0200000001        -0.2600000000         1.2207455399       123.2362157075        12.1588790282 
        0.0250000001        -0.2600000000         1.2003539280       122.5022165265       -18.2763625944 
        0.0300000001        -0.2600000000         1.0780042567       122.1352169360      -200.8878123302 
        0.0350000001        -0.2600000000         1.1493748983       121.7682173456       -94.3644666510 
        0.0400000001        -0.2600000000         1.1187874804       120.3002189836      -140.0173290849 
        0.0450000001        -0.2600000000         1.1111406260       120.3002189836      -151.4305446934 
        0.0500000001        -0.2600000000         1.1187874804       119.5662198026      -140.0173290849 
        0.0550000001        -0.2600000000         1.1136895775       118.2817212358      -147.6261394906 
        0.0600000001        -0.2600000000         1.0907490141       118.0982214406      -181.8657863161 
        0.0650000001        -0.2600000000         1.1085916745       117.1807224643      -155.2349498962 
        0.0700000001        -0.2600000000         1.0907490141       116.9972226691      -181.8657863161 
        0.0750000001        -0.2600000000         1.0907490141       115.7127241024      -181.8657863161 
        0.0800000001        -0.2600000000         1.0805532081       114.4282255356      -197.0834071274 
        0.0850000001        -0.2600000000         1.0882000626       113.8777261499      -185.6701915189 
        0.0900000001        -0.2600000000         1.0856511111       112.9602271736      -189.4745967217 
        0.0950000001        -0.2600000000         1.0780042567       111.4922288116      -200.8878123302 
        0.1000000001        -0.2600000000         1.0856511111       111.4922288116      -189.4745967217 
        0.1050000001        -0.2600000000         1.0754553052       110.3912300401      -204.6922175330 
        0.1100000001        -0.2600000000         1.0627105477       108.9232316782      -223.7142435472 
        0.1150000001        -0.2600000000         1.0780042567       107.8222329067      -200.8878123302 
        0.1200000001        -0.2600000000         1.0703574022       106.9047339304      -212.3010279387 
        0.1250000000        -0.2600000000         1.0780042567       106.5377343399      -200.8878123302 
        0.1300000000        -0.2600000000         1.0525147418       103.9687372064      -238.9318643585 
        0.1350000000        -0.2600000000         1.0703574022       103.4182378207      -212.3010279387 
        0.1400000001        -0.2600000000         1.0652594992       102.8677384350      -219.9098383443 
        0.1450000001        -0.2600000000         1.0652594992       101.3997400730      -219.9098383443 
        0.1500000001        -0.2600000000         1.0627105477       101.0327404825      -223.7142435472 
        0.1550000001        -0.2600000000         1.0703574022        99.5647421205      -212.3010279387 
        0.1600000001        -0.2600000000         1.0474168388        97.3627445775      -246.5406747642 
