           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2130986854       114.6117253309         0.5858784012 
        0.0050000000         0.1029832383         1.2130986854       114.4282255356         0.5858784012 
        0.0100000000         0.2037253168         1.2130986854       114.6117253309         0.5858784012 
        0.0150000000         0.3000338486         1.2156476369       115.1622247166         4.3902836041 
        0.0200000000         0.3898129315         1.2105497339       115.1622247166        -3.2185268016 
        0.0250000000         0.4711087595         1.2181965884       114.6117253309         8.1946888069 
        0.0300000000         0.5421521421         1.2130986854       114.6117253309         0.5858784012 
        0.0350000000         0.6013970069         1.3379973082       115.7127241024       187.0017333399 
        0.0400000000         0.6475540448         1.3532910171       116.2632234881       209.8281645568 
        0.0450000000         0.6796187691         1.3405462597       115.8962238976       190.8061385427 
        0.0500000000         0.6968933752         1.3838784350       117.9147216453       255.4810269908 
        0.0550000000         0.6990019268         1.4017210954       118.8322206216       282.1118634106 
        0.0600000001         0.6858985362         1.4221127072       121.0342181646       312.5471050332 
        0.0650000001         0.6578683649         1.4297595617       122.5022165265       323.9603206417 
        0.0700000001         0.6155214160         1.4527001251       123.7867150933       358.1999674672 
        0.0750000000         0.5597792609         1.4527001251       125.6217130458       358.1999674672 
        0.0800000000         0.4918549789         1.4527001251       127.0897114078       358.1999674672 
        0.0850000000         0.4132267645         1.4756406885       128.7412095650       392.4396142926 
        0.0900000000         0.3256057547         1.4628959310       131.3102066985       373.4175882785 
        0.0950000000         0.2308987904         1.4603469795       132.5947052652       369.6131830757 
        0.1000000000         0.1311669202         1.4603469795       133.6957040367       369.6131830757 
        0.1050000000         0.0285805464         1.4552490766       136.2647011702       362.0043726700 
        0.1100000000        -0.0746278080         1.4628959310       137.9161993274       373.4175882785 
        0.1150000000        -0.1762120841         1.4476022221       140.4851964609       350.5911570615 
        0.1200000000        -0.2739615668         1.4068189983       140.8521960514       289.7206738163 
        0.1250000000        -0.3657489953         1.3838784350       142.1366946181       255.4810269908 
        0.1300000000        -0.4495768572         1.3532910171       142.8706937991       209.8281645568 
        0.1350000000        -0.5236208592         1.1646686072       143.6046929801       -71.6978204525 
        0.1400000000        -0.5862696280         1.1825112676       143.2376933896       -45.0669840327 
        0.1450000000        -0.6361597776         1.1646686072       143.6046929801       -71.6978204525 
        0.1500000000        -0.6722055800         1.1187874804       142.3201944134      -140.1771141034 
        0.1550070000        -0.6936420660         1.0550636933       141.2191956419      -235.2872441742 
        0.1600000000        -0.6999447309         1.0831021596       140.4851964609      -193.4387869431 
        0.1650000000        -0.6910344098         1.0448678873       139.5676974847      -250.5048649855 
        0.1700000000        -0.6670855391         1.0295741784       138.4666987132      -273.3312962025 
        0.1750000000        -0.6286193030         0.9913399061       136.8152005559      -330.3973742449 
        0.1800001000        -0.5764716455         1.0040846636       135.1637023987      -311.3753482308 
        0.1850000001        -0.5117809146         0.9760461972       133.3287044462      -353.2238054619 
        0.1900000001        -0.4359514444         0.9913399061       132.0442058795      -330.3973742449 
        0.1950000001        -0.3506346356         0.9862420032       130.3927077222      -338.0061846506 
        0.2000000000        -0.2576871869         0.9964378091       128.9247093602      -322.7885638392 
        0.2050000000        -0.1591318510         0.9862420032       127.0897114078      -338.0061846506 
        0.2100001000        -0.0571113675         0.9913399061       125.4382132505      -330.3973742449 
        0.2150000000         0.0461479186         0.9964378091       123.9702148885      -322.7885638392 
        0.2200000000         0.1484049769         1.0168294210       122.5022165265      -292.3533222166 
        0.2250000000         0.2474323906         1.0576126448       121.5847175503      -231.4828389714 
        0.2300000000         0.3410750880         1.1111406260       120.3002189836      -151.5903297119 
        0.2350000000         0.4272951816         1.1621196557       119.7497195978       -75.5022256554 
        0.2400001000         0.5042177516         1.2105497339       119.7497195978        -3.2185268016 
        0.2450000000         0.5701645089         1.2181965884       120.3002189836         8.1946888069 
        0.2500000000         0.6237045669         1.2080007824       119.7497195978        -7.0229320044 
        0.2550000000         0.6636713326         1.2130986854       119.7497195978         0.5858784012 
        0.2600000000         0.6891950342         1.3991721439       120.3002189836       278.3074582078 
        0.2650000000         0.6997202154         1.3303504538       120.8507183693       175.5885177314 
        0.2700000000         0.6950178232         1.3889763379       122.3187167313       263.0898373965 
        0.2750000000         0.6751901929         1.4093679498       124.3372144790       293.5250790191 
        0.2800000000         0.6406688208         1.4246616587       125.2547134553       316.3515102361 
        0.2850000000         0.5922049740         1.4195637558       126.7227118173       308.7426998304 
        0.2900001000         0.5308519930         1.4527001251       128.5577097697       358.1999674672 
        0.2950000000         0.4579490783         1.4374064162       129.6587085412       335.3735362502 
        0.3000000000         0.3750787565         1.4272106102       131.4937064937       320.1559154389 
        0.3050000000         0.2840458304         1.4527001251       133.3287044462       358.1999674672 
        0.3100000001         0.1868313901         1.4323085132       135.1637023987       327.7647258446 
        0.3150000001         0.0855510575         1.4374064162       136.8152005559       335.3735362502 
        0.3200000001        -0.0175910693         1.4552490766       138.8336983037       362.0043726700 
        0.3250000000        -0.1203503702         1.4297595617       139.9346970752       323.9603206417 
        0.3300000000        -0.2204905638         1.4246616587       141.9531948229       316.3515102361 
        0.3350000000        -0.3158323591         1.3813294835       142.6871940039       251.6766217880 
        0.3400000000        -0.4043008924         1.3456441627       143.2376933896       198.4149489484 
        0.3450000000        -0.4839708783         1.3074098904       144.5221919564       141.3488709059 
        0.3500001000        -0.5531097759         1.2513329577       144.8891915469        57.6519564437 
        0.3550001000        -0.6102101976         1.1238853834       144.3386921611      -132.5683036978 
        0.3600000000        -0.6540302597         1.1646686072       144.7056917516       -71.6978204525 
        0.3650000000        -0.6836180834         1.1187874804       144.3386921611      -140.1771141034 
        0.3700000000        -0.6983287545         1.0729063537       143.2376933896      -208.6564077544 
        0.3750000000        -0.6978421336         1.0601615963       141.5861952324      -227.6784337685 
        0.3800000000        -0.6821688110         1.0372210329       140.4851964609      -261.9180805940 
        0.3850000000        -0.6516498752         1.0372210329       139.3841976894      -261.9180805940 
        0.3900000000        -0.6069494908         0.9938888576       137.1822001464      -326.5929690421 
        0.3950000000        -0.5490404444         0.9964378091       136.2647011702      -322.7885638392 
        0.4000000000        -0.4791829742         0.9862420032       134.2462034225      -338.0061846506 
        0.4050000000        -0.3988973446         0.9862420032       132.9617048557      -338.0061846506 
        0.4100000000        -0.3099307617         0.9964378091       131.4937064937      -322.7885638392 
        0.4150001000        -0.2142173812         0.9989867606       130.3927077222      -318.9841586364 
        0.4200001000        -0.1138439757         0.9862420032       128.1907101792      -338.0061846506 
        0.4250000000        -0.0109951221         0.9964378091       126.3557122268      -322.7885638392 
        0.4300000000         0.0920950514         1.0117315180       125.8052128410      -299.9621326223 
        0.4350000001         0.1931810202         1.0474168388       123.7867150933      -246.7004597827 
        0.4400000001         0.2900629089         1.0983958685       122.8692161170      -170.6123557261 
        0.4450000001         0.3806323400         1.1340811893       122.5022165265      -117.3506828865 
        0.4500000000         0.4629183057         1.1672175587       121.5847175503       -67.8934152497 
        0.4550000000         0.5351300720         1.2003539280       121.0342181646       -18.4361476129 
        0.4600000000         0.5956961373         1.2258434428       121.4012177551        19.6079044154 
        0.4650000000         0.6432984401         1.2181965884       122.1352169360         8.1946888069 
        0.4700000000         0.6769010414         1.2742735211       121.7682173456        91.8916032691 
        0.4750001000         0.6957728957         1.3838784350       122.1352169360       255.4810269908 
        0.4800001000         0.6995025529         1.3328994052       123.0527159123       179.3929229342 
        0.4850000000         0.6880097547         1.4093679498       124.7042140695       293.5250790191 
        0.4900000000         0.6615441526         1.3889763379       125.6217130458       263.0898373965 
        0.4950000000         0.6206817790         1.4374064162       128.1907101792       335.3735362502 
        0.5000000000         0.5663118961         1.4170148043       129.4752087460       304.9382946276 
        0.5050000000         0.4996177216         1.4450532706       131.1267069032       346.7867518587 
        0.5100000000         0.4220506792         1.4348574647       132.4112054700       331.5691310474 
        0.5150000000         0.3352988119         1.4501511736       134.2462034225       354.3955622644 
        0.5200000000         0.2412500462         1.4476022221       136.4482009654       350.5911570615 
        0.5250000000         0.1419511067         1.4577980281       138.0996991227       365.8087778728 
        0.5300000000         0.0395629741         1.4476022221       139.7511972799       350.5911570615 
        0.5350000000        -0.0636861427         1.4348574647       140.8521960514       331.5691310474 
        0.5400000000        -0.1655492979         1.4221127072       142.6871940039       312.5471050332 
        0.5450000000        -0.2638097073         1.3813294835       143.4211931849       251.6766217880 
        0.5500000000        -0.3563289910         1.3532910171       145.8066905231       209.8281645568 
        0.5550000000        -0.4410937098         1.3150567448       146.1736901136       152.7620865144 
        0.5600000001        -0.5162591838         1.2666266666       145.6231907279        80.4783876607 
        0.5650000001        -0.5801896302         1.1417280438       146.1736901136      -105.9374672780 
        0.5700000001        -0.6314937726         1.1799623161       146.5406897041       -48.8713892355 
        0.5750001000        -0.6690557183         1.1136895775       144.8891915469      -147.7859245091 
        0.5800001000        -0.6920565319         1.1264343349       144.8891915469      -128.7638984950 
        0.5850000000        -0.6999965456         1.0627105477       143.9716925706      -223.8740285657 
        0.5900000000        -0.6927032830         1.0856511111       142.8706937991      -189.6343817402 
        0.5950000000        -0.6703351522         1.0168294210       141.5861952324      -292.3533222166 
        0.6000000000        -0.6333789367         1.0372210329       140.3016966657      -261.9180805940 
        0.6050000000        -0.5826388917         0.9887909546       139.0171980989      -334.2017794477 
        0.6100000000        -0.5192192409         1.0193783725       137.3656999417      -288.5489170138 
        0.6150000000        -0.4445001466         0.9836930517       135.8977015797      -341.8105898534 
        0.6200000000        -0.3601076736         0.9913399061       134.2462034225      -330.3973742449 
        0.6250000000        -0.2678784027         0.9887909546       132.7782050605      -334.2017794477 
        0.6300000000        -0.1698194616         1.0142804695       131.4937064937      -296.1577274195 
        0.6350000000        -0.0680648457         0.9862420032       129.2917089507      -338.0061846506 
        0.6400000000         0.0351710227         0.9964378091       127.4567109983      -322.7885638392 
        0.6450000000         0.1376414862         1.0372210329       126.9062116125      -261.9180805940 
        0.6500000000         0.2371165442         1.0729063537       124.7042140695      -208.6564077544 
        0.6550000000         0.3314313831         1.1238853834       123.9702148885      -132.5683036978 
        0.6600000000         0.4185334881         1.1825112676       124.5207142743       -45.0669840327 
        0.6650000000         0.4965273107         1.2130986854       123.6032152980         0.5858784012 
        0.6700000000         0.5637155200         1.2232944913       124.5207142743        15.8034992126 
        0.6750000000         0.6186359411         1.2054518309       123.6032152980       -10.8273372073 
        0.6800000000         0.6600933751         1.2105497339       124.1537146838        -3.2185268016 
        0.6850000001         0.6871856105         1.3813294835       124.7042140695       251.6766217880 
        0.6900000001         0.6993230544         1.3532910171       125.6217130458       209.8281645568 
        0.6950000001         0.6962415681         1.3762315805       127.2732112030       244.0678113823 
        0.7000001000         0.6780076986         1.4272106102       128.9247093602       320.1559154389 
        0.7050001000         0.6450189854         1.3966231924       129.1082091555       274.5030530049 
