           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2207455399       -47.4052947348        11.2077777275 
        0.0050000000         0.0180307474         1.2029028795       -49.6072922778       -15.4230586923 
        0.0100000000         0.0360495297         1.2130986854       -46.8547953490        -0.2054378810 
        0.0150000000         0.0540443896         1.2334902973       -47.5887945300        30.2298037417 
        0.0200000000         0.0720033859         1.2054518309       -49.7907920730       -11.6186534894 
        0.0250000000         0.0899146012         1.2130986854       -46.8547953490        -0.2054378810 
        0.0300000000         0.1077661494         1.2207455399       -47.5887945300        11.2077777275 
        0.0350000000         0.1255461846         1.2080007824       -50.8917908445        -7.8142482866 
        0.0400000000         0.1432429079         1.2207455399       -46.1207961680        11.2077777275 
        0.0450000000         0.1608445758         1.2768224726       -48.5062935063        94.9046921898 
        0.0500000000         0.1783395080         1.2946651330       -47.0382951443       121.5355286096 
        0.0550000000         0.1957160949         1.2615287636       -45.7537965775        72.0782609728 
        0.0600000000         0.2129628054         1.2972140844       -46.3042959633       125.3399338124 
        0.0650000000         0.2300681949         1.2819203755       -45.9372963728       102.5135025954 
        0.0700000000         0.2470209121         1.3048609389       -45.3867969871       136.7531494209 
        0.0750000000         0.2638097073         1.3048609389       -44.8362976013       136.7531494209 
        0.0800000000         0.2804234396         1.3023119874       -47.4052947348       132.9487442181 
        0.0850000000         0.2968510841         1.3099588419       -43.9187986251       144.3619598266 
        0.0900000000         0.3130817397         1.3227035993       -42.4508002631       163.3839858407 
        0.0950000000         0.3291046356         1.3481931142       -42.2673004678       201.4280378690 
        0.1000000000         0.3449091391         1.3303504538       -40.9828019011       174.7972014492 
        0.1050000000         0.3604847625         1.3456441627       -40.4323025153       197.6236326662 
        0.1100000000         0.3758211698         1.3430952112       -39.3313037439       193.8192274633 
        0.1150000000         0.3909081838         1.3685847260       -39.1478039486       231.8632794916 
        0.1200000000         0.4057357930         1.3660357746       -37.3128059961       228.0588742888 
        0.1250000000         0.4202941577         1.3762315805       -35.6613078389       243.2764951001 
        0.1300000000         0.4345736171         1.3838784350       -34.9273086579       254.6897107086 
        0.1350000000         0.4485646955         1.4093679498       -32.7253111149       292.7337627369 
        0.1400000000         0.4622581082         1.3991721439       -32.3583115244       277.5161419256 
        0.1450000000         0.4756447686         1.4144658528       -30.5233135719       300.3425731426 
        0.1500000000         0.4887157933         1.4170148043       -27.5873168479       304.1469783454 
        0.1550000000         0.5014625084         1.4195637558       -27.5873168479       307.9513835482 
        0.1600000000         0.5138764552         1.4603469795       -27.5873168479       368.8218667935 
        0.1650000000         0.5259493959         1.4348574647       -23.9173209430       330.7778147652 
        0.1700000000         0.5376733189         1.4476022221       -22.2658227857       349.7998407793 
        0.1750000000         0.5490404444         1.4501511736       -20.9813242190       353.6042459822 
        0.1800001000         0.5600434454         1.4603469795       -19.1463262665       368.8218667935 
        0.1850000000         0.5706743716         1.4756406885       -17.8618276998       391.6482980105 
        0.1900000000         0.5809268171         1.4883854459       -14.9258309758       410.6703240246 
        0.1950000000         0.5907937623         1.4705427855       -13.2743328186       384.0394876048 
        0.2000000000         0.6002686593         1.5113260093       -11.8063344566       444.9099708501 
        0.2050000000         0.6093452208         1.4985812518        -9.0538375278       425.8879448359 
        0.2100001000         0.6180175929         1.5036791548        -7.7693389611       433.4967552416 
        0.2150000000         0.6262795127         1.5164239122        -3.9158432609       452.5187812557 
        0.2200000000         0.6341260056         1.5087770578        -2.6313446942       441.1055656472 
        0.2250000000         0.6415516953         1.5444623786        -0.7963467417       494.3672384868 
        0.2300000000         0.6485516543         1.5368155241         0.8551514156       482.9540228784 
        0.2350000000         0.6551212372         1.5495602815         4.1581477300       501.9760488925 
        0.2400001000         0.6612562030         1.5546581845         6.1766454778       509.5848592982 
        0.2450000000         0.6669521255         1.5368155241         8.7456426113       482.9540228784 
        0.2500000000         0.6722055800         1.5470113301        10.7641403590       498.1716436897 
        0.2550000000         0.6770129618         1.5674029419        13.7001370830       528.6068853123 
        0.2600000000         0.6813710809         1.5750497964        16.6361338069       540.0201009208 
        0.2650000000         0.6852770452         1.5725008449        18.6546315547       536.2156957180 
        0.2700000000         0.6887282628         1.5954414083        21.9576278691       570.4553425434 
        0.2750000000         0.6917224434         1.5801476994        24.3431252074       547.6289113265 
        0.2800000000         0.6942576001         1.5979903598        26.9121223409       574.2597477463 
        0.2850000000         0.6963320505         1.5903435053        29.8481190648       562.8465321378 
