           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2080007824      -167.9646602131        -7.8142482866 
        0.0050000000         0.0171513793         1.2181965884      -166.6801616463         7.4033725247 
        0.0100000000         0.0342924603         1.2207455399      -169.9831579608        11.2077777275 
        0.0150000000         0.0514129508         1.2130986854      -168.1481600083        -0.2054378810 
        0.0200071000         0.0685268116         1.2029028795      -167.0471612368       -15.4230586923 
        0.0250000000         0.0855510600         1.2105497339      -169.2491587798        -4.0098430838 
        0.0300000000         0.1025481808         1.2130986854      -170.7171571418        -0.2054378810 
        0.0350000000         0.1194837280         1.2130986854      -167.9646602131        -0.2054378810 
        0.0400000000         0.1363475327         1.2130986854      -168.3316598036        -0.2054378810 
        0.0450000000         0.1531294694         1.3150567448      -167.7811604178       151.9707702322 
        0.0500000000         0.1698194616         1.2793714240      -166.8636614416        98.7090973926 
        0.0550000000         0.1864074879         1.2538819092      -167.4141608273        60.6650453643 
        0.0600000000         0.2028835883         1.2793714240      -166.3131620558        98.7090973926 
        0.0650000000         0.2192378700         1.2921161815      -165.7626626701       117.7311234068 
        0.0700000000         0.2354605131         1.2870182785      -165.3956630796       110.1223130011 
        0.0750000000         0.2515417772         1.3328994052      -162.6431661508       178.6016066520 
        0.0800000000         0.2674720064         1.2589798122      -164.1111645128        68.2738557700 
        0.0850000000         0.2832416355         1.3048609389      -162.6431661508       136.7531494209 
        0.0900000000         0.2988411960         1.3150567448      -162.4596663556       151.9707702322 
        0.0950000000         0.3142613213         1.3379973082      -160.6246684031       186.2104170577 
        0.1000000000         0.3294927525         1.3354483567      -159.8906692221       182.4060118548 
        0.1050000000         0.3445263442         1.3583889201      -159.5236696316       216.6456586803 
        0.1100000000         0.3593530697         1.3481931142      -158.2391710649       201.4280378690 
        0.1150000000         0.3739640264         1.3634868231      -158.4226708601       224.2544690860 
        0.1200000000         0.3883504413         1.3609378716      -158.4226708601       220.4500638831 
        0.1250000000         0.4025036764         1.3736826290      -155.3031743409       239.4720898973 
        0.1300000000         0.4164152336         1.3736826290      -153.6516761837       239.4720898973 
        0.1350000000         0.4300767597         1.3481931142      -152.7341772074       201.4280378690 
        0.1400000000         0.4434800520         1.3864273864      -150.7156794597       258.4941159114 
        0.1450000000         0.4566170626         1.3991721439      -149.7981804835       277.5161419256 
        0.1500000000         0.4694799036         1.3430952112      -149.0641813025       193.8192274633 
        0.1550000000         0.4820608516         1.4170148043      -146.8621837595       304.1469783454 
        0.1600000000         0.4943523526         1.4348574647      -145.3941853975       330.7778147652 
        0.1650000000         0.5063470263         1.4272106102      -144.1096868308       319.3645991567 
        0.1700000000         0.5180376706         1.4323085132      -143.0086880593       326.9734095624 
        0.1750000000         0.5294172662         1.4450532706      -141.1736901068       345.9954355765 
        0.1800001000         0.5404791982         1.4425043191      -137.8706937923       342.1910303737 
        0.1850000000         0.5512161708         1.4552490766      -137.8706937923       361.2130563878 
        0.1900000000         0.5616223910         1.4577980281      -135.6686962493       365.0174615907 
        0.1950000000         0.5716913924         1.4781896399      -133.6501985016       395.4527032133 
        0.2000000000         0.5814171295         1.4730917370      -131.9987003443       387.8438928076 
        0.2050000000         0.5907937623         1.4807385914      -130.1637023919       399.2571084161 
        0.2100000000         0.5998156609         1.4985812518      -128.1452046441       425.8879448359 
        0.2150000000         0.6084774081         1.4883854459      -126.4937064869       410.6703240246 
        0.2200000000         0.6167738032         1.5189728637      -124.1082091487       456.3231864586 
        0.2250000000         0.6246998647         1.4858364944      -122.0897114009       406.8659188218 
        0.2300000000         0.6322508335         1.5087770578      -119.8877138579       441.1055656472 
        0.2350000000         0.6394221756         1.5062281063      -118.0527159055       437.3011604444 
        0.2400000000         0.6462095853         1.5393644756      -116.0342181577       486.7584280812 
        0.2450000000         0.6526089870         1.4832875429      -113.4652210242       403.0615136189 
        0.2500000000         0.6586165383         1.5699518934      -110.8962238908       532.4112905151 
        0.2550000000         0.6642286321         1.5393644756      -108.5107265525       486.7584280812 
        0.2600000000         0.6694418986         1.5546581845      -108.6942263478       509.5848592982 
        0.2650000000         0.6742532077         1.5674029419      -101.7212341283       528.6068853123 
        0.2700000000         0.6786596704         1.5674029419      -100.8037351521       528.6068853123 
        0.2750000000         0.6826586409         1.5597560875       -98.6017376091       517.1936697038 
        0.2800000000         0.6862477182         1.5775987479       -95.2987412946       543.8245061236 
        0.2850000000         0.6894247471         1.6005393113       -93.0967437517       578.0641529491 
        0.2900093000         0.6921925727         1.6005393113       -90.1607470277       578.0641529491 
        0.2950000000         0.6945352783         1.6005393113       -86.3072513275       578.0641529491 
        0.3000000000         0.6964657119         1.6183819717       -84.2887535797       604.6949893689 
        0.3050000000         0.6979779619         1.6056372142       -83.0042550130       585.6729633548 
        0.3100000000         0.6990711204         1.6234798746       -80.9857572653       612.3037997745 
        0.3150000000         0.6997445310         1.6234798746       -75.1137638173       612.3037997745 
        0.3200000000         0.6999977892         1.6005393113       -72.9117662743       578.0641529491 
        0.3250000000         0.6998307431         1.6489693895       -69.2417703694       650.3478518028 
        0.3300000000         0.6992434930         1.6387735836       -66.3057736454       635.1302309915 
        0.3350002000         0.6982363427         1.6311267291       -63.3697769214       623.7170153830 
        0.3400000000         0.6968100430         1.6693610014       -59.6997810164       680.7830934255 
        0.3450000000         0.6949653043         1.6591651954       -56.3967847020       665.5654726142 
        0.3500000000         0.6927032830         1.6413225350       -54.1947871590       638.9346361944 
