           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2156476369        47.2805996134         3.5989673219 
        0.0050000000         0.0140733868         1.2130986854        46.1796008420        -0.2054378810 
        0.0100000000         0.0281410846         1.2207455399        47.2805996134        11.2077777275 
        0.0150000000         0.0421974064         1.2080007824        46.3631006372        -7.8142482866 
        0.0200000000         0.0562366701         1.2334902973        48.0145987944        30.2298037417 
        0.0250000000         0.0702532004         1.2258434428        46.7301002277        18.8165881332 
        0.0300000000         0.0842413312         1.2232944913        46.5466004324        15.0121829304 
        0.0350000000         0.0981954078         1.2334902973        47.8310989992        30.2298037417 
        0.0400000000         0.1121097893         1.2462350547        47.4640994087        49.2518297558 
        0.0450000000         0.1259788510         1.2411371518        46.9136000229        41.6430193502 
        0.0500000000         0.1397969864         1.2181965884        48.5650981802         7.4033725247 
        0.0550000000         0.1535586094         1.2640777151        48.0145987944        75.8826661756 
        0.0600000000         0.1672581571         1.2640777151        48.1980985897        75.8826661756 
        0.0650000000         0.1808900915         1.2258434428        49.1155975659        18.8165881332 
        0.0700000000         0.1944489018         1.2819203755        49.6660969517       102.5135025954 
        0.0750000000         0.2079291071         1.2793714240        49.8495967469        98.7090973926 
        0.0800000000         0.2213252580         1.2283923943        49.8495967469        22.6209933360 
        0.0850000000         0.2346319392         1.3125077934        52.0515942899       148.1663650294 
        0.0900000000         0.2478437716         1.2793714240        50.7670957232        98.7090973926 
        0.0950000000         0.2609554142         1.2997630359        49.2990973612       129.1443390152 
        0.1000000000         0.2739615668         1.3252525508        53.8865922424       167.1883910435 
        0.1050000000         0.2868569717         1.3099588419        53.1525930614       144.3619598266 
        0.1100000000         0.2996364160         1.3176056963        52.4185938804       155.7751754350 
        0.1150000000         0.3122947337         1.3227035993        54.6205914234       163.3839858407 
        0.1200000000         0.3248268077         1.3227035993        55.9050899901       163.3839858407 
        0.1250000000         0.3372275719         1.3354483567        58.4740871236       182.4060118548 
        0.1300000000         0.3494920134         1.3252525508        56.6390891711       167.1883910435 
        0.1350000000         0.3616151744         1.3405462597        58.4740871236       190.0148222605 
        0.1400000000         0.3735921542         1.3430952112        60.8595844618       193.8192274633 
        0.1450000000         0.3854181110         1.3532910171        60.1255852808       209.0368482747 
        0.1500000000         0.3970882644         1.3456441627        61.4100838476       197.6236326662 
        0.1550000000         0.4085978967         1.3991721439        61.9605832333       277.5161419256 
        0.1600000000         0.4199423551         1.3685847260        63.6120813906       231.8632794916 
        0.1650000000         0.4311170538         1.3762315805        64.8965799573       243.2764951001 
        0.1700028000         0.4421235860         1.3915252894        66.7315779098       266.1029263171 
        0.1750000000         0.4529391731         1.3864273864        67.2820772955       258.4941159114 
        0.1800001000         0.4635779831         1.3736826290        68.7500756575       239.4720898973 
        0.1850000000         0.4740289721         1.3864273864        70.4015738148       258.4941159114 
        0.1900023000         0.4842932227         1.4170148043        70.7685734053       304.1469783454 
        0.1950000000         0.4943523526         1.3660357746        73.5210703340       228.0588742888 
        0.2000000000         0.5042163174         1.4552490766        74.6220691055       361.2130563878 
        0.2050000000         0.5138764552         1.4272106102        76.2735672627       319.3645991567 
        0.2100001000         0.5233290477         1.3915252894        77.3745660342       266.1029263171 
        0.2150000000         0.5325697130         1.4425043191        79.2095639867       342.1910303737 
        0.2200000000         0.5415952764         1.4374064162        79.0260641914       334.5822199680 
        0.2250000000         0.5504019025         1.4730917370        84.1640584584       387.8438928076 
        0.2300000000         0.5589860311         1.4807385914        84.8980576394       399.2571084161 
        0.2350000000         0.5673441922         1.4399553677        87.1000551824       338.3866251709 
        0.2400001000         0.5754731673         1.4679938340        88.5680535444       380.2350824020 
        0.2450000000         0.5833691896         1.4985812518        90.5865512921       425.8879448359 
        0.2500000000         0.5910295479         1.4934833489        92.9720486303       418.2791344303 
        0.2550000000         0.5984509851         1.4960323003        93.8895476066       422.0835396331 
        0.2600000000         0.6056305014         1.5011302033        96.6420445353       429.6923500387 
        0.2650000000         0.6125651943         1.5011302033        98.6605422830       429.6923500387 
        0.2700000000         0.6192522605         1.5113260093       100.6790400308       444.9099708501 
        0.2750000000         0.6256889969         1.5215218152       103.0645373690       460.1275916614 
        0.2800000000         0.6318728014         1.5266197182       104.7160355262       467.7364020670 
        0.2850000000         0.6378011743         1.5342665726       107.1015328645       479.1496176755 
