           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2130986854         8.1951432255        -0.2054378810 
        0.0050000000         0.0026389316         1.2105497339         8.0116434303        -4.0098430838 
        0.0100000000         0.0052778257         1.2003539280         8.1951432255       -19.2274638951 
        0.0150000000         0.0079166447         1.2156476369         8.1951432255         3.5989673219 
        0.0200000000         0.0105553513         1.2207455399         8.7456426113        11.2077777275 
        0.0250000000         0.0131939078         1.2207455399         9.2961419970        11.2077777275 
        0.0300000000         0.0158322768         1.2054518309         8.0116434303       -11.6186534894 
        0.0350000000         0.0184704208         1.2181965884         9.1126422018         7.4033725247 
        0.0400000000         0.0211083023         1.2054518309         7.6446438398       -11.6186534894 
        0.0450000000         0.0237458838         1.2130986854         8.1951432255        -0.2054378810 
        0.0500000000         0.0263831279         1.2130986854         7.4611440445        -0.2054378810 
        0.0550000000         0.0290199969         1.1825112676         8.5621428160       -45.8583003149 
        0.0600000000         0.0316564536         1.2181965884        10.0301411780         7.4033725247 
        0.0650000000         0.0342924603         1.2130986854         8.0116434303        -0.2054378810 
        0.0700000000         0.0369279796         1.2156476369         8.1951432255         3.5989673219 
        0.0750000000         0.0395629741         1.2513329577        10.0301411780        56.8606401615 
        0.0800000000         0.0421974064         1.2538819092         8.5621428160        60.6650453643 
        0.0850000000         0.0448312389         1.2513329577         9.1126422018        56.8606401615 
        0.0900000000         0.0474644343         1.2385882003         8.5621428160        37.8386141473 
        0.0950000000         0.0500969551         1.2615287636         9.8466413827        72.0782609728 
        0.1000007000         0.0527291323         1.2385882003         9.1126422018        37.8386141473 
        0.1050000000         0.0553598233         1.2742735211         9.2961419970        91.1002869869 
        0.1100000000         0.0579900959         1.2640777151         9.6631415875        75.8826661756 
        0.1150000000         0.0606195444         1.2666266666        10.9476401542        79.6870713785 
        0.1200000000         0.0632481313         1.2564308607        10.9476401542        64.4694505671 
        0.1250000000         0.0658758193         1.2538819092        11.1311399495        60.6650453643 
        0.1300000000         0.0685025711         1.2564308607        12.2321387210        64.4694505671 
        0.1350000000         0.0711283493         1.2513329577        11.1311399495        56.8606401615 
        0.1400000000         0.0737531166         1.2742735211        12.4156385162        91.1002869869 
        0.1450000000         0.0763768358         1.2564308607        13.7001370830        64.4694505671 
        0.1500000000         0.0789994694         1.2436861032        12.5991383115        45.4474245530 
        0.1550000000         0.0816209803         1.2564308607        13.3331374925        64.4694505671 
        0.1600000000         0.0842413312         1.2564308607        12.7826381067        64.4694505671 
        0.1650000000         0.0868604848         1.2538819092        13.1496376972        60.6650453643 
        0.1700000000         0.0894784039         1.2717245696        14.9846356497        87.2958817841 
        0.1750000000         0.0920950514         1.2589798122        14.8011358545        68.2738557700 
        0.1800001000         0.0947104422         1.2640777151        15.9021346259        75.8826661756 
        0.1850000000         0.0973243825         1.2640777151        15.5351350355        75.8826661756 
        0.1900000000         0.0999369918         1.2615287636        14.9846356497        72.0782609728 
        0.1950000000         0.1025481808         1.2666266666        16.8196336022        79.6870713785 
        0.2000000000         0.1051579124         1.2844693270        16.4526340117       106.3179077983 
        0.2050000000         0.1077661494         1.2717245696        16.2691342164        87.2958817841 
        0.2100001000         0.1103729070         1.2742735211        15.1681354450        91.1002869869 
        0.2150000000         0.1129779917         1.2666266666        17.0031333974        79.6870713785 
        0.2200000000         0.1155815228         1.2742735211        17.3701329879        91.1002869869 
        0.2250000000         0.1181834113         1.2742735211        17.9206323737        91.1002869869 
        0.2300000000         0.1207836201         1.2717245696        18.1041321689        87.2958817841 
        0.2350000000         0.1233821123         1.2793714240        19.3886307357        98.7090973926 
        0.2400025000         0.1259801490         1.2768224726        20.3061297119        94.9046921898 
        0.2450000000         0.1285737993         1.2742735211        20.3061297119        91.1002869869 
        0.2500000000         0.1311669202         1.2870182785        22.5081272549       110.1223130011 
        0.2550000000         0.1337581770         1.2742735211        21.4071284834        91.1002869869 
        0.2600000000         0.1363475327         1.2819203755        21.5906282787       102.5135025954 
        0.2650000000         0.1389349507         1.2793714240        19.5721305309        98.7090973926 
        0.2700000000         0.1415203941         1.2844693270        23.0586266406       106.3179077983 
        0.2750000000         0.1441038261         1.2819203755        23.0586266406       102.5135025954 
        0.2800000000         0.1466852102         1.2742735211        23.2421264359        91.1002869869 
        0.2850000000         0.1492645095         1.3048609389        24.3431252074       136.7531494209 
        0.2900001000         0.1518417389         1.2870182785        24.7101247979       110.1223130011 
        0.2950000000         0.1544167073         1.2640777151        24.7101247979        75.8826661756 
        0.3000000000         0.1569895327         1.3201546478        27.2791219314       159.5795806379 
        0.3050000000         0.1595601268         1.2997630359        28.3801207028       129.1443390152 
        0.3100000000         0.1621284533         1.2768224726        27.2791219314        94.9046921898 
        0.3150000000         0.1646944755         1.3023119874        27.4626217266       132.9487442181 
        0.3200000000         0.1672581571         1.3099588419        28.9306200886       144.3619598266 
        0.3250000000         0.1698194616         1.2742735211        28.7471202933        91.1002869869 
        0.3300000000         0.1723783525         1.2768224726        29.8481190648        94.9046921898 
        0.3350000000         0.1749347936         1.3048609389        27.6461215219       136.7531494209 
        0.3400000000         0.1774887485         1.3074098904        31.3161174268       140.5575546237 
        0.3450000000         0.1800401808         1.3354483567        32.6006159936       182.4060118548 
        0.3500001000         0.1825891054         1.3099588419        32.7841157888       144.3619598266 
        0.3550000000         0.1851353330         1.3150567448        33.5181149698       151.9707702322 
        0.3600000000         0.1876789804         1.3227035993        34.8026135365       163.3839858407 
        0.3650000000         0.1902199605         1.3074098904        34.8026135365       140.5575546237 
        0.3700000000         0.1927582371         1.3252525508        36.6376114890       167.1883910435 
        0.3750000000         0.1952937742         1.3150567448        36.2706118985       151.9707702322 
        0.3800000000         0.1978265358         1.3278015023        34.6191137413       170.9927962464 
        0.3850000000         0.2003564858         1.3379973082        39.5736082130       186.2104170577 
        0.3900000000         0.2028835883         1.3278015023        39.3901084178       170.9927962464 
        0.3950000000         0.2054078073         1.3227035993        39.3901084178       163.3839858407 
        0.4000000000         0.2079291071         1.3176056963        39.9406078035       155.7751754350 
        0.4050000000         0.2104474517         1.3354483567        42.1426053465       182.4060118548 
        0.4100000000         0.2129628055         1.3354483567        42.3261051417       182.4060118548 
        0.4150001000         0.2154751827         1.3278015023        42.6931047322       170.9927962464 
        0.4200051000         0.2179869550         1.3379973082        44.5281026847       186.2104170577 
        0.4250000000         0.2204905638         1.3354483567        44.5281026847       182.4060118548 
        0.4300001000         0.2229936467         1.3023119874        45.9961010467       132.9487442181 
        0.4350002000         0.2254935604         1.3456441627        46.5466004324       197.6236326662 
        0.4400000000         0.2279901194         1.3430952112        45.6291014562       193.8192274633 
        0.4450000000         0.2304835381         1.3150567448        49.2990973612       151.9707702322 
        0.4500000000         0.2329736812         1.3532910171        49.4825971564       209.0368482747 
        0.4550000000         0.2354605131         1.3558399686        50.9505955184       212.8412534775 
        0.4600000000         0.2379439987         1.3252525508        51.8680944947       167.1883910435 
        0.4650000000         0.2404241025         1.3507420656        52.4185938804       205.2324430718 
        0.4700000000         0.2429007894         1.3532910171        53.7030924471       209.0368482747 
        0.4750001000         0.2453740736         1.3660357746        55.5380903996       228.0588742888 
        0.4800000000         0.2478437716         1.3634868231        56.2720895806       224.2544690860 
        0.4850000000         0.2503099966         1.3558399686        56.6390891711       212.8412534775 
