           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2130986854       -71.0767683218        -0.2054378810 
        0.0050000000         0.0202290400         1.2181965884       -70.7097687313         7.4033725247 
        0.0100000000         0.0404411825         1.2054518309       -71.6272677076       -11.6186534894 
        0.0150000000         0.0606195444         1.2130986854       -71.4437679123        -0.2054378810 
        0.0200000000         0.0807472704         1.2130986854       -71.0767683218        -0.2054378810 
        0.0250000000         0.1008075478         1.2130986854       -71.2602681171        -0.2054378810 
        0.0300000000         0.1207836201         1.2181965884       -70.7097687313         7.4033725247 
        0.0350001000         0.1406591976         1.2003539280       -71.4437679123       -19.2274638951 
        0.0400000000         0.1604164894         1.2513329577       -71.4437679123        56.8606401615 
        0.0450000000         0.1800401808         1.3125077934       -71.4437679123       148.1663650294 
        0.0500000000         0.1995134837         1.2768224726       -69.4252701646        94.9046921898 
        0.0550000000         0.2188201320         1.2844693270       -69.6087699599       106.3179077983 
        0.0600000000         0.2379439987         1.2895672300       -69.6087699599       113.9267182039 
        0.0650000000         0.2568691095         1.2946651330       -68.6912709836       121.5355286096 
        0.0700000000         0.2755796563         1.3048609389       -67.9572718026       136.7531494209 
        0.0750000000         0.2940600099         1.3048609389       -68.8747707789       136.7531494209 
        0.0800000000         0.3122947337         1.3125077934       -67.7737720074       148.1663650294 
        0.0850000000         0.3302685961         1.3303504538       -64.8377752834       174.7972014492 
        0.0900001000         0.3479669344         1.3328994052       -64.1037761024       178.6016066520 
        0.0950000000         0.3653739124         1.3430952112       -64.1037761024       193.8192274633 
        0.1000000000         0.3824760427         1.3660357746       -62.6357777404       228.0588742888 
        0.1050001000         0.3992590212         1.3456441627       -61.5347789689       197.6236326662 
        0.1100000000         0.4157078321         1.3736826290       -60.8007797879       239.4720898973 
        0.1150000000         0.4318097324         1.3711336775       -60.4337801974       235.6676846945 
        0.1200000000         0.4475509399         1.3430952112       -59.1492816307       193.8192274633 
        0.1250000000         0.4629183057         1.3787805320       -57.6812832687       247.0809003029 
        0.1300000000         0.4778989935         1.4042700468       -55.8462853162       285.1249523312 
        0.1350000000         0.4924804898         1.4297595617       -54.3782869542       323.1690043595 
        0.1400000000         0.5066506146         1.4170148043       -52.9102885922       304.1469783454 
        0.1450000000         0.5203975315         1.4093679498       -51.4422902303       292.7337627369 
        0.1500000000         0.5337097577         1.4374064162       -50.1577916635       334.5822199680 
        0.1550000000         0.5465761734         1.4577980281       -48.8732930968       365.0174615907 
        0.1600001000         0.5589862747         1.4170148043       -45.9372963728       304.1469783454 
