           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         2.0000000000         1.2156476369         0.5647403867         0.0404517368 
        0.0050000000         2.0000000000         1.2130986854         0.5621917785        -0.0259476601 
        0.0100000000         2.0000000000         1.2232944913         0.5698376033         0.2396499274 
        0.0150000000         2.0000000000         1.2232944913         0.5723862115         0.2396499274 
        0.0200000000         2.0000000000         1.2232944913         0.5698376033         0.2396499274 
        0.0250000000         2.0000000000         1.2207455399         0.5723862115         0.1732505305 
        0.0300000000         2.0000000000         1.2080007824         0.5596431702        -0.1587464538 
        0.0350000000         2.0000000000         1.2003539280         0.5570945619        -0.3579446444 
        0.0400000000         2.0000000000         1.2003539280         0.5545459537        -0.3579446444 
        0.0450000000         2.0000000000         1.2003539280         0.5570945619        -0.3579446444 
        0.0500000000         2.0000000000         1.2003539280         0.5596431702        -0.3579446444 
        0.0550000000         2.0000000000         1.2054518309         0.5545459537        -0.2251458507 
        0.0600000000         2.0000000000         1.2130986854         0.5596431702        -0.0259476601 
        0.0650000000         2.0000000000         1.2156476369         0.5596431702         0.0404517368 
        0.0700000000         2.0000000000         1.2207455399         0.5698376033         0.1732505305 
        0.0750000000         2.0000000000         1.2130986854         0.5596431702        -0.0259476601 
        0.0800000000         2.0000000000         1.2130986854         0.5596431702        -0.0259476601 
        0.0850000000         2.0000000000         1.2130986854         0.5672889950        -0.0259476601 
        0.0900000000         2.0000000000         1.2232944913         0.5672889950         0.2396499274 
        0.0950000000         2.0000000000         1.2232944913         0.5672889950         0.2396499274 
        0.1000000000         2.0000000000         1.2232944913         0.5596431702         0.2396499274 
        0.1050000000         2.0000000000         1.2130986854         0.5596431702        -0.0259476601 
        0.1100000000         2.0000000000         1.2130986854         0.5596431702        -0.0259476601 
        0.1150000000         2.0000000000         1.2156476369         0.5545459537         0.0404517368 
        0.1200000000         2.0000000000         1.2080007824         0.5596431702        -0.1587464538 
        0.1250000000         2.0000000000         1.2130986854         0.5596431702        -0.0259476601 
        0.1300000000         2.0000000000         1.2181965884         0.5672889950         0.1068511336 
        0.1350000000         2.0000000000         1.2080007824         0.5545459537        -0.1587464538 
        0.1400000000         2.0000000000         1.2130986854         0.5596431702        -0.0259476601 
        0.1450000000         2.0000000000         1.2130986854         0.5647403867        -0.0259476601 
        0.1500000000         2.0000000000         1.2130986854         0.5672889950        -0.0259476601 
        0.1550000000         2.0000000000         1.2029028795         0.5596431702        -0.2915452476 
        0.1600000000         2.0000000000         1.1697665101         0.5570945619        -1.1547374069 
        0.1650000000         2.0000000000         1.0856511111         0.5494487371        -3.3459175036 
        0.1700000000         2.0000000000         0.9913399061         0.5290598710        -5.8026951877 
        0.1750000000         2.0000000000         1.0066336150         0.5112196131        -5.4042988065 
        0.1800000000         2.0000000000         1.0040846636         0.4806363139        -5.4706982034 
        0.1850000000         2.0000000000         1.0040846636         0.4551502313        -5.4706982034 
        0.1900000000         2.0000000000         1.0117315180         0.4398585816        -5.2715000128 
        0.1950000000         2.0000000000         1.0244762754         0.4322127568        -4.9395030284 
        0.2000000000         2.0000000000         1.0321231299         0.4118238907        -4.7403048378 
        0.2050000000         2.0000000000         1.0474168388         0.3939836328        -4.3419084566 
        0.2100000000         2.0000000000         1.0499657903         0.3710461584        -4.2755090597 
        0.2150000000         2.0000000000         1.0499657903         0.3430114675        -4.2755090597 
        0.2200000000         2.0000000000         1.0525147418         0.3277198179        -4.2091096629 
        0.2250000000         2.0000000000         1.0525147418         0.3124281683        -4.2091096629 
        0.2300000000         2.0000000000         1.0601615963         0.3022337352        -4.0099114723 
        0.2350000000         2.0000000000         1.0576126448         0.2869420856        -4.0763108691 
        0.2400000000         2.0000000000         1.0525147418         0.2691018277        -4.2091096629 
        0.2450000000         2.0000000000         1.0397699844         0.2487129616        -4.5411066472 
        0.2500000000         2.0000000000         1.0423189359         0.2334213120        -4.4747072503 
        0.2550000000         2.0000000000         1.0295741784         0.2079352293        -4.8067042347 
        0.2600000000         2.0000000000         1.0372210329         0.1951921880        -4.6075060441 
        0.2650000000         2.0000000000         1.0346720814         0.1799005384        -4.6739054410 
        0.2700000000         2.0000000000         1.0372210329         0.1518658474        -4.6075060441 
        0.2750000000         2.0000000000         1.0372210329         0.1391228061        -4.6075060441 
        0.2800000000         2.0000000000         1.0346720814         0.1187339400        -4.6739054410 
        0.2850000000         2.0000000000         1.0321231299         0.0932478573        -4.7403048378 
        0.2900000000         2.0000000000         1.0295741784         0.0830534242        -4.8067042347 
        0.2950000000         2.0000000000         1.0346720814         0.0652131663        -4.6739054410 
        0.3000000000         2.0000000000         1.0372210329         0.0499215167        -4.6075060441 
        0.3050000000         2.0000000000         1.0321231299         0.0346298671        -4.7403048378 
        0.3100000000         2.0000000000         1.0372210329         0.0193382175        -4.6075060441 
        0.3150000000         2.0000000000         1.0423189359         0.0065951762        -4.4747072503 
        0.3200000000         2.0000000000         1.0372210329         0.0014979597        -4.6075060441 
        0.3250000000         2.0000000000         1.0397699844         0.0091437845        -4.5411066472 
        0.3300000000         2.0000000000         1.0397699844         0.0091437845        -4.5411066472 
        0.3350000000         2.0000000000         1.0270252269         0.0014979597        -4.8731036316 
        0.3400000000         2.0000000000         1.0295741784         0.0014979597        -4.8067042347 
        0.3450000000         2.0000000000         1.0321231299         1.1101425560        -4.7403048378 
        0.3500000000         2.0000000000         1.0219273240         1.0897536898        -5.0059024253 
        0.3550000000         2.0000000000         1.0270252269         1.1101425560        -4.8731036316 
        0.3600000000         2.0000000000         1.0321231299         1.0999481229        -4.7403048378 
        0.3650000000         2.0000000000         1.0244762754         4.9993187719        -4.9395030284 
        0.3700000000         2.0000000000         1.0270252269         4.9993187719        -4.8731036316 
        0.3750000000         2.0000000000         1.0193783725         4.9942215554        -5.0723018222 
        0.3800000000         2.0000000000         1.0219273240         4.9916729471        -5.0059024253 
        0.3850000000         2.0000000000         1.0346720814         5.0069645967        -4.6739054410 
        0.3900000000         2.0000000000         1.0270252269         4.9993187719        -4.8731036316 
        0.3950001000         2.0000000000         1.0270252269         4.9916729471        -4.8731036316 
        0.4000000000         2.0000000000         1.0295741784         4.9636382562        -4.8067042347 
        0.4050000000         2.0000000000         1.0244762754         4.9534438231        -4.9395030284 
        0.4100000000         2.0000000000         1.0295741784         4.9407007818        -4.8067042347 
        0.4150000000         2.0000000000         1.0270252269         4.9177633074        -4.8731036316 
        0.4200000000         2.0000000000         1.0193783725         4.8846313999        -5.0723018222 
        0.4250000000         2.0000000000         1.0168294210         4.8642425337        -5.1387012190 
        0.4300000000         2.0000000000         1.0142804695         4.8413050593        -5.2051006159 
        0.4350000000         2.0000000000         1.0219273240         4.8311106263        -5.0059024253 
        0.4400000000         2.0000000000         1.0219273240         4.8081731519        -5.0059024253 
        0.4450000000         2.0000000000         1.0168294210         4.7979787188        -5.1387012190 
        0.4500000000         2.0000000000         1.0193783725         4.7750412444        -5.0723018222 
        0.4550000000         2.0000000000         1.0270252269         4.7546523783        -4.8731036316 
        0.4600000000         2.0000000000         1.0270252269         4.7368121204        -4.8731036316 
        0.4650000000         2.0000000000         1.0168294210         4.7062288212        -5.1387012190 
        0.4700000000         2.0000000000         1.0142804695         4.6781941302        -5.2051006159 
        0.4750000000         2.0000000000         1.0193783725         4.6679996972        -5.0723018222 
        0.4800000000         2.0000000000         1.0117315180         4.6374163980        -5.2715000128 
        0.4850000000         2.0000000000         1.0117315180         4.6170275318        -5.2715000128 
        0.4900000000         2.0000000000         1.0091825665         4.5991872739        -5.3378994096 
        0.4950000000         2.0000000000         1.0142804695         4.5838956243        -5.2051006159 
        0.5000000000         2.0000000000         1.0193783725         4.5609581499        -5.0723018222 
        0.5050000000         2.0000000000         1.0244762754         4.5482151086        -4.9395030284 
        0.5100000000         2.0000000000         1.0244762754         4.5227290259        -4.9395030284 
        0.5150000000         2.0000000000         1.0091825665         4.5023401598        -5.3378994096 
        0.5200000000         2.0000000000         1.0040846636         4.4743054688        -5.4706982034 
        0.5250000000         2.0000000000         1.0066336150         4.4513679944        -5.4042988065 
        0.5300000000         2.0000000000         1.0066336150         4.4284305200        -5.4042988065 
        0.5350000000         2.0000000000         1.0066336150         4.4105902622        -5.4042988065 
        0.5400000000         2.0000000000         1.0091825665         4.3927500043        -5.3378994096 
        0.5450000000         2.0000000000         1.0091825665         4.3698125299        -5.3378994096 
        0.5500011000         2.0000000000         1.0142804695         4.3545208803        -5.2051006159 
        0.5550000000         2.0000000000         1.0040846636         4.3264861893        -5.4706982034 
        0.5600000000         2.0000000000         1.0117315180         4.3137431480        -5.2715000128 
        0.5650000000         2.0000000000         1.0142804695         4.2984514984        -5.2051006159 
        0.5700000000         2.0000000000         1.0193783725         4.2755140240        -5.0723018222 
        0.5750000000         2.0000000000         1.0117315180         4.2474793331        -5.2715000128 
        0.5800000000         2.0000000000         1.0142804695         4.2296390752        -5.2051006159 
        0.5850000000         2.0000000000         1.0066336150         4.2067016008        -5.4042988065 
        0.5900000000         2.0000000000         1.0066336150         4.1888613429        -5.4042988065 
        0.5950000000         2.0000000000         1.0142804695         4.1659238685        -5.2051006159 
        0.6000000000         2.0000000000         1.0117315180         4.1480836106        -5.2715000128 
        0.6050000000         2.0000000000         1.0015357121         4.1200489197        -5.5370976003 
        0.6100000000         2.0000000000         0.9989867606         4.0971114453        -5.6034969971 
        0.6150000000         2.0000000000         1.0091825665         4.0843684039        -5.3378994096 
        0.6200000000         2.0000000000         1.0193783725         4.0588823213        -5.0723018222 
        0.6250000000         2.0000000000         1.0040846636         4.0333962386        -5.4706982034 
        0.6300000000         2.0000000000         1.0091825665         4.0257504138        -5.3378994096 
        0.6350000000         2.0000000000         1.0091825665         3.9900698981        -5.3378994096 
        0.6400000000         2.0000000000         1.0193783725         3.9824240732        -5.0723018222 
        0.6450000000         2.0000000000         1.0091825665         3.9569379906        -5.3378994096 
        0.6500000000         2.0000000000         1.0066336150         3.9289032996        -5.4042988065 
        0.6550000000         2.0000000000         1.0142804695         3.9212574748        -5.2051006159 
        0.6600000000         2.0000000000         1.0091825665         3.9034172170        -5.3378994096 
        0.6650000000         2.0000000000         1.0142804695         3.8804797426        -5.2051006159 
        0.6700000000         2.0000000000         1.0142804695         3.8600908764        -5.2051006159 
        0.6750000000         2.0000000000         1.0015357121         3.8320561855        -5.5370976003 
        0.6800000000         2.0000000000         0.9989867606         3.8014728863        -5.6034969971 
        0.6850000000         2.0000000000         1.0117315180         3.7887298449        -5.2715000128 
        0.6900000000         2.0000000000         1.0066336150         3.7683409788        -5.4042988065 
        0.6950000000         2.0000000000         0.9938888576         3.7377576796        -5.7362957909 
        0.7000000000         2.0000000000         1.0015357121         3.7224660300        -5.5370976003 
        0.7050000000         2.0000000000         1.0117315180         3.7148202052        -5.2715000128 
        0.7100000000         2.0000000000         1.0168294210         3.6893341225        -5.1387012190 
        0.7150000000         2.0000000000         1.0066336150         3.6689452564        -5.4042988065 
        0.7200000000         2.0000000000         1.0091825665         3.6383619572        -5.3378994096 
        0.7250000000         2.0000000000         0.9989867606         3.6205216993        -5.6034969971 
        0.7300000000         2.0000000000         1.0091825665         3.5975842249        -5.3378994096 
        0.7350000000         2.0000000000         1.0066336150         3.5771953587        -5.4042988065 
        0.7400000000         2.0000000000         0.9989867606         3.5568064926        -5.6034969971 
        0.7450000000         2.0000000000         1.0015357121         3.5338690182        -5.5370976003 
        0.7500000000         2.0000000000         1.0040846636         3.5134801521        -5.4706982034 
        0.7550000000         2.0000000000         1.0066336150         3.4854454611        -5.4042988065 
        0.7600000000         2.0000000000         1.0015357121         3.4701538115        -5.5370976003 
        0.7650000000         2.0000000000         0.9964378091         3.4472163371        -5.6698963940 
        0.7700000000         2.0000000000         1.0066336150         3.4344732958        -5.4042988065 
        0.7750000000         2.0000000000         1.0091825665         3.4115358214        -5.3378994096 
        0.7800000000         2.0000000000         1.0117315180         3.3911469552        -5.2715000128 
        0.7850000000         2.0000000000         1.0040846636         3.3580150478        -5.4706982034 
        0.7900000000         2.0000000000         0.9964378091         3.3350775733        -5.6698963940 
        0.7950000000         2.0000000000         0.9964378091         3.3146887072        -5.6698963940 
        0.8000000000         2.0000000000         1.0015357121         3.2993970576        -5.5370976003 
        0.8050000000         2.0000000000         0.9989867606         3.2764595832        -5.6034969971 
        0.8100000000         2.0000000000         1.0066336150         3.2611679336        -5.4042988065 
        0.8150000000         2.0000000000         1.0040846636         3.2407790675        -5.4706982034 
        0.8200000000         2.0000000000         1.0066336150         3.2203902013        -5.4042988065 
        0.8250000000         2.0000000000         0.9964378091         3.1923555104        -5.6698963940 
        0.8300000000         2.0000000000         0.9989867606         3.1694180360        -5.6034969971 
        0.8350000000         2.0000000000         1.0015357121         3.1490291698        -5.5370976003 
        0.8400000000         2.0000000000         0.9964378091         3.1209944789        -5.6698963940 
        0.8450000000         2.0000000000         1.0015357121         3.0980570045        -5.5370976003 
        0.8500000000         2.0000000000         0.9964378091         3.0878625714        -5.6698963940 
        0.8550000000         2.0000000000         1.0015357121         3.0572792722        -5.5370976003 
        0.8600000000         2.0000000000         1.0015357121         3.0394390143        -5.5370976003 
        0.8650000000         2.0000000000         0.9964378091         3.0165015399        -5.6698963940 
        0.8700000000         2.0000000000         0.9989867606         3.0012098903        -5.6034969971 
        0.8750000000         2.0000000000         1.0066336150         2.9833696325        -5.4042988065 
        0.8800000000         2.0000000000         1.0015357121         2.9629807663        -5.5370976003 
        0.8850000000         2.0000000000         0.9989867606         2.9425919002        -5.6034969971 
        0.8900000000         2.0000000000         0.9989867606         2.9222030340        -5.6034969971 
        0.8950000000         2.0000000000         1.0066336150         2.9043627762        -5.4042988065 
        0.9000000000         2.0000000000         1.0040846636         2.8788766935        -5.4706982034 
        0.9050000000         2.0000000000         1.0040846636         2.8584878274        -5.4706982034 
        0.9100000000         2.0000000000         1.0066336150         2.8355503529        -5.4042988065 
        0.9150000000         2.0000000000         1.0091825665         2.8228073116        -5.3378994096 
        0.9200000000         2.0000000000         1.0040846636         2.7922240124        -5.4706982034 
        0.9250000000         2.0000000000         1.0015357121         2.7743837545        -5.5370976003 
        0.9300000000         2.0000000000         0.9989867606         2.7463490636        -5.6034969971 
        0.9350000000         2.0000000000         0.9964378091         2.7259601975        -5.6698963940 
        0.9400000000         2.0000000000         0.9989867606         2.7030227230        -5.6034969971 
        0.9450000000         2.0000000000         1.0066336150         2.6826338569        -5.4042988065 
        0.9500000000         2.0000000000         1.0040846636         2.6673422073        -5.4706982034 
        0.9550000000         2.0000000000         1.0015357121         2.6495019494        -5.5370976003 
        0.9600000000         2.0000000000         1.0091825665         2.6367589081        -5.3378994096 
        0.9650000000         2.0000000000         1.0117315180         2.6138214337        -5.2715000128 
        0.9700000000         2.0000000000         1.0168294210         2.5959811758        -5.1387012190 
        0.9750000000         2.0000000000         1.0091825665         2.5628492683        -5.3378994096 
        0.9800000000         2.0000000000         1.0117315180         2.5475576187        -5.2715000128 
