           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         3.3000000000         1.2130986854         1.1075939477        -0.0259476601 
        0.0050000000         3.3000000000         1.2080007824         1.0973995146        -0.1587464538 
        0.0100000000         3.3000000000         1.2207455399         1.1050453394         0.1732505305 
        0.0150000000         3.3000000000         1.2130986854         1.1101425560        -0.0259476601 
        0.0200000000         3.3000000000         1.2207455399         1.1075939477         0.1732505305 
        0.0250000000         3.3000000000         1.2156476369         1.0973995146         0.0404517368 
        0.0300000000         3.3000000000         1.2054518309         1.1024967312        -0.2251458507 
        0.0350000000         3.3000000000         1.2156476369         1.1177883808         0.0404517368 
        0.0400000000         3.3000000000         1.2130986854         1.1101425560        -0.0259476601 
        0.0450010000         3.3000000000         1.2130986854         1.1075939477        -0.0259476601 
        0.0500000000         3.3000000000         1.2207455399         1.1152397725         0.1732505305 
        0.0550000000         3.3000000000         1.2207455399         1.1152397725         0.1732505305 
        0.0600000000         3.3000000000         1.2130986854         1.1101425560        -0.0259476601 
        0.0650000000         3.3000000000         1.2080007824         1.1050453394        -0.1587464538 
        0.0700000000         3.3000000000         1.2156476369         1.1050453394         0.0404517368 
        0.0750000000         3.3000000000         1.2054518309         1.1024967312        -0.2251458507 
        0.0800000000         3.3000000000         1.2054518309         1.0999481229        -0.2251458507 
        0.0850000000         3.3000000000         1.2207455399         1.1177883808         0.1732505305 
        0.0900000000         3.3000000000         1.2130986854         1.1126911642        -0.0259476601 
        0.0950000000         3.3000000000         1.2156476369         0.0244354341         0.0404517368 
        0.1000000000         3.3000000000         1.2360392488         0.0091437845         0.5716469117 
        0.1050000000         3.3000000000         1.2742735211        -0.0010506486         1.5676378648 
        0.1100000000         3.3000000000         1.4170148043         0.0040465679         5.2860040895 
        0.1150000000         3.3000000000         1.5495602815         0.0014979597         8.7387727267 
        0.1200000000         3.3000000000         1.5368155241         0.0014979597         8.4067757423 
        0.1250000000         3.3000000000         1.5368155241        -0.0010506486         8.4067757423 
        0.1300000000         3.3000000000         1.5266197182         0.0269840423         8.1411781548 
