           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         2.2000000000         1.2130986854         4.5864442326        -0.0259476601 
        0.0050000000         2.2000000000         1.2130986854         4.5864442326        -0.0259476601 
        0.0100000000         2.2000000000         1.2105497339         4.5787984078        -0.0923470570 
        0.0150000000         2.2000000000         1.2207455399         4.5940900574         0.1732505305 
        0.0200000000         2.2000000000         1.2130986854         4.5864442326        -0.0259476601 
        0.0250000000         2.2000000000         1.2130986854         4.5838956243        -0.0259476601 
        0.0300000000         2.2000000000         1.2130986854         4.5864442326        -0.0259476601 
        0.0350000000         2.2000000000         1.2130986854         4.5864442326        -0.0259476601 
        0.0400000000         2.2000000000         1.2105497339         4.5838956243        -0.0923470570 
        0.0450000000         2.2000000000         1.2130986854         4.5838956243        -0.0259476601 
        0.0500000000         2.2000000000         1.2080007824         4.5762497995        -0.1587464538 
        0.0550000000         2.2000000000         1.2080007824         4.5762497995        -0.1587464538 
        0.0600000000         2.2000000000         1.2054518309         4.5838956243        -0.2251458507 
        0.0650000000         2.2000000000         1.2156476369         4.5838956243         0.0404517368 
        0.0700000000         2.2000000000         1.2080007824         4.5787984078        -0.1587464538 
        0.0750000000         2.2000000000         1.2130986854         4.5762497995        -0.0259476601 
        0.0800000000         2.2000000000         1.2080007824         4.5762497995        -0.1587464538 
        0.0850000000         2.2000000000         1.2156476369         4.5838956243         0.0404517368 
        0.0900000000         2.2000000000         1.2130986854         4.5838956243        -0.0259476601 
        0.0950000000         2.2000000000         1.2207455399         4.5838956243         0.1732505305 
        0.1000000000         2.2000000000         1.2054518309         4.5762497995        -0.2251458507 
        0.1050001000         2.2000000000         1.2080007824         4.5762497995        -0.1587464538 
        0.1100000000         2.2000000000         1.2130986854         4.5838956243        -0.0259476601 
        0.1150000000         2.2000000000         1.2156476369         4.5864442326         0.0404517368 
        0.1200000000         2.2000000000         1.2232944913         4.5915414491         0.2396499274 
        0.1250000000         2.2000000000         1.2130986854         4.5838956243        -0.0259476601 
        0.1300000000         2.2000000000         1.2207455399         4.5838956243         0.1732505305 
        0.1350000000         2.2000000000         1.2207455399         4.5940900574         0.1732505305 
        0.1400000000         2.2000000000         1.2207455399         4.5915414491         0.1732505305 
        0.1450000000         2.2000000000         1.2130986854         4.5940900574        -0.0259476601 
        0.1500000000         2.2000000000         1.2054518309         4.5787984078        -0.2251458507 
        0.1550000000         2.2000000000         1.2207455399         4.5940900574         0.1732505305 
        0.1600000000         2.2000000000         1.2232944913         4.5915414491         0.2396499274 
        0.1650000000         2.2000000000         1.2156476369         4.5838956243         0.0404517368 
        0.1700000000         2.2000000000         1.2207455399         4.5940900574         0.1732505305 
        0.1750000000         2.2000000000         1.2207455399         4.5915414491         0.1732505305 
        0.1800001000         2.2000000000         1.2130986854         4.5915414491        -0.0259476601 
        0.1850000000         2.2000000000         1.2080007824         4.5838956243        -0.1587464538 
        0.1900000000         2.2000000000         1.2105497339         4.5838956243        -0.0923470570 
        0.1950000000         2.2000000000         1.2156476369         4.5864442326         0.0404517368 
        0.2000000000         2.2000000000         1.2130986854         4.5838956243        -0.0259476601 
        0.2050000000         2.2000000000         1.2130986854         4.5838956243        -0.0259476601 
        0.2100000000         2.2000000000         1.2080007824         4.5787984078        -0.1587464538 
