           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         0.0000000000         1.2054518309         1.2044410618        -0.2251458507 
        0.0050000000         0.0000000000         1.2130986854         1.2069896701        -0.0259476601 
        0.0100000000         0.0000000000         1.2156476369         1.2018924536         0.0404517368 
        0.0150000000         0.0000000000         1.1978049765         1.2044410618        -0.4243440413 
        0.0200000000         0.0000000000         1.2003539280         1.2018924536        -0.3579446444 
        0.0250000000         0.0000000000         1.2130986854         1.2069896701        -0.0259476601 
        0.0300000000         0.0000000000         1.2054518309         1.1993438453        -0.2251458507 
        0.0350000000         0.0000000000         1.2130986854         1.2069896701        -0.0259476601 
        0.0400000000         0.0000000000         1.2080007824         1.2044410618        -0.1587464538 
        0.0450000000         0.0000000000         1.1799623161         1.1916980205        -0.8891398194 
        0.0500000000         0.0000000000         1.0754553052         1.1866008040        -3.6115150910 
        0.0550007000         0.0000000000         0.3948852584         1.1305314221       -21.3401540552 
        0.0600000000         0.0000000000         0.2725355871         1.0285870914       -24.5273251049 
        0.0650000000         0.0000000000         0.3158677624         0.9444830186       -23.3985353581 
        0.0700001000         0.0000000000         0.3158677624         0.8527331210       -23.3985353581 
        0.0750000000         0.0000000000         0.3235146168         0.7533373985       -23.1993371675 
        0.0800000000         0.0000000000         0.3337104228         0.6768791505       -22.9337395800 
        0.0850001000         0.0000000000         0.3464551802         0.5825806446       -22.6017425957 
        0.0900000000         0.0000000000         0.3388083257         0.4831849222       -22.8009407863 
        0.0950000000         0.0000000000         0.3617488891         0.4067266742       -22.2033462145 
        0.1000000000         0.0000000000         0.3566509861         0.3022337352       -22.3361450082 
        0.1050000000         0.0000000000         0.3795915495         0.2308727037       -21.7385504364 
        0.1100000000         0.0000000000         0.3821405010         0.1263797648       -21.6721510395 
        0.1150000000         0.0000000000         0.3974342099         0.0499215167       -21.2737546583 
        0.1200000000         0.0000000000         0.3923363069        -0.0035992569       -21.4065534520 
        0.1250000000         0.0000000000         0.3974342099         1.0999481229       -21.2737546583 
        0.1300000000         0.0000000000         0.4127279188         5.0018673802       -20.8753582771 
        0.1350000000         0.0000000000         0.4280216278         4.9993187719       -20.4769618959 
        0.1400000000         0.0000000000         0.4254726763         4.9305063487       -20.5433612927 
        0.1450000000         0.0000000000         0.4254726763         4.8362078428       -20.5433612927 
        0.1500000000         0.0000000000         0.4458642882         4.7699440279       -20.0121661178 
        0.1550055000         0.0000000000         0.4433153367         4.6781941302       -20.0785655146 
        0.1600000000         0.0000000000         0.4382174337         4.5915414491       -20.2113643084 
        0.1650000000         0.0000000000         0.4560600941         4.5227290259       -19.7465685303 
        0.1700000000         0.0000000000         0.4560600941         4.4411735614       -19.7465685303 
        0.1750000000         0.0000000000         0.4407663852         4.3545208803       -20.1449649115 
        0.1800001000         0.0000000000         0.4484132396         4.2806112405       -19.9457667209 
        0.1850000000         0.0000000000         0.3974342099         4.1914099512       -21.2737546583 
        0.1900000000         0.0000000000         0.2852803445         4.0971114453       -24.1953281206 
        0.1950001000         0.0000000000         0.2776334901         4.0104587642       -24.3945263112 
        0.2000000000         0.0000000000         0.3005740535         3.9110630418       -23.7969317393 
        0.2050000000         0.0000000000         0.2980251020         3.8091187111       -23.8633311362 
        0.2100001000         0.0000000000         0.3031230049         3.7199174217       -23.7305323425 
        0.2150000000         0.0000000000         0.3158677624         3.6332647406       -23.3985353581 
        0.2200000000         0.0000000000         0.3260635683         3.5415148430       -23.1329377706 
        0.2250000000         0.0000000000         0.3235146168         3.4446677288       -23.1993371675 
        0.2300000000         0.0000000000         0.3362593743         3.3605636560       -22.8673401832 
        0.2350000000         0.0000000000         0.3362593743         3.2662651501       -22.8673401832 
        0.2400001000         0.0000000000         0.3413572772         3.1745152525       -22.7345413894 
        0.2450000000         0.0000000000         0.3490041317         3.0955083962       -22.5353431988 
        0.2500000000         0.0000000000         0.3515530832         3.0037584986       -22.4689438019 
        0.2550000000         0.0000000000         0.3566509861         2.9120086010       -22.3361450082 
        0.2600000000         0.0000000000         0.3515530832         2.8202587033       -22.4689438019 
        0.2650000000         0.0000000000         0.3541020347         2.7361546305       -22.4025444051 
        0.2700000000         0.0000000000         0.3617488891         2.6545991660       -22.2033462145 
        0.2750000000         0.0000000000         0.3464551802         2.5679464849       -22.6017425957 
        0.2800000000         0.0000000000         0.3311614713         2.4787451955       -23.0001389769 
        0.2850000000         0.0000000000         0.3158677624         2.3895439062       -23.3985353581 
        0.2900001000         0.0000000000         0.3158677624         2.3003426168       -23.3985353581 
        0.2950000000         0.0000000000         0.3184167139         2.2111413274       -23.3321359612 
        0.3000000000         0.0000000000         0.3158677624         2.1142942133       -23.3985353581 
        0.3050000000         0.0000000000         0.3260635683         2.0301901405       -23.1329377706 
        0.3100000000         0.0000000000         0.3235146168         1.9358916346       -23.1993371675 
        0.3150000000         0.0000000000         0.3260635683         1.8441417370       -23.1329377706 
        0.3200001000         0.0000000000         0.3184167139         1.7523918393       -23.3321359612 
        0.3250000000         0.0000000000         0.3158677624         1.6504475086       -23.3985353581 
        0.3300000000         0.0000000000         0.3158677624         1.5586976110       -23.3985353581 
        0.3350001000         0.0000000000         0.3184167139         1.4745935382       -23.3321359612 
        0.3400000000         0.0000000000         0.3311614713         1.3930380736       -23.0001389769 
        0.3450000000         0.0000000000         0.3311614713         1.3038367843       -23.0001389769 
        0.3500001000         0.0000000000         0.3260635683         1.2095382784       -23.1329377706 
        0.3550001000         0.0000000000         0.3311614713         1.1177883808       -23.0001389769 
        0.3600000000         0.0000000000         0.3209656653         1.0311356997       -23.2657365644 
        0.3650000000         0.0000000000         0.3311614713         0.9470316268       -23.0001389769 
        0.3700000000         0.0000000000         0.3209656653         0.8501845127       -23.2657365644 
        0.3750000000         0.0000000000         0.3107698594         0.7507887903       -23.5313341519 
        0.3800000000         0.0000000000         0.3209656653         0.6666847174       -23.2657365644 
        0.3850000000         0.0000000000         0.3311614713         0.5749348198       -23.0001389769 
        0.3900000000         0.0000000000         0.3260635683         0.4831849222       -23.1329377706 
        0.3950000000         0.0000000000         0.3260635683         0.3990808494       -23.1329377706 
        0.4000000000         0.0000000000         0.3362593743         0.3047823435       -22.8673401832 
        0.4050000000         0.0000000000         0.3311614713         0.2053866211       -23.0001389769 
        0.4100000000         0.0000000000         0.3235146168         0.1085395069       -23.1993371675 
        0.4150001000         0.0000000000         0.3235146168         0.0142410010       -23.1993371675 
        0.4200001000         0.0000000000         0.3337104228         0.0014979597       -22.9337395800 
        0.4250000000         0.0000000000         0.3362593743         1.1075939477       -22.8673401832 
        0.4300000000         0.0000000000         0.3515530832         5.0069645967       -22.4689438019 
        0.4350000000         0.0000000000         0.3490041317         4.9610896479       -22.5353431988 
        0.4400000000         0.0000000000         0.3591999376         4.8693397503       -22.2697456113 
        0.4450001000         0.0000000000         0.3541020347         4.7775898527       -22.4025444051 
        0.4500000000         0.0000000000         0.3566509861         4.6781941302       -22.3361450082 
        0.4550000000         0.0000000000         0.3337104228         4.5838956243       -22.9337395800 
        0.4600001000         0.0000000000         0.3260635683         4.4972429433       -23.1329377706 
        0.4650000000         0.0000000000         0.3082209079         4.3927500043       -23.5977335487 
        0.4700000000         0.0000000000         0.3260635683         4.3188403645       -23.1329377706 
        0.4750001000         0.0000000000         0.3209656653         4.2092502090       -23.2657365644 
        0.4800001000         0.0000000000         0.3235146168         4.1302433528       -23.1993371675 
        0.4850000000         0.0000000000         0.3260635683         4.0282990221       -23.1329377706 
        0.4900000000         0.0000000000         0.3260635683         3.9416463410       -23.1329377706 
        0.4950000000         0.0000000000         0.3362593743         3.8575422681       -22.8673401832 
        0.5000000000         0.0000000000         0.3311614713         3.7581465457       -23.0001389769 
        0.5050000000         0.0000000000         0.3235146168         3.6587508233       -23.1993371675 
        0.5100000000         0.0000000000         0.3235146168         3.5771953587       -23.1993371675 
        0.5150000000         0.0000000000         0.3235146168         3.4930912859       -23.1993371675 
        0.5200000000         0.0000000000         0.3158677624         3.3860497387       -23.3985353581 
        0.5250000000         0.0000000000         0.3158677624         3.2968484493       -23.3985353581 
        0.5300000000         0.0000000000         0.3235146168         3.2076471600       -23.1993371675 
        0.5350000000         0.0000000000         0.3235146168         3.1158972624       -23.1993371675 
        0.5400000000         0.0000000000         0.3286125198         3.0394390143       -23.0665383738 
        0.5450000000         0.0000000000         0.3260635683         2.9502377250       -23.1329377706 
        0.5500000000         0.0000000000         0.3184167139         2.8559392191       -23.3321359612 
        0.5550000000         0.0000000000         0.3184167139         2.7616407132       -23.3321359612 
        0.5600000000         0.0000000000         0.3133188109         2.6673422073       -23.4649347550 
        0.5650000000         0.0000000000         0.3209656653         2.5832381345       -23.2657365644 
        0.5700001000         0.0000000000         0.3184167139         2.4914882369       -23.3321359612 
        0.5750001000         0.0000000000         0.3184167139         2.3997383392       -23.3321359612 
        0.5800001000         0.0000000000         0.3184167139         2.3105370499       -23.3321359612 
        0.5850001000         0.0000000000         0.3235146168         2.2187871522       -23.1993371675 
        0.5900000000         0.0000000000         0.3184167139         2.1346830794       -23.3321359612 
        0.5950000000         0.0000000000         0.3286125198         2.0403845735       -23.0665383738 
        0.6000000000         0.0000000000         0.3235146168         1.9511832842       -23.1993371675 
        0.6050000000         0.0000000000         0.3158677624         1.8441417370       -23.3985353581 
        0.6100000000         0.0000000000         0.3107698594         1.7523918393       -23.5313341519 
        0.6150000000         0.0000000000         0.3133188109         1.6708363748       -23.4649347550 
        0.6200000000         0.0000000000         0.3260635683         1.5765378689       -23.1329377706 
        0.6250000000         0.0000000000         0.3158677624         1.4796907547       -23.3985353581 
        0.6300000000         0.0000000000         0.3260635683         1.4057811150       -23.1329377706 
        0.6350000000         0.0000000000         0.3286125198         1.3089340008       -23.0665383738 
        0.6400000000         0.0000000000         0.3184167139         1.2120868867       -23.3321359612 
        0.6450000000         0.0000000000         0.3235146168         1.1228855973       -23.1993371675 
        0.6500000000         0.0000000000         0.3158677624         1.0362329162       -23.3985353581 
        0.6550000000         0.0000000000         0.3260635683         0.9572260599       -23.1329377706 
        0.6600000000         0.0000000000         0.3235146168         0.8680247706       -23.1993371675 
        0.6650000000         0.0000000000         0.3158677624         0.7609832233       -23.3985353581 
        0.6700000000         0.0000000000         0.3209656653         0.6768791505       -23.2657365644 
        0.6750000000         0.0000000000         0.3260635683         0.5851292529       -23.1329377706 
        0.6800000000         0.0000000000         0.3235146168         0.4933793553       -23.1993371675 
        0.6850000000         0.0000000000         0.3311614713         0.4016294576       -23.0001389769 
