           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         0.4000000000         1.2181965884         4.5762497995         0.1068511336 
        0.0050000000         0.4000000000         1.2130986854         4.5762497995        -0.0259476601 
        0.0100001000         0.4000000000         1.2156476369         4.5762497995         0.0404517368 
        0.0150001000         0.4000000000         1.2029028795         4.5686039747        -0.2915452476 
        0.0200000000         0.4000000000         1.2105497339         4.5762497995        -0.0923470570 
        0.0250001000         0.4000000000         1.2130986854         4.5762497995        -0.0259476601 
        0.0300001000         0.4000000000         1.2130986854         4.5762497995        -0.0259476601 
        0.0350000000         0.4000000000         1.2207455399         4.5762497995         0.1732505305 
        0.0400001000         0.4000000000         1.2130986854         4.5762497995        -0.0259476601 
        0.0450001000         0.4000000000         1.2207455399         4.5813470161         0.1732505305 
        0.0500000000         0.4000000000         1.2207455399         4.5787984078         0.1732505305 
        0.0550000000         0.4000000000         1.1085916745         4.5737011913        -2.7483229317 
        0.0600001000         0.4000000000         0.3897873555         4.5048887681       -21.4729528489 
        0.0650000000         0.4000000000         0.3591999376         4.4131388704       -22.2697456113 
        0.0700000000         0.4000000000         0.3999831614         4.3315834059       -21.2073552614 
        0.0750001000         0.4000000000         0.4050810644         4.2474793331       -21.0745564677 
        0.0800000000         0.4000000000         0.4050810644         4.1582780437       -21.0745564677 
        0.0850000000         0.4000000000         0.4152768703         4.0741739709       -20.8089588802 
        0.0900001000         0.4000000000         0.4203747733         3.9875212898       -20.6761600865 
        0.0950000000         0.4000000000         0.4254726763         3.9059658252       -20.5433612927 
        0.1000000000         0.4000000000         0.4407663852         3.8320561855       -20.1449649115 
        0.1050001000         0.4000000000         0.4586090456         3.7606951540       -19.6801691334 
        0.1100000000         0.4000000000         0.4662559000         3.6791396894       -19.4809709428 
        0.1150000000         0.4000000000         0.4662559000         3.6001328331       -19.4809709428 
        0.1200001000         0.4000000000         0.4662559000         3.5236745851       -19.4809709428 
        0.1250000000         0.4000000000         0.4764517060         3.4395705123       -19.2153733553 
        0.1300000000         0.4000000000         0.4891964634         3.3758553056       -18.8833763710 
        0.1350001000         0.4000000000         0.4968433179         3.3095914907       -18.6841781804 
        0.1400001000         0.4000000000         0.5095880753         3.2382304592       -18.3521811960 
        0.1450000000         0.4000000000         0.5044901723         3.1643208194       -18.4849799898 
        0.1500001000         0.4000000000         0.5172349298         3.0929597879       -18.1529830054 
        0.1550001000         0.4000000000         0.5197838812         3.0190501482       -18.0865836086 
        0.1600000000         0.4000000000         0.5146859783         2.9451405084       -18.2193824023 
        0.1650001000         0.4000000000         0.5223328327         2.8814253018       -18.0201842117 
        0.1700001000         0.4000000000         0.5172349298         2.8024184455       -18.1529830054 
        0.1750000000         0.4000000000         0.5197838812         2.7336060223       -18.0865836086 
        0.1800001000         0.4000000000         0.5146859783         2.6596963825       -18.2193824023 
        0.1850001000         0.4000000000         0.5146859783         2.5883353510       -18.2193824023 
        0.1900000000         0.4000000000         0.5248817842         2.5220715361       -17.9537848148 
        0.1950000000         0.4000000000         0.5274307357         2.4532591128       -17.8873854180 
        0.2000001000         0.4000000000         0.5197838812         2.3818980814       -18.0865836086 
        0.2050000000         0.4000000000         0.5299796872         2.3079884416       -17.8209860211 
        0.2100001000         0.4000000000         0.5274307357         2.2442732349       -17.8873854180 
        0.2150001000         0.4000000000         0.4917454149         2.1729122034       -18.8169769741 
        0.2200000000         0.4000000000         0.4509621911         2.1066483885       -19.8793673240 
        0.2250000000         0.4000000000         0.4076300159         2.0250929239       -21.0081570708 
        0.2300001000         0.4000000000         0.3974342099         1.9333430263       -21.2737546583 
        0.2350000000         0.4000000000         0.3923363069         1.8492389535       -21.4065534520 
        0.2400001000         0.4000000000         0.3846894525         1.7600376641       -21.6057516426 
        0.2450001000         0.4000000000         0.3872384040         1.6759335913       -21.5393522458 
        0.2500000000         0.4000000000         0.3974342099         1.5994753433       -21.2737546583 
        0.2550000000         0.4000000000         0.3999831614         1.5153712705       -21.2073552614 
        0.2600001000         0.4000000000         0.4076300159         1.4414616307       -21.0081570708 
        0.2650001000         0.4000000000         0.4025321129         1.3548089496       -21.1409558646 
        0.2700000000         0.4000000000         0.4076300159         1.2707048768       -21.0081570708 
        0.2750001000         0.4000000000         0.4076300159         1.1916980205       -21.0081570708 
        0.2800001000         0.4000000000         0.4076300159         1.1075939477       -21.0081570708 
        0.2850000000         0.4000000000         0.4050810644         1.0285870914       -21.0745564677 
        0.2900001000         0.4000000000         0.3999831614         0.9444830186       -21.2073552614 
        0.2950001000         0.4000000000         0.3974342099         0.8680247706       -21.2737546583 
        0.3000000000         0.4000000000         0.4050810644         0.7915665225       -21.0745564677 
