           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         1.3000000000         1.2156476369         0.5137682214         0.0404517368 
        0.0050000000         1.3000000000         1.2130986854         0.5137682214        -0.0259476601 
        0.0100000000         1.3000000000         1.2156476369         0.5086710049         0.0404517368 
        0.0150000000         1.3000000000         1.2181965884         0.5188654379         0.1068511336 
        0.0200000000         1.3000000000         1.2080007824         0.5112196131        -0.1587464538 
        0.0250000000         1.3000000000         1.2003539280         0.5061223966        -0.3579446444 
        0.0300000000         1.3000000000         1.2156476369         0.5188654379         0.0404517368 
        0.0350000000         1.3000000000         1.2054518309         0.5035737883        -0.2251458507 
        0.0400001000         1.3000000000         1.2130986854         0.5086710049        -0.0259476601 
        0.0450000000         1.3000000000         1.2232944913         0.5163168297         0.2396499274 
        0.0500000000         1.3000000000         1.2054518309         0.5035737883        -0.2251458507 
        0.0550001000         1.3000000000         1.2232944913         0.5163168297         0.2396499274 
        0.0600000000         1.3000000000         1.2105497339         0.5086710049        -0.0923470570 
        0.0650000000         1.3000000000         1.2130986854         0.5086710049        -0.0259476601 
        0.0700001000         1.3000000000         1.2207455399         0.5163168297         0.1732505305 
        0.0750000000         1.3000000000         1.1876091705         0.5010251801        -0.6899416288 
        0.0800000000         1.3000000000         0.9811441002         0.4882821387        -6.0682927752 
        0.0850000000         1.3000000000         0.6548783100         0.4475044064       -14.5674155745 
        0.0900000000         1.3000000000         0.6829167763         0.3990808494       -13.8370222089 
        0.0950000000         1.3000000000         0.6982104853         0.3506572923       -13.4386258277 
        0.1000000000         1.3000000000         0.6905636308         0.2792962608       -13.6378240183 
        0.1050000000         1.3000000000         0.7058573397         0.2334213120       -13.2394276371 
        0.1100000000         1.3000000000         0.7186020971         0.1875463632       -12.9074306528 
        0.1150000000         1.3000000000         0.7211510486         0.1212825482       -12.8410312559 
        0.1200000000         1.3000000000         0.7237000001         0.0728589911       -12.7746318590 
        0.1250000000         1.3000000000         0.7338958061         0.0269840423       -12.5090342715 
        0.1300000000         1.3000000000         0.7389937090        -0.0035992569       -12.3762354778 
        0.1350000000         1.3000000000         0.7517384665         0.0014979597       -12.0442384935 
        0.1400000000         1.3000000000         0.7619342724         0.0065951762       -11.7786409060 
        0.1450000000         1.3000000000         0.7746790298         1.1101425560       -11.4466439216 
        0.1500000000         1.3000000000         0.7721300783         4.9916729471       -11.5130433185 
        0.1550000000         1.3000000000         0.7848748358         4.9942215554       -11.1810463342 
        0.1600000000         1.3000000000         0.7925216902         4.9942215554       -10.9818481435 
        0.1650001000         1.3000000000         0.8129133021         4.9712840810       -10.4506529686 
        0.1700000000         1.3000000000         0.8103643506         4.9203119156       -10.5170523655 
        0.1750000000         1.3000000000         0.8078153991         4.8693397503       -10.5834517623 
        0.1800001000         1.3000000000         0.8307559625         4.8413050593        -9.9858571905 
        0.1850000000         1.3000000000         0.8256580595         4.7954301105       -10.1186559842 
        0.1900000000         1.3000000000         0.8307559625         4.7546523783        -9.9858571905 
        0.1950001000         1.3000000000         0.8358538655         4.7189718625        -9.8530583968 
        0.2000000000         1.3000000000         0.8333049140         4.6654510889        -9.9194577936 
        0.2050000000         1.3000000000         0.8435007200         4.6348677897        -9.6538602062 
        0.2100001000         1.3000000000         0.8435007200         4.5838956243        -9.6538602062 
        0.2150000000         1.3000000000         0.8460496714         4.5482151086        -9.5874608093 
        0.2200000000         1.3000000000         0.8562454774         4.5252776342        -9.3218632218 
        0.2250000000         1.3000000000         0.8435007200         4.4768540771        -9.6538602062 
        0.2300000000         1.3000000000         0.7950706417         4.4335277366       -10.9154487467 
