           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         1.8000000000         1.2054518309         0.3328170344        -0.2251458507 
        0.0050000000         1.8000000000         1.2054518309         0.3328170344        -0.2251458507 
        0.0100000000         1.8000000000         1.2207455399         0.3430114675         0.1732505305 
        0.0150000000         1.8000000000         1.2181965884         0.3430114675         0.1068511336 
        0.0200000000         1.8000000000         1.2130986854         0.3379142510        -0.0259476601 
        0.0250000000         1.8000000000         1.2130986854         0.3455600758        -0.0259476601 
        0.0300000000         1.8000000000         1.2080007824         0.3379142510        -0.1587464538 
        0.0350000000         1.8000000000         1.2156476369         0.3455600758         0.0404517368 
        0.0400000000         1.8000000000         1.2080007824         0.3379142510        -0.1587464538 
        0.0450000000         1.8000000000         1.2080007824         0.3379142510        -0.1587464538 
        0.0500000000         1.8000000000         1.2003539280         0.3302684262        -0.3579446444 
        0.0550000000         1.8000000000         1.2029028795         0.3302684262        -0.2915452476 
        0.0600000000         1.8000000000         1.2130986854         0.3353656427        -0.0259476601 
        0.0650000000         1.8000000000         1.2156476369         0.3353656427         0.0404517368 
        0.0700000000         1.8000000000         1.2207455399         0.3455600758         0.1732505305 
        0.0750000000         1.8000000000         1.2207455399         0.3430114675         0.1732505305 
        0.0800000000         1.8000000000         1.2130986854         0.3353656427        -0.0259476601 
        0.0850000000         1.8000000000         1.2130986854         0.3353656427        -0.0259476601 
        0.0900000000         1.8000000000         1.2080007824         0.3302684262        -0.1587464538 
        0.0950000000         1.8000000000         1.2080007824         0.3302684262        -0.1587464538 
        0.1000000000         1.8000000000         1.2232944913         0.3404628592         0.2396499274 
        0.1050000000         1.8000000000         1.2207455399         0.3430114675         0.1732505305 
        0.1100000000         1.8000000000         1.2207455399         0.3430114675         0.1732505305 
        0.1150000000         1.8000000000         1.2130986854         0.3353656427        -0.0259476601 
        0.1200000000         1.8000000000         1.1952560250         0.3353656427        -0.4907434382 
        0.1250000000         1.8000000000         1.0525147418         0.3149767765        -4.2091096629 
        0.1300000000         1.8000000000         0.8689902348         0.2971365187        -8.9898662375 
        0.1350000000         1.8000000000         0.8740881378         0.2563587864        -8.8570674437 
        0.1400000000         1.8000000000         0.8842839437         0.2206782707        -8.5914698562 
        0.1450000000         1.8000000000         0.9046755556         0.1977407962        -8.0602746813 
        0.1500000000         1.8000000000         0.9046755556         0.1595116722        -8.0602746813 
        0.1550000000         1.8000000000         0.9148713616         0.1263797648        -7.7946770938 
        0.1600000000         1.8000000000         0.9250671675         0.1034422904        -7.5290795063 
        0.1650000000         1.8000000000         0.9225182160         0.0677617746        -7.5954789032 
        0.1700000000         1.8000000000         0.9378119249         0.0371784754        -7.1970825220 
        0.1750000000         1.8000000000         0.9403608764         0.0091437845        -7.1306831251 
        0.1800001000         1.8000000000         0.9480077309        -0.0061478651        -6.9314849345 
        0.1850000000         1.8000000000         0.9658503913         0.0014979597        -6.4666891564 
        0.1900000000         1.8000000000         0.9709482942         0.0040465679        -6.3338903627 
        0.1950000000         1.8000000000         0.9836930517         0.0091437845        -6.0018933783 
        0.2000000000         1.8000000000         0.9862420032         0.0014979597        -5.9354939815 
        0.2050000000         1.8000000000         0.9887909546         1.0973995146        -5.8690945846 
        0.2100001000         1.8000000000         0.9989867606         1.1101425560        -5.6034969971 
        0.2150000000         1.8000000000         1.0015357121         4.9738326892        -5.5370976003 
        0.2200000000         1.8000000000         1.0015357121         4.9916729471        -5.5370976003 
        0.2250000000         1.8000000000         1.0066336150         4.9916729471        -5.4042988065 
        0.2300000000         1.8000000000         1.0270252269         4.9993187719        -4.8731036316 
        0.2350000000         1.8000000000         1.0193783725         5.0018673802        -5.0723018222 
        0.2400001000         1.8000000000         1.0142804695         5.0069645967        -5.2051006159 
        0.2450000000         1.8000000000         0.9989867606         4.9967701637        -5.6034969971 
        0.2500000000         1.8000000000         0.9633014398         4.9636382562        -6.5330885533 
        0.2550011000         1.8000000000         0.9225182160         4.9407007818        -7.5954789032 
        0.2600000000         1.8000000000         0.9123224101         4.9101174826        -7.8610764907 
        0.2650000000         1.8000000000         0.9225182160         4.8820827916        -7.5954789032 
        0.2700013000         1.8000000000         0.9276161190         4.8438536676        -7.4626801095 
