           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         1.1000000000         1.2232944913         2.4022869475         0.2396499274 
        0.0050000000         1.1000000000         1.2130986854         2.3946411227        -0.0259476601 
        0.0100000000         1.1000000000         1.2181965884         2.3946411227         0.1068511336 
        0.0150000000         1.1000000000         1.2130986854         2.3946411227        -0.0259476601 
        0.0200000000         1.1000000000         1.2130986854         2.3946411227        -0.0259476601 
        0.0250000000         1.1000000000         1.2156476369         2.3946411227         0.0404517368 
        0.0300000000         1.1000000000         1.2130986854         2.3946411227        -0.0259476601 
        0.0350000000         1.1000000000         1.2181965884         2.4022869475         0.1068511336 
        0.0400000000         1.1000000000         1.2232944913         2.4022869475         0.2396499274 
        0.0450000000         1.1000000000         1.2105497339         2.3946411227        -0.0923470570 
        0.0500000000         1.1000000000         1.2130986854         2.3920925144        -0.0259476601 
        0.0550000000         1.1000000000         1.2054518309         2.3895439062        -0.2251458507 
        0.0600000000         1.1000000000         1.2003539280         2.3844466896        -0.3579446444 
        0.0650000000         1.1000000000         1.1978049765         2.3971897310        -0.4243440413 
        0.0700000000         1.1000000000         1.1748644131         2.3920925144        -1.0219386131 
        0.0750000000         1.1000000000         0.7568363694         2.3691550400       -11.9114396997 
        0.0800000000         1.1000000000         0.5580181535         2.3028912251       -17.0905926555 
        0.0850000000         1.1000000000         0.6217419407         2.2442732349       -15.4306077338 
        0.0900000000         1.1000000000         0.6038992803         2.1754608117       -15.8954035119 
        0.0950000000         1.1000000000         0.6115461347         2.1091969968       -15.6962053213 
        0.1000000000         1.1000000000         0.6293887951         2.0582248314       -15.2314095432 
        0.1050000000         1.1000000000         0.6319377466         1.9996068413       -15.1650101463 
        0.1100000000         1.1000000000         0.6421335526         1.9460860676       -14.8994125588 
        0.1150000000         1.1000000000         0.6497804070         1.8900166858       -14.7002143682 
        0.1200000000         1.1000000000         0.6497804070         1.8237528708       -14.7002143682 
        0.1250000000         1.1000000000         0.6497804070         1.7600376641       -14.7002143682 
        0.1300000000         1.1000000000         0.6599762130         1.7039682822       -14.4346167808 
        0.1350000000         1.1000000000         0.6650741159         1.6478989004       -14.3018179870 
        0.1400000000         1.1000000000         0.6803678249         1.6020239516       -13.9034216058 
        0.1450000000         1.1000000000         0.6880146793         1.5485031779       -13.7042234152 
        0.1500000000         1.1000000000         0.7058573397         1.5000796209       -13.2394276371 
        0.1550000000         1.1000000000         0.7109552427         1.4516560638       -13.1066288434 
        0.1600000000         1.1000000000         0.7160531457         1.4032325067       -12.9738300496 
        0.1650000000         1.1000000000         0.7262489516         1.3522603414       -12.7082324621 
        0.1700000000         1.1000000000         0.7237000001         1.2961909595       -12.7746318590 
        0.1750000000         1.1000000000         0.7262489516         1.2477674024       -12.7082324621 
        0.1800000000         1.1000000000         0.7338958061         1.1993438453       -12.5090342715 
        0.1850000000         1.1000000000         0.7440916120         1.1509202882       -12.2434366841 
        0.1900000000         1.1000000000         0.7440916120         1.1101425560       -12.2434366841 
        0.1950000000         1.1000000000         0.7415426605         1.0642676071       -12.3098360809 
        0.2000000000         1.1000000000         0.7517384665         1.0183926583       -12.0442384935 
        0.2050000000         1.1000000000         0.7415426605         0.9546774516       -12.3098360809 
        0.2100001000         1.1000000000         0.7415426605         0.9088025028       -12.3098360809 
        0.2150000000         1.1000000000         0.7389937090         0.8680247706       -12.3762354778 
        0.2200000000         1.1000000000         0.7313468546         0.8094067804       -12.5754336684 
        0.2250000000         1.1000000000         0.7237000001         0.7686290481       -12.7746318590 
        0.2300000000         1.1000000000         0.7160531457         0.7253027076       -12.9738300496 
        0.2350000000         1.1000000000         0.6829167763         0.6641361092       -13.8370222089 
        0.2400001000         1.1000000000         0.6548783100         0.6080667273       -14.5674155745 
        0.2450000000         1.1000000000         0.6293887951         0.5519973454       -15.2314095432 
        0.2500000000         1.1000000000         0.6217419407         0.4933793553       -15.4306077338 
        0.2550000000         1.1000000000         0.6089971832         0.4322127568       -15.7626047181 
        0.2600000000         1.1000000000         0.6166440377         0.3659489419       -15.5634065275 
        0.2650000000         1.1000000000         0.6115461347         0.2971365187       -15.6962053213 
        0.2700000000         1.1000000000         0.6217419407         0.2512615699       -15.4306077338 
        0.2750000000         1.1000000000         0.6115461347         0.1799005384       -15.6962053213 
        0.2800000000         1.1000000000         0.6013503288         0.1136367234       -15.9618029087 
        0.2850000000         1.1000000000         0.6089971832         0.0448243002       -15.7626047181 
        0.2900000000         1.1000000000         0.6089971832        -0.0035992569       -15.7626047181 
        0.2950000000         1.1000000000         0.6166440377        -0.0010506486       -15.5634065275 
        0.3000000000         1.1000000000         0.6166440377         1.1050453394       -15.5634065275 
        0.3050000000         1.1000000000         0.6140950862         4.9916729471       -15.6298059244 
        0.3100000000         1.1000000000         0.6115461347         4.9942215554       -15.6962053213 
        0.3150000000         1.1000000000         0.6217419407         4.9916729471       -15.4306077338 
        0.3200000000         1.1000000000         0.6191929892         4.9305063487       -15.4970071307 
        0.3250000000         1.1000000000         0.6140950862         4.8667911420       -15.6298059244 
        0.3300000000         1.1000000000         0.5911545228         4.7877842857       -16.2274004962 
        0.3350000000         1.1000000000         0.5886055714         4.7291662956       -16.2937998931 
        0.3400000000         1.1000000000         0.5886055714         4.6654510889       -16.2937998931 
        0.3450000000         1.1000000000         0.5809587169         4.5915414491       -16.4929980837 
        0.3500001000         1.1000000000         0.5886055714         4.5252776342       -16.2937998931 
        0.3550000000         1.1000000000         0.5886055714         4.4641110358       -16.2937998931 
        0.3600000000         1.1000000000         0.5860566199         4.3952986126       -16.3601992900 
        0.3650000000         1.1000000000         0.5860566199         4.3315834059       -16.3601992900 
        0.3700000000         1.1000000000         0.5962524258         4.2729654157       -16.0946017025 
        0.3750000000         1.1000000000         0.5911545228         4.2016043842       -16.2274004962 
        0.3800000000         1.1000000000         0.5886055714         4.1429863941       -16.2937998931 
        0.3850000000         1.1000000000         0.5911545228         4.0818197957       -16.2274004962 
        0.3900000000         1.1000000000         0.5835076684         4.0053615477       -16.4265986868 
        0.3950000000         1.1000000000         0.5784097654         3.9416463410       -16.5593974806 
        0.4000000000         1.1000000000         0.5707629110         3.8779311343       -16.7585956712 
        0.4050000000         1.1000000000         0.5707629110         3.8116673193       -16.7585956712 
        0.4100000000         1.1000000000         0.5809587169         3.7530493292       -16.4929980837 
        0.4150000000         1.1000000000         0.5835076684         3.6867855142       -16.4265986868 
        0.4200000000         1.1000000000         0.5809587169         3.6128758745       -16.4929980837 
        0.4250000000         1.1000000000         0.5707629110         3.5517092761       -16.7585956712 
        0.4300000000         1.1000000000         0.5656650080         3.4828968529       -16.8913944649 
        0.4350000000         1.1000000000         0.5707629110         3.4166330379       -16.7585956712 
        0.4400000000         1.1000000000         0.5682139595         3.3529178312       -16.8249950681 
        0.4450000000         1.1000000000         0.5682139595         3.2892026245       -16.8249950681 
        0.4500000000         1.1000000000         0.5707629110         3.2229388096       -16.7585956712 
        0.4550000000         1.1000000000         0.5707629110         3.1566749946       -16.7585956712 
        0.4600000000         1.1000000000         0.5707629110         3.0980570045       -16.7585956712 
        0.4650000000         1.1000000000         0.5682139595         3.0343417978       -16.8249950681 
        0.4700000000         1.1000000000         0.5580181535         2.9604321580       -17.0905926555 
        0.4750001000         1.1000000000         0.5682139595         2.8941683431       -16.8249950681 
        0.4800000000         1.1000000000         0.5605671050         2.8304531364       -17.0241932587 
        0.4850000000         1.1000000000         0.5605671050         2.7565434967       -17.0241932587 
        0.4900000000         1.1000000000         0.5605671050         2.7004741148       -17.0241932587 
        0.4950000000         1.1000000000         0.5631160565         2.6342102998       -16.9577938618 
        0.5000000000         1.1000000000         0.5580181535         2.5526548353       -17.0905926555 
        0.5050000000         1.1000000000         0.5605671050         2.4965854534       -17.0241932587 
        0.5100000000         1.1000000000         0.5682139595         2.4354188550       -16.8249950681 
        0.5150000000         1.1000000000         0.5605671050         2.3691550400       -17.0241932587 
        0.5200000000         1.1000000000         0.5529202506         2.2977940085       -17.2233914493 
        0.5250000000         1.1000000000         0.5554692020         2.2366274101       -17.1569920524 
        0.5300000000         1.1000000000         0.5580181535         2.1754608117       -17.0905926555 
        0.5350000000         1.1000000000         0.5529202506         2.1015511720       -17.2233914493 
        0.5400000000         1.1000000000         0.5554692020         2.0352873570       -17.1569920524 
        0.5450000000         1.1000000000         0.5605671050         1.9690235421       -17.0241932587 
        0.5500000000         1.1000000000         0.5580181535         1.9053083354       -17.0905926555 
        0.5550000000         1.1000000000         0.5478223476         1.8415931287       -17.3561902430 
        0.5600000000         1.1000000000         0.5478223476         1.7651348807       -17.3561902430 
        0.5650000000         1.1000000000         0.5478223476         1.6988710657       -17.3561902430 
        0.5700001000         1.1000000000         0.5478223476         1.6300586425       -17.3561902430 
        0.5750000000         1.1000000000         0.5452733961         1.5586976110       -17.4225896399 
        0.5800001000         1.1000000000         0.5529202506         1.4975310126       -17.2233914493 
        0.5850000000         1.1000000000         0.5529202506         1.4312671976       -17.2233914493 
        0.5900000000         1.1000000000         0.5554692020         1.3675519910       -17.1569920524 
        0.5950000000         1.1000000000         0.5580181535         1.3012881760       -17.0905926555 
        0.6000000000         1.1000000000         0.5631160565         1.2401215776       -16.9577938618 
        0.6050000000         1.1000000000         0.5605671050         1.1713091544       -17.0241932587 
        0.6100000000         1.1000000000         0.5631160565         1.1126911642       -16.9577938618 
        0.6150000000         1.1000000000         0.5605671050         1.0489759575       -17.0241932587 
        0.6200000000         1.1000000000         0.5580181535         0.9776149261       -17.0905926555 
        0.6250000000         1.1000000000         0.5605671050         0.9113511111       -17.0241932587 
        0.6300000000         1.1000000000         0.5554692020         0.8425386879       -17.1569920524 
        0.6350000000         1.1000000000         0.5580181535         0.7711776564       -17.0905926555 
        0.6400000000         1.1000000000         0.5529202506         0.6998166249       -17.2233914493 
        0.6450000000         1.1000000000         0.5605671050         0.6386500265       -17.0241932587 
        0.6500000000         1.1000000000         0.5605671050         0.5749348198       -17.0241932587 
        0.6550000000         1.1000000000         0.5401754931         0.5010251801       -17.5553884336 
        0.6600000000         1.1000000000         0.5605671050         0.4373099734       -17.0241932587 
        0.6650000000         1.1000000000         0.5631160565         0.3761433750       -16.9577938618 
        0.6700000000         1.1000000000         0.5478223476         0.2945879104       -17.3561902430 
        0.6750000000         1.1000000000         0.5529202506         0.2308727037       -17.2233914493 
        0.6800000000         1.1000000000         0.5580181535         0.1569630640       -17.0905926555 
        0.6850000000         1.1000000000         0.5580181535         0.0906992490       -17.0905926555 
        0.6900000000         1.1000000000         0.5580181535         0.0244354341       -17.0905926555 
        0.6950001000         1.1000000000         0.5529202506        -0.0061478651       -17.2233914493 
        0.7000000000         1.1000000000         0.5707629110         0.0091437845       -16.7585956712 
        0.7050001000         1.1000000000         0.5707629110         1.1228855973       -16.7585956712 
        0.7100000000         1.1000000000         0.5758608139         5.0069645967       -16.6257968774 
        0.7150000000         1.1000000000         0.5784097654         4.9916729471       -16.5593974806 
        0.7200000000         1.1000000000         0.5707629110         4.9279577404       -16.7585956712 
        0.7250000000         1.1000000000         0.5758608139         4.8616939255       -16.6257968774 
        0.7300000000         1.1000000000         0.5631160565         4.7979787188       -16.9577938618 
        0.7350000000         1.1000000000         0.5452733961         4.7189718625       -17.4225896399 
        0.7400000000         1.1000000000         0.5401754931         4.6399650062       -17.5553884336 
        0.7450000000         1.1000000000         0.5529202506         4.5787984078       -17.2233914493 
        0.7500000000         1.1000000000         0.5478223476         4.4997915515       -17.3561902430 
        0.7550000000         1.1000000000         0.5605671050         4.4386249531       -17.0241932587 
        0.7600000000         1.1000000000         0.5605671050         4.3749097464       -17.0241932587 
        0.7650000000         1.1000000000         0.5580181535         4.2984514984       -17.0905926555 
        0.7700000000         1.1000000000         0.5682139595         4.2449307248       -16.8249950681 
        0.7750000000         1.1000000000         0.5554692020         4.1710210850       -17.1569920524 
        0.7800000000         1.1000000000         0.5503712991         4.1047572701       -17.2897908461 
        0.7850000000         1.1000000000         0.5503712991         4.0308476303       -17.2897908461 
        0.7900000000         1.1000000000         0.5452733961         3.9594865988       -17.4225896399 
        0.7950000000         1.1000000000         0.5580181535         3.9034172170       -17.0905926555 
        0.8000000000         1.1000000000         0.5580181535         3.8371534020       -17.0905926555 
        0.8050000000         1.1000000000         0.5605671050         3.7683409788       -17.0241932587 
        0.8100000000         1.1000000000         0.5554692020         3.6944313390       -17.1569920524 
        0.8150000000         1.1000000000         0.5580181535         3.6281675241       -17.0905926555 
        0.8200001000         1.1000000000         0.5401754931         3.5542578843       -17.5553884336 
        0.8250000000         1.1000000000         0.5478223476         3.4905426777       -17.3561902430 
        0.8300001000         1.1000000000         0.5580181535         3.4319246875       -17.0905926555 
        0.8350001000         1.1000000000         0.5605671050         3.3631122643       -17.0241932587 
        0.8400000000         1.1000000000         0.5529202506         3.2892026245       -17.2233914493 
        0.8450000000         1.1000000000         0.5478223476         3.2178415930       -17.3561902430 
        0.8500000000         1.1000000000         0.5452733961         3.1515777781       -17.4225896399 
        0.8550000000         1.1000000000         0.5554692020         3.0980570045       -17.1569920524 
        0.8600000000         1.1000000000         0.5580181535         3.0292445813       -17.0905926555 
        0.8650000000         1.1000000000         0.5478223476         2.9502377250       -17.3561902430 
        0.8700000000         1.1000000000         0.5503712991         2.8916197348       -17.2897908461 
        0.8750000000         1.1000000000         0.5401754931         2.8177100951       -17.5553884336 
        0.8800000000         1.1000000000         0.5529202506         2.7590921049       -17.2233914493 
        0.8850000000         1.1000000000         0.5478223476         2.6851824652       -17.3561902430 
        0.8900000000         1.1000000000         0.5401754931         2.6163700420       -17.5553884336 
        0.8950000000         1.1000000000         0.5401754931         2.5526548353       -17.5553884336 
        0.9000000000         1.1000000000         0.5427244446         2.4787451955       -17.4889890367 
        0.9050000000         1.1000000000         0.5427244446         2.4201272054       -17.4889890367 
        0.9100000000         1.1000000000         0.5503712991         2.3538633904       -17.2897908461 
        0.9150000000         1.1000000000         0.5478223476         2.2875995755       -17.3561902430 
        0.9200000000         1.1000000000         0.5503712991         2.2238843688       -17.2897908461 
        0.9250000000         1.1000000000         0.5503712991         2.1550719456       -17.2897908461 
        0.9300000000         1.1000000000         0.5478223476         2.0862595223       -17.3561902430 
        0.9350000000         1.1000000000         0.5478223476         2.0148984909       -17.3561902430 
        0.9400000000         1.1000000000         0.5427244446         1.9460860676       -17.4889890367 
        0.9450001000         1.1000000000         0.5401754931         1.8772736444       -17.5553884336 
        0.9500000000         1.1000000000         0.5503712991         1.8110098295       -17.2897908461 
        0.9550001000         1.1000000000         0.5401754931         1.7447460145       -17.5553884336 
        0.9600001000         1.1000000000         0.5401754931         1.6733849830       -17.5553884336 
        0.9650000000         1.1000000000         0.5350775902         1.5994753433       -17.6881872274 
        0.9700000000         1.1000000000         0.5478223476         1.5434059614       -17.3561902430 
        0.9750000000         1.1000000000         0.5478223476         1.4745935382       -17.3561902430 
        0.9800000000         1.1000000000         0.5427244446         1.4006838984       -17.4889890367 
        0.9850000000         1.1000000000         0.5401754931         1.3293228669       -17.5553884336 
        0.9900000000         1.1000000000         0.5478223476         1.2681562685       -17.3561902430 
        0.9950000000         1.1000000000         0.5427244446         1.1993438453       -17.4889890367 
        1.0000000000         1.1000000000         0.5478223476         1.1330800304       -17.3561902430 
        1.0050000000         1.1000000000         0.5478223476         1.0668162154       -17.3561902430 
        1.0100000000         1.1000000000         0.5580181535         1.0132954418       -17.0905926555 
        1.0150000000         1.1000000000         0.5452733961         0.9368371938       -17.4225896399 
        1.0200001000         1.1000000000         0.5350775902         0.8629275540       -17.6881872274 
        1.0250000000         1.1000000000         0.5325286387         0.7966637391       -17.7545866242 
        1.0300000000         1.1000000000         0.5325286387         0.7253027076       -17.7545866242 
        1.0350000000         1.1000000000         0.5427244446         0.6717819340       -17.4889890367 
        1.0400000000         1.1000000000         0.5452733961         0.5978722942       -17.4225896399 
        1.0450000000         1.1000000000         0.5427244446         0.5290598710       -17.4889890367 
        1.0500000000         1.1000000000         0.5478223476         0.4602474478       -17.3561902430 
        1.0550000000         1.1000000000         0.5427244446         0.3914350246       -17.4889890367 
        1.0600000000         1.1000000000         0.5427244446         0.3200739931       -17.4889890367 
        1.0650000000         1.1000000000         0.5350775902         0.2436157451       -17.6881872274 
        1.0700000000         1.1000000000         0.5452733961         0.1799005384       -17.4225896399 
        1.0750000000         1.1000000000         0.5427244446         0.1085395069       -17.4889890367 
        1.0800000000         1.1000000000         0.5503712991         0.0448243002       -17.2897908461 
        1.0850000000         1.1000000000         0.5529202506         0.0065951762       -17.2233914493 
        1.0900000000         1.1000000000         0.5580181535         0.0091437845       -17.0905926555 
        1.0950000000         1.1000000000         0.5503712991         1.0973995146       -17.2897908461 
        1.1000000000         1.1000000000         0.5605671050         5.0018673802       -17.0241932587 
        1.1050000000         1.1000000000         0.5605671050         4.9942215554       -17.0241932587 
        1.1100000000         1.1000000000         0.5656650080         4.9305063487       -16.8913944649 
        1.1150000000         1.1000000000         0.5784097654         4.8718883586       -16.5593974806 
        1.1200000000         1.1000000000         0.5707629110         4.8056245436       -16.7585956712 
        1.1250000000         1.1000000000         0.5452733961         4.7291662956       -17.4225896399 
        1.1300000000         1.1000000000         0.5350775902         4.6578052641       -17.6881872274 
        1.1350000000         1.1000000000         0.5376265416         4.5864442326       -17.6217878305 
        1.1400000000         1.1000000000         0.5376265416         4.5125345929       -17.6217878305 
        1.1450001000         1.1000000000         0.5427244446         4.4411735614       -17.4889890367 
        1.1500000000         1.1000000000         0.5478223476         4.3749097464       -17.3561902430 
        1.1550000000         1.1000000000         0.5427244446         4.2959028901       -17.4889890367 
