           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         0.5000000000         1.2130986854         2.2519190597        -0.0259476601 
        0.0050001000         0.5000000000         1.2130986854         2.2519190597        -0.0259476601 
        0.0100001000         0.5000000000         1.2156476369         2.2468218432         0.0404517368 
        0.0150000000         0.5000000000         1.2080007824         2.2519190597        -0.1587464538 
        0.0200001000         0.5000000000         1.2130986854         2.2519190597        -0.0259476601 
        0.0250001000         0.5000000000         1.2232944913         2.2570162763         0.2396499274 
        0.0300000000         0.5000000000         1.2130986854         2.2544676680        -0.0259476601 
        0.0350001000         0.5000000000         1.2130986854         2.2493704515        -0.0259476601 
        0.0400001000         0.5000000000         1.2181965884         2.2519190597         0.1068511336 
        0.0450000000         0.5000000000         1.2130986854         2.2493704515        -0.0259476601 
        0.0500001000         0.5000000000         1.1927070735         2.2493704515        -0.5571428351 
        0.0550001000         0.5000000000         1.1748644131         2.2468218432        -1.0219386131 
        0.0600000000         0.5000000000         0.6395846011         2.2111413274       -14.9658119557 
        0.0650001000         0.5000000000         0.3464551802         2.1321344712       -22.6017425957 
        0.0700001000         0.5000000000         0.4356684822         2.0480303983       -20.2777637053 
        0.0750000000         0.5000000000         0.4280216278         1.9741207586       -20.4769618959 
        0.0800000000         0.5000000000         0.4305705792         1.8849194692       -20.4105624990 
        0.0850001000         0.5000000000         0.4356684822         1.8110098295       -20.2777637053 
        0.0900000000         0.5000000000         0.4407663852         1.7218085401       -20.1449649115 
        0.0950000000         0.5000000000         0.4484132396         1.6555447252       -19.9457667209 
        0.1000001000         0.5000000000         0.4484132396         1.5688920441       -19.9457667209 
        0.1050000000         0.5000000000         0.4509621911         1.4873365795       -19.8793673240 
        0.1100000000         0.5000000000         0.4662559000         1.4108783315       -19.4809709428 
        0.1150001000         0.5000000000         0.4739027545         1.3420659083       -19.2817727522 
        0.1200000000         0.5000000000         0.4764517060         1.2630590520       -19.2153733553 
        0.1250000000         0.5000000000         0.4891964634         1.1993438453       -18.8833763710 
        0.1300001000         0.5000000000         0.4968433179         1.1228855973       -18.6841781804 
        0.1350001000         0.5000000000         0.4968433179         1.0489759575       -18.6841781804 
        0.1400000000         0.5000000000         0.5172349298         0.9878093591       -18.1529830054 
        0.1450001000         0.5000000000         0.5095880753         0.9088025028       -18.3521811960 
        0.1500001000         0.5000000000         0.5274307357         0.8425386879       -17.8873854180 
        0.1550000000         0.5000000000         0.5248817842         0.7635318316       -17.9537848148 
        0.1600001000         0.5000000000         0.5478223476         0.7100110580       -17.3561902430 
        0.1650001000         0.5000000000         0.5427244446         0.6335528100       -17.4889890367 
        0.1700000000         0.5000000000         0.5401754931         0.5570945619       -17.5553884336 
        0.1750001000         0.5000000000         0.5503712991         0.4984765718       -17.2897908461 
        0.1800001000         0.5000000000         0.5503712991         0.4245669320       -17.2897908461 
        0.1850000000         0.5000000000         0.5605671050         0.3634003336       -17.0241932587 
        0.1900001000         0.5000000000         0.5733118624         0.2996851269       -16.6921962743 
        0.1950001000         0.5000000000         0.5707629110         0.2283240955       -16.7585956712 
        0.2000000000         0.5000000000         0.5733118624         0.1544144557       -16.6921962743 
        0.2050000000         0.5000000000         0.5758608139         0.0906992490       -16.6257968774 
        0.2100001000         0.5000000000         0.5835076684         0.0244354341       -16.4265986868 
        0.2150000000         0.5000000000         0.5809587169         0.0040465679       -16.4929980837 
        0.2200000000         0.5000000000         0.5707629110        -0.0061478651       -16.7585956712 
        0.2250001000         0.5000000000         0.5631160565         1.1075939477       -16.9577938618 
        0.2300000000         0.5000000000         0.5350775902         4.9993187719       -17.6881872274 
        0.2350000000         0.5000000000         0.4331195307         4.9840271223       -20.3441631021 
        0.2400001000         0.5000000000         0.4050810644         4.9024716578       -21.0745564677 
        0.2450000000         0.5000000000         0.4050810644         4.8107217601       -21.0745564677 
        0.2500000000         0.5000000000         0.4178258218         4.7393607286       -20.7425594833 
        0.2550001000         0.5000000000         0.4254726763         4.6450622228       -20.5433612927 
        0.2600001000         0.5000000000         0.4280216278         4.5660553665       -20.4769618959 
        0.2650000000         0.5000000000         0.4356684822         4.4794026854       -20.2777637053 
        0.2700001000         0.5000000000         0.4433153367         4.4029444374       -20.0785655146 
        0.2750001000         0.5000000000         0.4560600941         4.3290347976       -19.7465685303 
        0.2800000000         0.5000000000         0.4458642882         4.2321876834       -20.0121661178 
        0.2850001000         0.5000000000         0.4586090456         4.1633752602       -19.6801691334 
        0.2900001000         0.5000000000         0.4535111426         4.0741739709       -19.8129679272 
        0.2950000000         0.5000000000         0.4586090456         3.9977157229       -19.6801691334 
        0.3000001000         0.5000000000         0.4637069486         3.9340005162       -19.5473703397 
        0.3050001000         0.5000000000         0.4586090456         3.8498964433       -19.6801691334 
        0.3100000000         0.5000000000         0.4560600941         3.7708895871       -19.7465685303 
        0.3150001000         0.5000000000         0.4509621911         3.6995285556       -19.8793673240 
        0.3200001000         0.5000000000         0.4484132396         3.6179730910       -19.9457667209 
        0.3250000000         0.5000000000         0.4280216278         3.5338690182       -20.4769618959 
        0.3300000000         0.5000000000         0.4229237248         3.4523135536       -20.6097606896 
        0.3350001000         0.5000000000         0.4280216278         3.3835011304       -20.4769618959 
        0.3400000000         0.5000000000         0.4356684822         3.3044942741       -20.2777637053 
        0.3450000000         0.5000000000         0.4280216278         3.2152929848       -20.4769618959 
        0.3500001000         0.5000000000         0.4254726763         3.1286403037       -20.5433612927 
        0.3550001000         0.5000000000         0.4178258218         3.0496334474       -20.7425594833 
        0.3600000000         0.5000000000         0.4178258218         2.9706265911       -20.7425594833 
        0.3650001000         0.5000000000         0.4229237248         2.8992655596       -20.6097606896 
        0.3700000000         0.5000000000         0.4178258218         2.8177100951       -20.7425594833 
        0.3750000000         0.5000000000         0.4203747733         2.7387032388       -20.6761600865 
        0.3800001000         0.5000000000         0.4254726763         2.6596963825       -20.5433612927 
        0.3850001000         0.5000000000         0.4203747733         2.5806895262       -20.6761600865 
        0.3900000000         0.5000000000         0.4254726763         2.5042312782       -20.5433612927 
        0.3950001000         0.5000000000         0.4305705792         2.4277730302       -20.4105624990 
        0.4000001000         0.5000000000         0.4280216278         2.3436689573       -20.4769618959 
        0.4050000000         0.5000000000         0.4254726763         2.2672107093       -20.5433612927 
        0.4100001000         0.5000000000         0.4152768703         2.1805580282       -20.8089588802 
        0.4150001000         0.5000000000         0.4076300159         2.0913567389       -21.0081570708 
        0.4200001000         0.5000000000         0.4127279188         2.0225443157       -20.8753582771 
        0.4250001000         0.5000000000         0.4152768703         1.9333430263       -20.8089588802 
        0.4300001000         0.5000000000         0.4050810644         1.8441417370       -21.0745564677 
        0.4350000000         0.5000000000         0.4152768703         1.7702320972       -20.8089588802 
        0.4400001000         0.5000000000         0.4178258218         1.6937738492       -20.7425594833 
        0.4450001000         0.5000000000         0.4178258218         1.6147669929       -20.7425594833 
        0.4500000000         0.5000000000         0.4101789673         1.5255657035       -20.9417576740 
        0.4550000000         0.5000000000         0.4050810644         1.4363644142       -21.0745564677 
        0.4600001000         0.5000000000         0.4152768703         1.3624547744       -20.8089588802 
        0.4650000000         0.5000000000         0.4254726763         1.2885451347       -20.5433612927 
        0.4700000000         0.5000000000         0.4229237248         1.2120868867       -20.6097606896 
        0.4750001000         0.5000000000         0.4203747733         1.1177883808       -20.6761600865 
        0.4800001000         0.5000000000         0.4254726763         1.0515245658       -20.5433612927 
        0.4850000000         0.5000000000         0.4152768703         0.9674204930       -20.8089588802 
        0.4900001000         0.5000000000         0.4025321129         0.8807678119       -21.1409558646 
        0.4950000000         0.5000000000         0.4127279188         0.8043095639       -20.8753582771 
        0.5000000000         0.5000000000         0.4127279188         0.7227540993       -20.8753582771 
        0.5050001000         0.5000000000         0.4229237248         0.6462958513       -20.6097606896 
        0.5100001000         0.5000000000         0.4101789673         0.5494487371       -20.9417576740 
        0.5150000000         0.5000000000         0.4203747733         0.4780877057       -20.6761600865 
        0.5200001000         0.5000000000         0.4254726763         0.4016294576       -20.5433612927 
        0.5250001000         0.5000000000         0.4152768703         0.3022337352       -20.8089588802 
        0.5300000000         0.5000000000         0.4178258218         0.2283240955       -20.7425594833 
        0.5350001000         0.5000000000         0.4178258218         0.1416714144       -20.7425594833 
        0.5400001000         0.5000000000         0.4152768703         0.0524701250       -20.8089588802 
        0.5450000000         0.5000000000         0.4305705792         0.0091437845       -20.4105624990 
        0.5500001000         0.5000000000         0.4254726763         0.0014979597       -20.5433612927 
        0.5550001000         0.5000000000         0.4382174337         4.9916729471       -20.2113643084 
        0.5600000000         0.5000000000         0.4407663852         5.0044159885       -20.1449649115 
        0.5650001000         0.5000000000         0.4458642882         4.9585410396       -20.0121661178 
        0.5700001000         0.5000000000         0.4484132396         4.8744369668       -19.9457667209 
        0.5750001000         0.5000000000         0.4433153367         4.8005273271       -20.0785655146 
        0.5800001000         0.5000000000         0.4382174337         4.7138746460       -20.2113643084 
        0.5850001000         0.5000000000         0.4178258218         4.6297705732       -20.7425594833 
        0.5900000000         0.5000000000         0.4050810644         4.5380206755       -21.0745564677 
        0.5950000000         0.5000000000         0.4127279188         4.4513679944       -20.8753582771 
        0.6000001000         0.5000000000         0.4178258218         4.3698125299       -20.7425594833 
        0.6050000000         0.5000000000         0.4203747733         4.2857084571       -20.6761600865 
        0.6100000000         0.5000000000         0.4178258218         4.2092502090       -20.7425594833 
        0.6150001000         0.5000000000         0.4203747733         4.1225975280       -20.6761600865 
