           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         0.7000000000         1.2130986854         2.2952454003        -0.0259476601 
        0.0050001000         0.7000000000         1.2080007824         2.2952454003        -0.1587464538 
        0.0100000000         0.7000000000         1.2130986854         2.2952454003        -0.0259476601 
        0.0150000000         0.7000000000         1.2003539280         2.2926967920        -0.3579446444 
        0.0200000000         0.7000000000         1.2080007824         2.2952454003        -0.1587464538 
        0.0250000000         0.7000000000         1.2029028795         2.2901481837        -0.2915452476 
        0.0300002000         0.7000000000         1.2105497339         2.2875995755        -0.0923470570 
        0.0350000000         0.7000000000         1.2003539280         2.2926967920        -0.3579446444 
        0.0400000000         0.7000000000         1.2130986854         2.3003426168        -0.0259476601 
        0.0450000000         0.7000000000         1.2156476369         2.2977940085         0.0404517368 
        0.0500000000         0.7000000000         1.2054518309         2.2901481837        -0.2251458507 
        0.0550000000         0.7000000000         1.1952560250         2.2926967920        -0.4907434382 
        0.0600000000         0.7000000000         1.0958469171         2.2748565341        -3.0803199161 
        0.0650000000         0.7000000000         0.4560600941         2.2187871522       -19.7465685303 
        0.0700000000         0.7000000000         0.4382174337         2.1474261208       -20.2113643084 
        0.0750000000         0.7000000000         0.4739027545         2.0709678727       -19.2817727522 
        0.0800000000         0.7000000000         0.4713538030         1.9996068413       -19.3481721491 
        0.0850001000         0.7000000000         0.4790006575         1.9256972015       -19.1489739585 
        0.0900000000         0.7000000000         0.4815496090         1.8517875618       -19.0825745616 
        0.0950000000         0.7000000000         0.4866475119         1.7702320972       -18.9497757679 
        0.1000001000         0.7000000000         0.4891964634         1.7014196740       -18.8833763710 
        0.1050016000         0.7000000000         0.4968433179         1.6198642094       -18.6841781804 
        0.1100000000         0.7000000000         0.5070391238         1.5536003945       -18.4185805929 
        0.1150001000         0.7000000000         0.5197838812         1.4847879713       -18.0865836086 
        0.1200000000         0.7000000000         0.5350775902         1.4159755480       -17.6881872274 
        0.1250000000         0.7000000000         0.5325286387         1.3522603414       -17.7545866242 
        0.1300001000         0.7000000000         0.5478223476         1.2885451347       -17.3561902430 
        0.1350000000         0.7000000000         0.5605671050         1.2222813197       -17.0241932587 
        0.1400000000         0.7000000000         0.5580181535         1.1534688965       -17.0905926555 
        0.1450000000         0.7000000000         0.5656650080         1.0897536898       -16.8913944649 
        0.1500000000         0.7000000000         0.5682139595         1.0183926583       -16.8249950681 
        0.1550000000         0.7000000000         0.5758608139         0.9546774516       -16.6257968774 
        0.1600000000         0.7000000000         0.5835076684         0.8909622450       -16.4265986868 
        0.1650000000         0.7000000000         0.5835076684         0.8246984300       -16.4265986868 
        0.1700000000         0.7000000000         0.5937034743         0.7686290481       -16.1610010994 
        0.1750000000         0.7000000000         0.5988013773         0.6998166249       -16.0282023056 
        0.1800001000         0.7000000000         0.6089971832         0.6386500265       -15.7626047181 
        0.1850000000         0.7000000000         0.6115461347         0.5800320364       -15.6962053213 
        0.1900000000         0.7000000000         0.6166440377         0.5188654379       -15.5634065275 
