           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         3.1000000000         1.2207455399         0.8731219871         0.1732505305 
        0.0050001000         3.1000000000         1.2130986854         0.8654761623        -0.0259476601 
        0.0100000000         3.1000000000         1.2080007824         0.8654761623        -0.1587464538 
        0.0150000000         3.1000000000         1.2156476369         0.8654761623         0.0404517368 
        0.0200001000         3.1000000000         1.2156476369         0.8654761623         0.0404517368 
        0.0250000000         3.1000000000         1.2080007824         0.8603789458        -0.1587464538 
        0.0300000000         3.1000000000         1.2080007824         0.8629275540        -0.1587464538 
        0.0350001000         3.1000000000         1.2130986854         0.8654761623        -0.0259476601 
        0.0400000000         3.1000000000         1.2130986854         0.8654761623        -0.0259476601 
        0.0450000000         3.1000000000         1.2130986854         0.8654761623        -0.0259476601 
        0.0500001000         3.1000000000         1.2054518309         0.8603789458        -0.2251458507 
        0.0550000000         3.1000000000         1.2105497339         0.8603789458        -0.0923470570 
        0.0600000000         3.1000000000         1.2207455399         0.8756705954         0.1732505305 
        0.0650001000         3.1000000000         1.2130986854         0.8654761623        -0.0259476601 
        0.0700001000         3.1000000000         1.2130986854         0.8654761623        -0.0259476601 
        0.0750000000         3.1000000000         1.2156476369         0.8654761623         0.0404517368 
        0.0800000000         3.1000000000         1.2080007824         0.8603789458        -0.1587464538 
        0.0850001000         3.1000000000         1.2207455399         0.8731219871         0.1732505305 
        0.0900000000         3.1000000000         1.2130986854         0.8654761623        -0.0259476601 
        0.0950000000         3.1000000000         1.2207455399         0.8731219871         0.1732505305 
        0.1000001000         3.1000000000         1.2130986854         0.8654761623        -0.0259476601 
        0.1050000000         3.1000000000         1.2156476369         0.8680247706         0.0404517368 
        0.1100000000         3.1000000000         1.2283923943         0.8680247706         0.3724487211 
        0.1150001000         3.1000000000         1.2538819092         0.8680247706         1.0364426898 
        0.1200000000         3.1000000000         1.2819203755         0.8756705954         1.7668360554 
        0.1250000000         3.1000000000         1.3150567448         0.8858650284         2.6300282147 
        0.1300001000         3.1000000000         1.3456441627         0.8909622450         3.4268209771 
        0.1350000000         3.1000000000         1.3864273864         0.9088025028         4.4892113270 
        0.1400000000         3.1000000000         1.4144658528         0.9266427607         5.2196046926 
        0.1450001000         3.1000000000         1.4272106102         0.9572260599         5.5516016769 
        0.1500000000         3.1000000000         1.4272106102         0.9827121426         5.5516016769 
        0.1550000000         3.1000000000         1.4195637558         0.9954551839         5.3524034863 
        0.1600001000         3.1000000000         1.4144658528         1.0158440501         5.2196046926 
        0.1650000000         3.1000000000         1.4042700468         1.0362329162         4.9540071051 
        0.1700000000         3.1000000000         1.4144658528         1.0566217823         5.2196046926 
        0.1750001000         3.1000000000         1.4323085132         1.0821078650         5.6844004707 
        0.1800001000         3.1000000000         1.4323085132         1.1050453394         5.6844004707 
        0.1850000000         3.1000000000         1.4246616587         1.1254342056         5.4852022801 
        0.1900001000         3.1000000000         1.4170148043         1.1407258552         5.2860040895 
        0.1950001000         3.1000000000         1.4297595617         1.1534688965         5.6180010738 
        0.2000000000         3.1000000000         1.4297595617         1.1789549792         5.6180010738 
        0.2050000000         3.1000000000         1.4297595617         1.2044410618         5.6180010738 
        0.2100001000         3.1000000000         1.4297595617         1.2299271445         5.6180010738 
        0.2150000000         3.1000000000         1.4246616587         1.2375729693         5.4852022801 
        0.2200000000         3.1000000000         1.4323085132         1.2630590520         5.6844004707 
        0.2250001000         3.1000000000         1.4399553677         1.2885451347         5.8835986613 
        0.2300000000         3.1000000000         1.4348574647         1.3114826091         5.7507998675 
        0.2350000000         3.1000000000         1.4297595617         1.3344200835         5.6180010738 
        0.2400001000         3.1000000000         1.4399553677         1.3573575579         5.8835986613 
        0.2450000000         3.1000000000         1.4272106102         1.3726492075         5.5516016769 
        0.2500000000         3.1000000000         1.4374064162         1.4006838984         5.8171992644 
        0.2550001000         3.1000000000         1.4374064162         1.4134269398         5.8171992644 
        0.2600000000         3.1000000000         1.4348574647         1.4363644142         5.7507998675 
        0.2650000000         3.1000000000         1.4399553677         1.4669477134         5.8835986613 
        0.2700001000         3.1000000000         1.4450532706         1.4949824043         6.0163974550 
        0.2750000000         3.1000000000         1.4425043191         1.5102740539         5.9499980581 
        0.2800000000         3.1000000000         1.4450532706         1.5383087449         6.0163974550 
        0.2850001000         3.1000000000         1.4527001251         1.5561490027         6.2155956456 
        0.2900001000         3.1000000000         1.4374064162         1.5739892606         5.8171992644 
        0.2950000000         3.1000000000         1.4399553677         1.6045725598         5.8835986613 
        0.3000001000         3.1000000000         1.4374064162         1.6275100342         5.8171992644 
        0.3050000000         3.1000000000         1.4501511736         1.6555447252         6.1491962488 
        0.3100000000         3.1000000000         1.4552490766         1.6733849830         6.2819950425 
        0.3150001000         3.1000000000         1.4450532706         1.6963224574         6.0163974550 
        0.3200001000         3.1000000000         1.4527001251         1.7269057567         6.2155956456 
        0.3250000000         3.1000000000         1.4450532706         1.7421974063         6.0163974550 
        0.3300000000         3.1000000000         1.4577980281         1.7727807055         6.3483944394 
        0.3350001000         3.1000000000         1.4527001251         1.8008153964         6.2155956456 
        0.3400000000         3.1000000000         1.4577980281         1.8237528708         6.3483944394 
        0.3450000000         3.1000000000         1.4552490766         1.8415931287         6.2819950425 
        0.3500001000         3.1000000000         1.4577980281         1.8696278196         6.3483944394 
        0.3550001000         3.1000000000         1.4552490766         1.8951139023         6.2819950425 
        0.3600000000         3.1000000000         1.4501511736         1.9129541602         6.1491962488 
        0.3650001000         3.1000000000         1.4501511736         1.9333430263         6.1491962488 
        0.3700000000         3.1000000000         1.4425043191         1.9562805007         5.9499980581 
        0.3750000000         3.1000000000         1.4527001251         1.9817665834         6.2155956456 
        0.3800001000         3.1000000000         1.4450532706         1.9970582330         6.0163974550 
        0.3850000000         3.1000000000         1.4374064162         2.0225443157         5.8171992644 
        0.3900000000         3.1000000000         1.4476022221         2.0505790066         6.0827968519 
        0.3950001000         3.1000000000         1.4577980281         2.0709678727         6.3483944394 
        0.4000000000         3.1000000000         1.4654448825         2.1015511720         6.5475926300 
        0.4050000000         3.1000000000         1.4603469795         2.1270372546         6.4147938362 
        0.4100001000         3.1000000000         1.4577980281         2.1474261208         6.3483944394 
        0.4150001000         3.1000000000         1.4450532706         2.1703635952         6.0163974550 
        0.4200001000         3.1000000000         1.4501511736         2.2034955026         6.1491962488 
