           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         1.2895900981 
        0.0050491000         0.9116786861         1.2054518309        -0.1926910497         1.2703740445 
        0.0100000000         1.7941660876         1.2080007824        -0.1262916528         1.2767793957 
        0.0150000000         2.6625563562         1.2130986854         0.0065071409         1.2831847469 
        0.0200000000         3.4969261356         1.2207455399         0.2057053315         1.2895900981 
        0.0250000000         4.2866143598         1.2130986854         0.0065071409         1.2831847469 
        0.0300000000         5.0215308903         1.2054518309        -0.1926910497         1.2735767201 
        0.0350000000         5.6922854196         1.2156476369         0.0729065378         1.2735767201 
        0.0400000000         6.2903074571         1.3354483567         3.1936781906         1.3024008005 
        0.0450000000         6.8079558544         1.2870182785         1.9320896501         1.3088061517 
        0.0500000000         7.2386164209         1.2895672300         1.9984890470         1.3120088274 
        0.0550000000         7.5767864400         1.3099588419         2.5296842219         1.3152115030 
        0.0600000000         7.8181449885         1.3430952112         3.3928763812         1.3408329078 
        0.0650000000         7.9596081361         1.3227035993         2.8616812063         1.3600489614 
        0.0700000000         7.9993683536         1.3558399686         3.7248733656         1.3792650150 
        0.0750000000         7.9369176105         1.3430952112         3.3928763812         1.3920757174 
        0.0800000000         7.7730538627         1.3379973082         3.2600775875         1.4112917711 
        0.0850000000         7.5098708612         1.3558399686         3.7248733656         1.4208997979 
        0.0900000000         7.1507313932         1.3456441627         3.4592757781         1.4337105003 
        0.0950000000         6.7002243189         1.3328994052         3.1272787938         1.4465212027 
        0.1000000000         6.1641059422         1.3507420656         3.5920745718         1.4593319051 
        0.1050000000         5.5492264465         1.3507420656         3.5920745718         1.4881559856 
        0.1100000000         4.8634423794         1.3430952112         3.3928763812         1.5041693636 
        0.1150000000         4.1155162703         1.3405462597         3.3264769844         1.5073720392 
        0.1200000000         3.3150046479         1.3303504538         3.0608793969         1.5426014708 
        0.1250000000         2.4721359550         1.3227035993         2.8616812063         1.5586148488 
        0.1300000000         1.5976798441         1.3176056963         2.7288824125         1.5714255513 
        0.1350000000         0.7028095724         1.3048609389         2.3968854282         1.5714255513 
        0.1400000000        -0.2010407635         1.2997630359         2.2640866345         1.5842362537 
        0.1450000000        -1.1023223281         1.2946651330         2.1312878407         1.5842362537 
        0.1500000000        -1.9895190973         1.2513329577         1.0024980939         1.5938442805 
        0.1550000000        -2.8512950297         1.2283923943         0.4049035221         1.6066549829 
        0.1600000000        -3.6766388874         1.2003539280        -0.3254898435         1.6066549829 
        0.1650000000        -4.4550049319         1.2156476369         0.0729065378         1.6066549829 
        0.1700000000        -5.1764476926         1.2181965884         0.1393059346         1.6162630097 
        0.1750000000        -5.8317490212         1.2029028795        -0.2590904466         1.6066549829 
        0.1800001000        -6.4125466986         1.2130986854         0.0065071409         1.6130603341 
        0.1850000000        -6.9113873375         1.1493748983        -1.6534777808         1.6034523073 
        0.1900000000        -7.3219293821         1.0983958685        -2.9814657182         1.5810335781 
        0.1950000000        -7.6389163580         1.1621196557        -1.3214807965         1.5842362537 
        0.2000000000        -7.8582980058         1.1111406260        -2.6494687339         1.5682228757 
        0.2050000000        -7.9772712023         1.1187874804        -2.4502705433         1.5650202001 
        0.2100001000        -7.9943150991         1.1060427230        -2.7822675276         1.5361961196 
        0.2150000000        -7.9092139579         1.0882000626        -3.2470633057         1.5201827416 
        0.2200000000        -7.7230531100         1.1264343349        -2.2510723527         1.5201827416 
        0.2250000000        -7.4382118871         1.1111406260        -2.6494687339         1.5041693636 
        0.2300000000        -7.0583298115         1.1034937715        -2.8486669245         1.5009666880 
        0.2350000000        -6.5882607795         1.1009448200        -2.9150663214         1.4849533100 
        0.2400001000        -6.0339991644         1.1213364319        -2.3838711464         1.4657372563 
        0.2450000000        -5.4026624650         1.0678084507        -3.7782584807         1.4401158515 
        0.2500000000        -4.7022820183         1.1187874804        -2.4502705433         1.4337105003 
        0.2550000000        -3.9418187324         1.0958469171        -3.0478651151         1.4176971223 
        0.2600000000        -3.1309893347         1.1315322379        -2.1182735589         1.4176971223 
        0.2650000000        -2.2801540998         1.1187874804        -2.4502705433         1.4048864199 
        0.2700000000        -1.4001844691         1.1238853834        -2.3174717495         1.3760623394 
        0.2750000000        -0.5023241562         1.1264343349        -2.2510723527         1.3728596638 
        0.2800000000         0.4019545454         1.1289832864        -2.1846729558         1.3600489614 
        0.2850000000         1.3010973242         1.1238853834        -2.3174717495         1.3504409346 
        0.2900001000         2.1836328929         1.1748644131        -0.9894838121         1.3344275566 
        0.2950000000         3.0382327642         1.2156476369         0.0729065378         1.3408329078 
        0.3000000000         3.8540293952         1.2080007824        -0.1262916528         1.3312248810 
        0.3050000000         4.6205816274         1.2080007824        -0.1262916528         1.3504409346 
        0.3100000000         5.3280949395         1.2207455399         0.2057053315         1.3504409346 
        0.3150000000         5.9675291652         1.2156476369         0.0729065378         1.3376302322 
        0.3200000000         6.5307140057         1.2207455399         0.2057053315         1.3504409346 
        0.3250000000         7.0104534404         1.3150567448         2.6624830157         1.3472382590 
        0.3300000000         7.4006176557         1.3150567448         2.6624830157         1.3696569882 
        0.3350000000         7.6962213727         1.3048609389         2.3968854282         1.3760623394 
        0.3400000000         7.8934875537         1.3150567448         2.6624830157         1.3888730418 
        0.3450000000         7.9898956530         1.3456441627         3.4592757781         1.4048864199 
        0.3500001000         7.9842126912         1.3150567448         2.6624830157         1.4144944467 
        0.3550001000         7.8765115090         1.3303504538         3.0608793969         1.4273051491 
        0.3600000000         7.6681743114         1.3252525508         2.9280806031         1.4561292295 
        0.3650000000         7.3618547789         1.3456441627         3.4592757781         1.4689399319 
        0.3700000000         6.9614700374         1.3507420656         3.5920745718         1.4881559856 
        0.3750000000         6.4721359550         1.3507420656         3.5920745718         1.4945613368 
        0.3800000000         5.9001049389         1.3252525508         2.9280806031         1.5041693636 
        0.3850000000         5.2526860460         1.3354483567         3.1936781906         1.5201827416 
        0.3900000000         4.5381515930         1.3328994052         3.1272787938         1.5554121732 
        0.3950000000         3.7656314549         1.3201546478         2.7952818094         1.5586148488 
        0.4000000000         2.9449964215         1.3150567448         2.6624830157         1.5714255513 
        0.4050000000         2.0867320503         1.3227035993         2.8616812063         1.5842362537 
        0.4100120000         1.1996578432         1.3150567448         2.6624830157         1.5970469561 
        0.4150001000         0.3015033783         1.3099588419         2.5296842219         1.6194656853 
        0.4200001000        -0.6026324887         1.3048609389         2.3968854282         1.6290737121 
        0.4250000000        -1.4990505193         1.2768224726         1.6664920626         1.6290737121 
        0.4300000000        -2.3763326526         1.2181965884         0.1393059346         1.6290737121 
        0.4350000000        -3.2232514857         1.1927070735        -0.5246880341         1.6226683609 
        0.4400000000        -4.0289856154         1.2258434428         0.3385041252         1.6386817389 
        0.4450000000        -4.7832398645         1.2156476369         0.0729065378         1.6354790633 
        0.4500000000        -5.4763768474         1.2029028795        -0.2590904466         1.6258710365 
        0.4550000000        -6.0995400898         1.2130986854         0.0065071409         1.6322763877 
        0.4600000000        -6.6447671936         1.1595707042        -1.3878801934         1.6162630097 
        0.4650000000        -7.1050915905         1.0958469171        -3.0478651151         1.6066549829 
        0.4700000000        -7.4746315406         1.1697665101        -1.1222826059         1.6002496317 
        0.4750001000        -7.7486697893         1.1060427230        -2.7822675276         1.5874389293 
        0.4800001000        -7.9236938990         1.1187874804        -2.4502705433         1.5842362537 
        0.4850000000        -7.9974735143         1.0805532081        -3.4462614963         1.5586148488 
        0.4900000000        -7.9690688731         1.1009448200        -2.9150663214         1.5490068220 
