           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409        -0.1772353284 
        0.0050001000         0.1507905327         1.2207455399         0.2057053315        -0.1644246260 
        0.0100000000         0.3015214614         1.2207455399         0.2057053315        -0.1676273016 
        0.0150000000         0.4521482759         1.2054518309        -0.1926910497        -0.1836406796 
        0.0200001000         0.6026174512         1.2130986854         0.0065071409        -0.1740326528 
        0.0250000000         0.7528665065         1.2105497339        -0.0598922560        -0.1836406796 
        0.0300000000         0.9028510790         1.2130986854         0.0065071409        -0.1740326528 
        0.0350001000         1.0525178621         1.2207455399         0.2057053315        -0.1708299772 
        0.0400000000         1.2018047130         1.2181965884         0.1393059346        -0.1644246260 
        0.0450000000         1.3506675577         1.2080007824        -0.1262916528        -0.1836406796 
        0.0500001000         1.4990534788         1.2181965884         0.1393059346        -0.1740326528 
        0.0550000000         1.6469008702         1.2921161815         2.0648884438        -0.1612219504 
        0.0600000000         1.7941660876         1.2487840062         0.9360986971        -0.1644246260 
        0.0650001000         1.9407967718         1.2538819092         1.0688974908        -0.1516139236 
        0.0700001000         2.0867349615         1.2564308607         1.1352968877        -0.1580192748 
        0.0750000000         2.2319288483         1.2564308607         1.1352968877        -0.1548165992 
        0.0800001000         2.3763355320         1.2564308607         1.1352968877        -0.1484112480 
        0.0850001000         2.5198950193         1.2666266666         1.4008944752        -0.1323978700 
        0.0900000000         2.6625563562         1.2768224726         1.6664920626        -0.1291951944 
        0.0950001000         2.8042773857         1.2717245696         1.5336932689        -0.1195871676 
        0.1000001000         2.9449992252         1.2742735211         1.6000926658        -0.1067764651 
        0.1050000000         3.0846719382         1.2819203755         1.7992908564        -0.1067764651 
        0.1100001000         3.2232542456         1.2768224726         1.6664920626        -0.1035737895 
        0.1150001000         3.3606885638         1.2742735211         1.6000926658        -0.0971684383 
        0.1200000000         3.4969261332         1.2946651330         2.1312878407        -0.0715470335 
        0.1250000000         3.6319239979         1.2844693270         1.8656902532        -0.0715470335 
        0.1300001000         3.7656341179         1.2870182785         1.9320896501        -0.0651416823 
