           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2054518309        -0.1926910497         0.8091887576 
        0.0050000000         0.5023241577         1.2207455399         0.2057053315         0.8252021356 
        0.0100000000         1.0026658700         1.2207455399         0.2057053315         0.8252021356 
        0.0150000000         1.4990505167         1.2207455399         0.2057053315         0.8252021356 
        0.0200000000         1.9895190988         1.2130986854         0.0065071409         0.8155941088 
        0.0250000000         2.4721359564         1.2130986854         0.0065071409         0.8187967844 
        0.0300052000         2.9454824674         1.2105497339        -0.0598922560         0.8155941088 
        0.0350000000         3.4062343339         1.2156476369         0.0729065378         0.8155941088 
        0.0400000000         3.8540293941         1.2538819092         1.0688974908         0.8284048112 
        0.0450000000         4.2866143598         1.2946651330         2.1312878407         0.8284048112 
        0.0500000000         4.7022820196         1.2640777151         1.3344950783         0.8476208648 
        0.0550000000         5.0993919191         1.2819203755         1.7992908564         0.8444181892 
        0.0600000000         5.4763768474         1.2870182785         1.9320896501         0.8444181892 
        0.0650000000         5.8317490204         1.3048609389         2.3968854282         0.8764449452 
        0.0700000000         6.1641059432         1.3023119874         2.3304860313         0.8636342428 
        0.0750000000         6.4721359550         1.2997630359         2.2640866345         0.8892556476 
        0.0800000000         6.7546234048         1.3023119874         2.3304860313         0.8988636745 
        0.0850000000         7.0104534411         1.3303504538         3.0608793969         0.9212824037 
        0.0900000000         7.2386164197         1.3354483567         3.1936781906         0.9276877549 
        0.0950000000         7.4382118877         1.3201546478         2.7952818094         0.9372957817 
        0.1000000000         7.6084521308         1.3456441627         3.4592757781         0.9661198621 
        0.1050000000         7.7486652890         1.3354483567         3.1936781906         0.9629171865 
        0.1100000000         7.8582980058         1.3328994052         3.1272787938         0.9853359158 
        0.1150000000         7.9369176107         1.3481931142         3.5256751750         1.0045519694 
        0.1200000000         7.9842138274         1.3430952112         3.3928763812         1.0173626718 
        0.1250000000         8.0000000000         1.3685847260         4.0568703499         1.0397814010 
        0.1300000000         7.9842138273         1.3532910171         3.6584739687         1.0589974547 
        0.1350000000         7.9369176103         1.3762315805         4.2560685405         1.0782135083 
        0.1400000000         7.8582980058         1.3558399686         3.7248733656         1.0910242107 
        0.1450000000         7.7486652887         1.3864273864         4.5216661280         1.1294563179 
        0.1500000000         7.6084521299         1.3583889201         3.7912727624         1.1390643447 
        0.1550000000         7.4382118871         1.3838784350         4.4552667311         1.1614830740 
        0.1600000000         7.2386164191         1.3660357746         3.9904709531         1.1806991276 
        0.1650000000         7.0104534396         1.3736826290         4.1896691437         1.1967125056 
        0.1700000000         6.7546234040         1.3583889201         3.7912727624         1.2223339104 
        0.1750000000         6.4721359541         1.3736826290         4.1896691437         1.2351446129 
        0.1800000000         6.1641059413         1.3736826290         4.1896691437         1.2639686933 
        0.1850000000         5.8317490194         1.3736826290         4.1896691437         1.2799820713 
        0.1900000000         5.4763768463         1.3762315805         4.2560685405         1.3152115030 
        0.1950000000         5.0993919168         1.3762315805         4.2560685405         1.3344275566 
        0.2000000000         4.7022820183         1.3736826290         4.1896691437         1.3376302322 
        0.2050000000         4.2866143586         1.3609378716         3.8576721593         1.3664543126 
        0.2100000000         3.8540293915         1.3787805320         4.3224679374         1.3888730418 
        0.2150000000         3.4062343325         1.3481931142         3.5256751750         1.4016837443 
        0.2200000000         2.9449964201         1.3762315805         4.2560685405         1.4369131759 
        0.2250000000         2.4721359536         1.3507420656         3.5920745718         1.4401158515 
        0.2300000000         1.9895190973         1.3507420656         3.5920745718         1.4657372563 
        0.2350019000         1.4988628905         1.3456441627         3.4592757781         1.4817506344 
        0.2400000000         1.0026658670         1.3456441627         3.4592757781         1.4977640124 
        0.2450000000         0.5023241562         1.3227035993         2.8616812063         1.5041693636 
        0.2500000000         0.0000000000         1.3303504538         3.0608793969         1.5265880928 
        0.2550000000        -0.5023241577         1.3099588419         2.5296842219         1.5361961196 
