           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         1.2575633421 
        0.0050000000         0.8778744887         1.2130986854         0.0065071409         1.2607660177 
        0.0100000000         1.7451459337         1.2130986854         0.0065071409         1.2575633421 
        0.0150000000         2.5913393456         1.2054518309        -0.1926910497         1.2511579909 
        0.0200000000         3.4062343325         1.2207455399         0.2057053315         1.2671713689 
        0.0250000000         4.1799885200         1.2130986854         0.0065071409         1.2575633421 
        0.0300000000         4.9032564292         1.2130986854         0.0065071409         1.2575633421 
        0.0350000000         5.5673023727         1.2207455399         0.2057053315         1.2703740445 
        0.0400000000         6.1641059439         1.3150567448         2.6624830157         1.2671713689 
        0.0450000000         6.6864588909         1.2819203755         1.7992908564         1.2767793957 
        0.0500000000         7.1280521935         1.2946651330         2.1312878407         1.2767793957 
        0.0550000000         7.4835522476         1.2946651330         2.1312878407         1.2991981249 
        0.0600000000         7.7486652890         1.3379973082         3.2600775875         1.3216168542 
        0.0650000000         7.9201892617         1.3099588419         2.5296842219         1.3152115030 
        0.0700000000         7.9960524829         1.3379973082         3.2600775875         1.3376302322 
        0.0750000000         7.9753386699         1.3150567448         2.6624830157         1.3568462858 
        0.0800000000         7.8582980058         1.3583889201         3.7912727624         1.3760623394 
        0.0850000000         7.6463441184         1.3430952112         3.3928763812         1.3888730418 
        0.0900000000         7.3420370055         1.3558399686         3.7248733656         1.4112917711 
        0.0950483000         6.9448380960         1.3201546478         2.7952818094         1.4176971223 
        0.1000000000         6.4721359550         1.3634868231         3.9240715562         1.4433185271 
        0.1050000000         5.9170487598         1.3303504538         3.0608793969         1.4561292295 
        0.1102226000         5.2610559218         1.3430952112         3.3928763812         1.4657372563 
        0.1150000000         4.6000420163         1.3354483567         3.1936781906         1.4945613368 
        0.1200000000         3.8540293928         1.3481931142         3.5256751750         1.5201827416 
        0.1250000000         3.0614674589         1.3328994052         3.1272787938         1.5265880928 
        0.1300088000         2.2304421021         1.3150567448         2.6624830157         1.5458041464 
        0.1350000000         1.3754327997         1.2946651330         2.1312878407         1.5426014708 
        0.1400000000         0.5023241562         1.3074098904         2.4632848251         1.5586148488 
        0.1450000000        -0.3768516057         1.2946651330         2.1312878407         1.5778309025 
        0.1500000000        -1.2514757229         1.2615287636         1.2680956814         1.5778309025 
        0.1550000000        -2.1109843997         1.2360392488         0.6041017127         1.5842362537 
        0.1600000000        -2.9449964215         1.2105497339        -0.0598922560         1.5842362537 
        0.1650000000        -3.7434385164         1.2105497339        -0.0598922560         1.5906416049 
        0.1700000000        -4.4966670228         1.2130986854         0.0065071409         1.5842362537 
        0.1750000000        -5.1955843866         1.2054518309        -0.1926910497         1.5746282269 
        0.1800000000        -5.8317490212         1.2105497339        -0.0598922560         1.5778309025 
        0.1850000000        -6.3974772679         1.2105497339        -0.0598922560         1.5842362537 
        0.1900000000        -6.8859362160         1.0678084507        -3.7782584807         1.5650202001 
        0.1950000000        -7.2912262131         1.1697665101        -1.1222826059         1.5714255513 
        0.2000000000        -7.6084521304         1.1187874804        -2.4502705433         1.5618175245 
        0.2050000000        -7.8337824850         1.1391790923        -1.9190753683         1.5522094976 
        0.2100001000        -7.9644973725         1.1060427230        -2.7822675276         1.5265880928 
        0.2150108000        -7.9989829898         1.1340811893        -2.0518741621         1.5265880928 
        0.2200000000        -7.9369176105         1.1136895775        -2.5830693370         1.5169800660 
        0.2250000000        -7.7789593632         1.1417280438        -1.8526759714         1.4977640124 
        0.2300029000        -7.5268733138         1.0882000626        -3.2470633057         1.4881559856 
        0.2350000000        -7.1842206061         1.1187874804        -2.4502705433         1.4689399319 
        0.2400001000        -6.7546139771         1.0983958685        -2.9814657182         1.4529265539 
        0.2450000000        -6.2434432587         1.0983958685        -2.9814657182         1.4369131759 
        0.2500000000        -5.6568542495         1.0932979656        -3.1142645120         1.4241024735 
        0.2550000000        -5.0019412507         1.1136895775        -2.5830693370         1.4080890955 
        0.2600000000        -4.2866143576         1.1060427230        -2.7822675276         1.3984810687 
        0.2650000000        -3.5195133588         1.1034937715        -2.8486669245         1.3728596638 
        0.2700000000        -2.7099033620         1.0983958685        -2.9814657182         1.3664543126 
        0.2750000000        -1.8675629083         1.1085916745        -2.7158681308         1.3600489614 
        0.2800000000        -1.0026658685         1.1085916745        -2.7158681308         1.3312248810 
        0.2850000000        -0.1256585385         1.1111406260        -2.6494687339         1.3344275566 
        0.2900000000         0.7528665092         1.1213364319        -2.3838711464         1.3152115030 
        0.2950000000         1.6222983629         1.1391790923        -1.9190753683         1.2959954493 
