           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         1.2735767201 
        0.0050000000         0.7528665088         1.2080007824        -0.1262916528         1.2671713689 
        0.0100000000         1.4990505189         1.2207455399         0.2057053315         1.2799820713 
        0.0150000000         2.2319288483         1.2080007824        -0.1262916528         1.2703740445 
        0.0200000000         2.9449964236         1.2054518309        -0.1926910497         1.2671713689 
        0.0250000000         3.6319239999         1.2207455399         0.2057053315         1.2799820713 
        0.0300000000         4.2866143598         1.2207455399         0.2057053315         1.2863874225 
        0.0350000000         4.9032564292         1.2283923943         0.4049035221         1.2799820713 
        0.0400000000         5.4763768491         1.3099588419         2.5296842219         1.2799820713 
        0.0450000000         6.0008885570         1.2819203755         1.7992908564         1.2831847469 
        0.0500000000         6.4721359550         1.2742735211         1.6000926658         1.3024008005 
        0.0550000000         6.8859362172         1.3125077934         2.5960836188         1.3120088274 
        0.0600000000         7.2386164207         1.3150567448         2.6624830157         1.3312248810 
        0.0650000000         7.5270461516         1.3227035993         2.8616812063         1.3408329078 
        0.0700000000         7.7486652896         1.3303504538         3.0608793969         1.3632516370 
        0.0750000000         7.9015067251         1.3456441627         3.4592757781         1.3600489614 
        0.0800000000         7.9842138274         1.3328994052         3.1272787938         1.3952783931 
        0.0850000000         7.9960524829         1.3558399686         3.7248733656         1.4048864199 
        0.0900000000         7.9369176102         1.3481931142         3.5256751750         1.4305078247 
        0.0950000000         7.8073340955         1.3558399686         3.7248733656         1.4369131759 
        0.1000000000         7.6084521297         1.3354483567         3.1936781906         1.4593319051 
        0.1050000000         7.3420370046         1.3583889201         3.7912727624         1.4753452831 
        0.1100000000         7.0104534404         1.3456441627         3.4592757781         1.4817506344 
        0.1150000000         6.6166445929         1.3532910171         3.6584739687         1.5073720392 
        0.1200000000         6.1641059408         1.3532910171         3.6584739687         1.5265880928 
        0.1250000000         5.6568542495         1.3379973082         3.2600775875         1.5426014708 
        0.1300000000         5.0993919163         1.3430952112         3.3928763812         1.5586148488 
        0.1350000000         4.4966670210         1.3303504538         3.0608793969         1.5746282269 
        0.1400000000         3.8540293928         1.3354483567         3.1936781906         1.5906416049 
        0.1450000000         3.1771831230         1.3354483567         3.1936781906         1.6066549829 
        0.1500000000         2.4721359529         1.3176056963         2.7288824125         1.6098576585 
        0.1550000000         1.7451459312         1.3328994052         3.1272787938         1.6418844145 
        0.1600000000         1.0026658685         1.3252525508         2.9280806031         1.6546951170 
        0.1650000000         0.2512860704         1.3125077934         2.5960836188         1.6611004682 
        0.1700000000        -0.5023241562         1.3099588419         2.5296842219         1.6739111706 
        0.1750000000        -1.2514757203         1.2895672300         1.9984890470         1.6835191974 
        0.1800000000        -1.9895190995         1.2309413458         0.4713029190         1.6803165218 
        0.1850000000        -2.7099033641         1.2105497339        -0.0598922560         1.6803165218 
        0.1900000000        -3.4062343325         1.2003539280        -0.3254898435         1.6899245486 
        0.1950000000        -4.0723313279         1.2207455399         0.2057053315         1.6899245486 
        0.2000000000        -4.7022820202         1.2181965884         0.1393059346         1.6995325754 
        0.2050000000        -5.2904949226         1.2130986854         0.0065071409         1.6931272242 
        0.2100000000        -5.8317490209         1.2232944913         0.2721047284         1.6995325754 
        0.2150000000        -6.3212401004         1.1442769953        -1.7862765746         1.6963298998 
        0.2200000000        -6.7546234040         1.1034937715        -2.8486669245         1.6739111706 
        0.2250000000        -7.1280521945         1.1621196557        -1.3214807965         1.6611004682 
        0.2300000000        -7.4382118879         1.1136895775        -2.5830693370         1.6482897658 
        0.2350000000        -7.6823494854         1.1417280438        -1.8526759714         1.6386817389 
        0.2400000000        -7.8582980063         1.1111406260        -2.6494687339         1.6226683609 
        0.2450000000        -7.9644957170         1.1315322379        -2.1182735589         1.6098576585 
        0.2500000000        -8.0000000000         1.1111406260        -2.6494687339         1.6066549829 
        0.2550000000        -7.9644957166         1.1264343349        -2.2510723527         1.5874389293 
        0.2600000000        -7.8582980054         1.0780042567        -3.5126608932         1.5810335781 
        0.2650000000        -7.6823494854         1.1085916745        -2.7158681308         1.5682228757 
        0.2700000000        -7.4382118863         1.0831021596        -3.3798620994         1.5586148488 
        0.2750000000        -7.1280521925         1.0907490141        -3.1806639088         1.5361961196 
        0.2800000000        -6.7546234040         1.0703574022        -3.7118590838         1.5137773904 
        0.2850000000        -6.3212400990         1.0932979656        -3.1142645120         1.4977640124 
        0.2900000000        -5.8317490178         1.0983958685        -2.9814657182         1.4945613368 
        0.2950000000        -5.2904949226         1.0932979656        -3.1142645120         1.4817506344 
        0.3000000000        -4.7022820183         1.1111406260        -2.6494687339         1.4721426075 
        0.3050000000        -4.0723313241         1.0780042567        -3.5126608932         1.4433185271 
        0.3100000000        -3.4062343305         1.1136895775        -2.5830693370         1.4305078247 
        0.3150000000        -2.7099033620         1.0907490141        -3.1806639088         1.4176971223 
        0.3200000000        -1.9895190951         1.1111406260        -2.6494687339         1.3984810687 
        0.3250000000        -1.2514757181         1.1060427230        -2.7822675276         1.3888730418 
        0.3300000000        -0.5023241562         1.1264343349        -2.2510723527         1.3856703662 
        0.3350000000         0.2512860749         1.1136895775        -2.5830693370         1.3664543126 
        0.3400000000         1.0026658707         1.1060427230        -2.7822675276         1.3536436102 
        0.3450000000         1.7451459312         1.1468259468        -1.7198771777         1.3408329078 
        0.3500000000         2.4721359571         1.1825112676        -0.7902856215         1.3472382590 
        0.3550000000         3.1771831271         1.2003539280        -0.3254898435         1.3248195298 
        0.3600000000         3.8540293928         1.2156476369         0.0729065378         1.3280222054 
        0.3650000000         4.4966670247         1.2105497339        -0.0598922560         1.3248195298 
        0.3700000000         5.0993919197         1.2029028795        -0.2590904466         1.3280222054 
        0.3750000000         5.6568542495         1.2156476369         0.0729065378         1.3280222054 
        0.3800000000         6.1641059436         1.2181965884         0.1393059346         1.3408329078 
        0.3850000000         6.6166445955         1.3150567448         2.6624830157         1.3408329078 
        0.3900000000         7.0104534404         1.3048609389         2.3968854282         1.3472382590 
        0.3950000000         7.3420370064         1.2819203755         1.7992908564         1.3664543126 
        0.4000000000         7.6084521311         1.3328994052         3.1272787938         1.3792650150 
        0.4050000000         7.8073340955         1.3227035993         2.8616812063         1.3984810687 
        0.4100000000         7.9369176105         1.3354483567         3.1936781906         1.4112917711 
        0.4150000000         7.9960524830         1.3227035993         2.8616812063         1.4305078247 
        0.4200001000         7.9842128805         1.3328994052         3.1272787938         1.4401158515 
        0.4250000000         7.9015067248         1.3176056963         2.7288824125         1.4497238783 
        0.4300000000         7.7486652885         1.3481931142         3.5256751750         1.4593319051 
        0.4350000000         7.5270461509         1.3379973082         3.2600775875         1.4881559856 
        0.4400000000         7.2386164197         1.3456441627         3.4592757781         1.5105747148 
        0.4450000000         6.8859362149         1.3558399686         3.7248733656         1.5297907684 
        0.4500000000         6.4721359537         1.3354483567         3.1936781906         1.5329934440 
        0.4550036000         6.0005295386         1.3430952112         3.3928763812         1.5393987952 
        0.4600000000         5.4763768458         1.3227035993         2.8616812063         1.5650202001 
        0.4650000000         4.9032564274         1.3328994052         3.1272787938         1.5810335781 
        0.4700000000         4.2866143598         1.3379973082         3.2600775875         1.5874389293 
        0.4750000000         3.6319239959         1.3252525508         2.9280806031         1.6098576585 
        0.4800000000         2.9449964194         1.3328994052         3.1272787938         1.6322763877 
        0.4850000000         2.2319288483         1.3227035993         2.8616812063         1.6386817389 
        0.4900000000         1.4990505145         1.3227035993         2.8616812063         1.6514924414 
        0.4950000000         0.7528665043         1.3099588419         2.5296842219         1.6739111706 
        0.5000000000         0.0000000000         1.3048609389         2.3968854282         1.6771138462 
        0.5050000000        -0.7528665088         1.3099588419         2.5296842219         1.6867218730 
        0.5100000000        -1.4990505189         1.2819203755         1.7992908564         1.6995325754 
        0.5150000000        -2.2319288483         1.2283923943         0.4049035221         1.7123432778 
        0.5200000000        -2.9449964236         1.2156476369         0.0729065378         1.7123432778 
        0.5250000000        -3.6319239999         1.2105497339        -0.0598922560         1.6995325754 
        0.5300000000        -4.2866143598         1.2130986854         0.0065071409         1.7059379266 
        0.5350000000        -4.9032564292         1.2130986854         0.0065071409         1.7123432778 
