           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.2057053315         0.3640168486 
        0.0050000000         0.2512860726         1.2181965884         0.1393059346         0.3640168486 
        0.0100000000         0.5023241562         1.2181965884         0.1393059346         0.3640168486 
        0.0150000000         0.7528665065         1.2105497339        -0.0598922560         0.3576114974 
        0.0200000000         1.0026658685         1.2080007824        -0.1262916528         0.3448007950 
        0.0250000000         1.2514757203         1.2080007824        -0.1262916528         0.3448007950 
        0.0300000000         1.4990505167         1.2054518309        -0.1926910497         0.3448007950 
        0.0350000000         1.7451459312         1.2130986854         0.0065071409         0.3544088218 
        0.0400000000         1.9895190973         1.2130986854         0.0065071409         0.3512061462 
        0.0450000000         2.2319288483         1.2207455399         0.2057053315         0.3512061462 
        0.0500000000         2.4721359550         1.3074098904         2.4632848251         0.3608141730 
        0.0550000000         2.7099033620         1.2411371518         0.7369005065         0.3608141730 
        0.0600000000         2.9449964215         1.2742735211         1.6000926658         0.3704221998 
        0.0650000000         3.1771831251         1.2742735211         1.6000926658         0.3832329022 
        0.0700000000         3.4062343325         1.2666266666         1.4008944752         0.3864355778 
        0.0750000000         3.6319239979         1.2819203755         1.7992908564         0.4024489559 
        0.0800000000         3.8540293928         1.2921161815         2.0648884438         0.4056516315 
        0.0850000000         4.0723313260         1.2717245696         1.5336932689         0.4088543071 
        0.0900000000         4.2866143598         1.2768224726         1.6664920626         0.4152596583 
        0.0950000000         4.4966670228         1.2997630359         2.2640866345         0.4376783875 
        0.1000000000         4.7022820183         1.2793714240         1.7328914595         0.4408810631 
        0.1050000000         4.9032564292         1.2895672300         1.9984890470         0.4440837387 
        0.1100000000         5.0993919180         1.2946651330         2.1312878407         0.4600971167 
        0.1150000000         5.2904949226         1.2997630359         2.2640866345         0.4665024679 
        0.1200000000         5.4763768474         1.2972140844         2.1976872376         0.4825158460 
        0.1250000000         5.6568542495         1.2895672300         1.9984890470         0.4889211972 
        0.1300000000         5.8317490194         1.3125077934         2.5960836188         0.5145426020 
        0.1350000000         6.0008885570         1.3048609389         2.3968854282         0.5209479532 
        0.1400000000         6.1641059422         1.3023119874         2.3304860313         0.5241506288 
        0.1450000000         6.3212400990         1.3099588419         2.5296842219         0.5369613312 
        0.1500000000         6.4721359550         1.3278015023         2.9944800000         0.5625827361 
        0.1550000000         6.6166445942         1.3176056963         2.7288824125         0.5689880873 
        0.1600000000         6.7546234040         1.3354483567         3.1936781906         0.5882041409 
        0.1650000000         6.8859362160         1.3354483567         3.1936781906         0.6074201945 
        0.1700000000         7.0104534404         1.3405462597         3.3264769844         0.6106228701 
        0.1750000000         7.1280521935         1.3379973082         3.2600775875         0.6234335725 
        0.1800001000         7.2386185600         1.3405462597         3.3264769844         0.6394469506 
        0.1850000000         7.3420370055         1.3583889201         3.7912727624         0.6650683554 
        0.1900000000         7.4382118871         1.3558399686         3.7248733656         0.6842844090 
        0.1950000000         7.5270461516         1.3685847260         4.0568703499         0.7035004626 
        0.2000000000         7.6084521304         1.3609378716         3.8576721593         0.7163111650 
        0.2050000000         7.6823494854         1.3736826290         4.1896691437         0.7387298943 
        0.2100001000         7.7486665391         1.3558399686         3.7248733656         0.7579459479 
        0.2150000000         7.8073340955         1.3864273864         4.5216661280         0.7867700283 
        0.2200000000         7.8582980058         1.3762315805         4.2560685405         0.8123914332 
        0.2250000000         7.9015067248         1.3991721439         4.8536631124         0.8348101624 
        0.2300000000         7.9369176105         1.3736826290         4.1896691437         0.8444181892 
        0.2350000000         7.9644957168         1.3966231924         4.7872637155         0.8764449452 
        0.2400001000         7.9842141430         1.3864273864         4.5216661280         0.8988636745 
        0.2450000000         7.9960524829         1.4042700468         4.9864619061         0.9148770525 
        0.2500000000         8.0000000000         1.4042700468         4.9864619061         0.9565118353 
        0.2550000000         7.9960524829         1.4042700468         4.9864619061         0.9693225377 
        0.2600000000         7.9842138274         1.3991721439         4.8536631124         0.9853359158 
        0.2650000000         7.9644957168         1.4017210954         4.9200625092         1.0109573206 
        0.2700000000         7.9369176105         1.4093679498         5.1192606998         1.0493894278 
        0.2750000000         7.9015067248         1.4170148043         5.3184588904         1.0782135083 
        0.2800000000         7.8582980058         1.4144658528         5.2520594936         1.0910242107 
        0.2850000000         7.8073340955         1.3991721439         4.8536631124         1.1102402643 
        0.2900001000         7.7486640390         1.4170148043         5.3184588904         1.1486723716 
        0.2950031000         7.6823060106         1.4170148043         5.3184588904         1.1710911008 
        0.3000000000         7.6084521304         1.4221127072         5.4512576842         1.1999151812 
        0.3050000000         7.5270461516         1.3966231924         4.7872637155         1.2159285592 
        0.3100429000         7.4374177972         1.4144658528         5.2520594936         1.2511579909 
        0.3150000000         7.3420370055         1.4195637558         5.3848582873         1.2767793957 
        0.3200000000         7.2386164197         1.4272106102         5.5840564779         1.3088061517 
        0.3250000000         7.1280521935         1.4093679498         5.1192606998         1.3184141786 
        0.3300000000         7.0104534404         1.4297595617         5.6504558748         1.3632516370 
        0.3350000000         6.8859362160         1.4170148043         5.3184588904         1.3888730418 
        0.3400000000         6.7546234040         1.4246616587         5.5176570811         1.4080890955 
        0.3450000000         6.6166445942         1.4119169013         5.1856600967         1.4305078247 
        0.3500001000         6.4721330004         1.4170148043         5.3184588904         1.4593319051 
        0.3550001000         6.3212370181         1.4119169013         5.1856600967         1.4817506344 
        0.3600000000         6.1641059422         1.4144658528         5.2520594936         1.5201827416 
        0.3650000000         6.0008885570         1.4119169013         5.1856600967         1.5426014708 
        0.3700000000         5.8317490194         1.3940742409         4.7208643186         1.5650202001 
