           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         1.3312248810 
        0.0050000000         0.9527772836         1.2054518309        -0.1926910497         1.3280222054 
        0.0100000000         1.8919919790         1.2080007824        -0.1262916528         1.3312248810 
        0.0150000000         2.8042745615         1.2054518309        -0.1926910497         1.3280222054 
        0.0200000000         3.6766388875         1.2080007824        -0.1262916528         1.3280222054 
        0.0250000000         4.4966670252         1.2130986854         0.0065071409         1.3312248810 
        0.0300000000         5.2526860460         1.2232944913         0.2721047284         1.3408329078 
        0.0350000000         5.9339341838         1.2283923943         0.4049035221         1.3376302322 
        0.0400552000         6.5367980793         1.3354483567         3.1936781906         1.3472382590 
        0.0450000000         7.0345304829         1.2742735211         1.6000926658         1.3504409346 
        0.0500000000         7.4382118882         1.3023119874         2.3304860313         1.3728596638 
        0.0550000000         7.7360119028         1.3354483567         3.1936781906         1.3920757174 
        0.0600000000         7.9236914060         1.3379973082         3.2600775875         1.3984810687 
        0.0650000000         7.9985788191         1.3379973082         3.2600775875         1.4208997979 
        0.0700000000         7.9596081356         1.3278015023         2.9944800000         1.4305078247 
        0.0750000000         7.8073340949         1.3252525508         2.9280806031         1.4401158515 
        0.0800000000         7.5439242871         1.3481931142         3.5256751750         1.4593319051 
        0.0850000000         7.1731282930         1.3328994052         3.1272787938         1.4753452831 
        0.0900004000         6.7001825729         1.3456441627         3.4592757781         1.4977640124 
        0.0950000000         6.1319440545         1.3532910171         3.6584739687         1.5169800660 
        0.1000000000         5.4763768454         1.3430952112         3.3928763812         1.5233854172 
        0.1050000000         4.7428545590         1.3201546478         2.7952818094         1.5329934440 
        0.1100000000         3.9418187324         1.3405462597         3.3264769844         1.5618175245 
        0.1150000000         3.0846719356         1.3125077934         2.5960836188         1.5682228757 
        0.1200000000         2.1836154814         1.3227035993         2.8616812063         1.5842362537 
        0.1250000000         1.2514757203         1.3150567448         2.6624830157         1.5970469561 
