           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2181965884         0.1393059346         1.1486723716 
        0.0050000000         0.5775501768         1.2130986854         0.0065071409         1.1422670204 
        0.0100000000         1.1520862621         1.2130986854         0.0065071409         1.1390643447 
        0.0150000000         1.7206098978         1.2130986854         0.0065071409         1.1358616691 
        0.0200000000         2.2801541014         1.2105497339        -0.0598922560         1.1358616691 
        0.0250000000         2.8277987518         1.2130986854         0.0065071409         1.1422670204 
        0.0300000000         3.3606858289         1.2130986854         0.0065071409         1.1390643447 
        0.0350000000         3.8760343283         1.2130986854         0.0065071409         1.1390643447 
        0.0400000000         4.3711547753         1.2615287636         1.2680956814         1.1454696960 
        0.0450000000         4.8434632604         1.2870182785         1.9320896501         1.1518750472 
        0.0500000000         5.2904949239         1.2589798122         1.2016962845         1.1518750472 
        0.0550000000         5.7099168194         1.2819203755         1.7992908564         1.1710911008 
        0.0600000000         6.0995400892         1.2972140844         2.1976872376         1.1839018032 
        0.0650000000         6.4573313870         1.2921161815         2.0648884438         1.1935098300 
        0.0700000000         6.7814234896         1.2997630359         2.2640866345         1.2031178568 
        0.0750000000         7.0701250415         1.3023119874         2.3304860313         1.2127258836 
        0.0800000000         7.3219293810         1.3201546478         2.7952818094         1.2351446129 
        0.0850000000         7.5355224062         1.3252525508         2.9280806031         1.2447526397 
        0.0900000000         7.7097894268         1.3379973082         3.2600775875         1.2511579909 
        0.0950000000         7.8438209870         1.3176056963         2.7288824125         1.2575633421 
        0.1000000000         7.9369176107         1.3405462597         3.3264769844         1.2767793957 
        0.1050000000         7.9885934490         1.3430952112         3.3928763812         1.3024008005 
        0.1100000000         7.9985788190         1.3532910171         3.6584739687         1.3120088274 
        0.1150000000         7.9668216095         1.3558399686         3.7248733656         1.3344275566 
        0.1200000000         7.8934875534         1.3583889201         3.7912727624         1.3536436102 
        0.1250000000         7.7789593632         1.3736826290         4.1896691437         1.3728596638 
        0.1300000000         7.6238347316         1.3634868231         3.9240715562         1.3984810687 
        0.1350000000         7.4289232165         1.3685847260         4.0568703499         1.4144944467 
        0.1400000000         7.1952420118         1.3634868231         3.9240715562         1.4369131759 
        0.1450000000         6.9240106412         1.3787805320         4.3224679374         1.4561292295 
        0.1500000000         6.6166445932         1.3634868231         3.9240715562         1.4753452831 
        0.1550000000         6.2747479344         1.3736826290         4.1896691437         1.4945613368 
        0.1600000000         5.9001049377         1.3532910171         3.6584739687         1.5041693636 
        0.1650000000         5.4946707711         1.3711336775         4.1232697468         1.5329934440 
        0.1700000000         5.0605612940         1.3430952112         3.3928763812         1.5426014708 
        0.1750000000         4.6000420149         1.3660357746         3.9904709531         1.5618175245 
        0.1800000000         4.1155162688         1.3456441627         3.4592757781         1.5970469561 
        0.1850000000         3.6095126740         1.3660357746         3.9904709531         1.6066549829 
        0.1900000000         3.0846719366         1.3354483567         3.1936781906         1.6226683609 
        0.1950000000         2.5437330690         1.3558399686         3.7248733656         1.6290737121 
        0.2000000000         1.9895190957         1.3354483567         3.1936781906         1.6578977926 
        0.2050000000         1.4249223221         1.3507420656         3.5920745718         1.6739111706 
        0.2100000000         0.8528892325         1.3252525508         2.9280806031         1.6867218730 
        0.2150000000         0.2764051293         1.3303504538         3.0608793969         1.6963298998 
        0.2200000000        -0.3015214614         1.3278015023         2.9944800000         1.7251539802 
        0.2250000000        -0.8778744904         1.3227035993         2.8616812063         1.7315593315 
        0.2300000000        -1.4496461107         1.2844693270         1.8656902532         1.7379646827 
        0.2350000000        -2.0138523893         1.2538819092         1.0688974908         1.7603834119 
        0.2400000000        -2.5675488801         1.2232944913         0.2721047284         1.7603834119 
        0.2450000000        -3.1078459746         1.2029028795        -0.2590904466         1.7507753851 
        0.2500000000        -3.6319239979         1.2105497339        -0.0598922560         1.7443700339 
        0.2550000000        -4.1370479226         1.2130986854         0.0065071409         1.7507753851 
        0.2600000000        -4.6205816288         1.2105497339        -0.0598922560         1.7507753851 
        0.2650000000        -5.0800016768         1.2156476369         0.0729065378         1.7507753851 
        0.2700000000        -5.5129104683         1.1825112676        -0.7902856215         1.7411673583 
        0.2750000000        -5.9170487610         1.0805532081        -3.4462614963         1.7379646827 
        0.2800000000        -6.2903074582         1.1723154616        -1.0558832090         1.7315593315 
        0.2850000000        -6.6307386162         1.1187874804        -2.4502705433         1.7091406022 
        0.2900000000        -6.9365656102         1.1187874804        -2.4502705433         1.7123432778 
        0.2950000000        -7.2061924056         1.1034937715        -2.8486669245         1.6899245486 
        0.3000000000        -7.4382118877         1.0983958685        -2.9814657182         1.6739111706 
        0.3050000000        -7.6314132051         1.0882000626        -3.2470633057         1.6643031438 
        0.3100000000        -7.7847880883         1.0932979656        -3.1142645120         1.6450870902 
        0.3150000000        -7.8975361122         1.0856511111        -3.3134627026         1.6322763877 
        0.3200035000        -7.9691044110         1.0780042567        -3.5126608932         1.6066549829 
        0.3250000000        -7.9990130599         1.0907490141        -3.1806639088         1.6034523073 
        0.3300000000        -7.9872124009         1.0576126448        -4.0438560681         1.5810335781 
        0.3350000000        -7.9337284807         1.0856511111        -3.3134627026         1.5618175245 
        0.3400000000        -7.8388404187         1.0678084507        -3.7782584807         1.5522094976 
        0.3450000000        -7.7030434125         1.0780042567        -3.5126608932         1.5329934440 
        0.3500000000        -7.5270461511         1.0576126448        -4.0438560681         1.5073720392 
        0.3550000000        -7.3117671215         1.0729063537        -3.6454596869         1.4817506344 
        0.3600000000        -7.0583298115         1.0678084507        -3.7782584807         1.4817506344 
        0.3650000000        -6.7680568444         1.0805532081        -3.4462614963         1.4625345807 
        0.3700000000        -6.4424630847         1.0448678873        -4.3758530525         1.4337105003 
        0.3750000000        -6.0832477248         1.0882000626        -3.2470633057         1.4176971223 
        0.3800000000        -5.6922854165         1.0652594992        -3.8446578775         1.4080890955 
        0.3850000000        -5.2716164974         1.0882000626        -3.2470633057         1.3888730418 
        0.3900000000        -4.8234363321         1.0525147418        -4.1766548619         1.3536436102 
        0.3950000000        -4.3500838608         1.0652594992        -3.8446578775         1.3344275566 
        0.4000040000        -3.8536241442         1.0576126448        -4.0438560681         1.3152115030 
        0.4050000000        -3.3378617077         1.0678084507        -3.7782584807         1.2959954493 
        0.4100000000        -2.8042745599         1.0805532081        -3.4462614963         1.2959954493 
        0.4150000000        -2.2560526055         1.0780042567        -3.5126608932         1.2735767201 
        0.4200002000        -1.6960342808         1.0856511111        -3.3134627026         1.2479553153 
        0.4250000000        -1.1272098538         1.1009448200        -2.9150663214         1.2511579909 
        0.4300000000        -0.5524802040         1.1009448200        -2.9150663214         1.2351446129 
        0.4350041000         0.0256067039         1.1060427230        -2.7822675276         1.2127258836 
        0.4400000000         0.6026144459         1.1187874804        -2.4502705433         1.2095232080 
        0.4450000000         1.1769512964         1.1417280438        -1.8526759714         1.1871044788 
        0.4500000000         1.7451459329         1.1825112676        -0.7902856215         1.1839018032 
        0.4550000000         2.3042330881         1.2207455399         0.2057053315         1.1903071544 
        0.4600000000         2.8512950313         1.2232944913         0.2721047284         1.1806991276 
        0.4650000000         3.3834767782         1.2130986854         0.0065071409         1.1742937764 
        0.4700000000         3.8980010058         1.2105497339        -0.0598922560         1.1839018032 
        0.4750000000         4.3921825454         1.2080007824        -0.1262916528         1.1742937764 
        0.4800000000         4.8634423829         1.2054518309        -0.1926910497         1.1774964520 
        0.4850000000         5.3093211315         1.2666266666         1.4008944752         1.1871044788 
        0.4900000000         5.7274918654         1.3176056963         2.7288824125         1.2063205324 
        0.4950000000         6.1157722525         1.2640777151         1.3344950783         1.2127258836 
        0.5000000000         6.4721359550         1.2640777151         1.3344950783         1.2127258836 
        0.5050000000         6.7947232030         1.3227035993         2.8616812063         1.2287392617 
        0.5100000000         7.0818504915         1.2742735211         1.6000926658         1.2351446129 
        0.5150000000         7.3320193759         1.3227035993         2.8616812063         1.2511579909 
        0.5200000000         7.5439242877         1.3048609389         2.3968854282         1.2575633421 
        0.5250000000         7.7164593481         1.3125077934         2.5960836188         1.2607660177 
        0.5300000000         7.8487241399         1.3252525508         2.9280806031         1.2735767201 
        0.5350000000         7.9400284062         1.3354483567         3.1936781906         1.3056034761 
        0.5400000000         7.9898956529         1.3354483567         3.1936781906         1.3152115030 
        0.5450000000         7.9980656355         1.3430952112         3.3928763812         1.3280222054 
        0.5500000000         7.9644957167         1.3507420656         3.5920745718         1.3376302322 
        0.5550000000         7.8893610895         1.3456441627         3.4592757781         1.3664543126 
        0.5600000000         7.7730538629         1.3762315805         4.2560685405         1.3888730418 
        0.5650000000         7.6161810150         1.3532910171         3.6584739687         1.4080890955 
        0.5700000000         7.4195612260         1.3660357746         3.9904709531         1.4241024735 
        0.5750000000         7.1842206053         1.3634868231         3.9240715562         1.4433185271 
        0.5800001000         6.9113815150         1.3583889201         3.7912727624         1.4625345807 
        0.5850000000         6.6024852686         1.3634868231         3.9240715562         1.4657372563 
        0.5900000000         6.2591264835         1.3685847260         4.0568703499         1.5009666880 
        0.5950000000         5.8831028862         1.3558399686         3.7248733656         1.5169800660 
        0.6000000000         5.4763768462         1.3558399686         3.7248733656         1.5490068220 
        0.6050000000         5.0410709681         1.3634868231         3.9240715562         1.5650202001 
        0.6100000000         4.5794570048         1.3558399686         3.7248733656         1.5842362537 
        0.6150000000         4.0939439994         1.3278015023         2.9944800000         1.5874389293 
        0.6200000000         3.5870657272         1.3634868231         3.9240715562         1.6130603341 
        0.6250000000         3.0614674589         1.3278015023         2.9944800000         1.6162630097 
        0.6300000000         2.5198921556         1.3456441627         3.4592757781         1.6386817389 
        0.6350000000         1.9651661679         1.3354483567         3.1936781906         1.6643031438 
        0.6400000000         1.4001844701         1.3354483567         3.1936781906         1.6707084950 
        0.6450000000         0.8278955603         1.3227035993         2.8616812063         1.6803165218 
        0.6500000000         0.2512860709         1.3227035993         2.8616812063         1.6995325754 
        0.6550000000        -0.3266348175         1.3201546478         2.7952818094         1.7123432778 
        0.6600000000        -0.9028510807         1.3125077934         2.5960836188         1.7315593315 
        0.6650000000        -1.4743555902         1.3023119874         2.3304860313         1.7475727095 
        0.6700000000        -2.0381658071         1.2411371518         0.7369005065         1.7347620071 
        0.6750000000        -2.5913393472         1.2105497339        -0.0598922560         1.7379646827 
        0.6800000000        -3.1309893363         1.2156476369         0.0729065378         1.7539780607 
        0.6850000000        -3.6542994762         1.2130986854         0.0065071409         1.7443700339 
        0.6900000000        -4.1585387424         1.2156476369         0.0729065378         1.7475727095 
        0.6950000000        -4.6410756365         1.2105497339        -0.0598922560         1.7443700339 
        0.7000000000        -5.0993919193         1.2080007824        -0.1262916528         1.7379646827 
        0.7050001000        -5.5311041045         1.1901581220        -0.5910874309         1.7411673583 
        0.7100000000        -5.9339341831         1.0932979656        -3.1142645120         1.7283566558 
        0.7150000000        -6.3058048970         1.1646686072        -1.2550813996         1.7219513046 
        0.7200000000        -6.6447671936         1.1315322379        -2.1182735589         1.7187486290 
        0.7250000000        -6.9490521164         1.1034937715        -2.8486669245         1.6963298998 
        0.7300000000        -7.2170716757         1.0983958685        -2.9814657182         1.6739111706 
        0.7350000000        -7.4474271449         1.1085916745        -2.7158681308         1.6739111706 
        0.7400000000        -7.6389163585         1.0882000626        -3.2470633057         1.6611004682 
        0.7450000000        -7.7905399802         1.1009448200        -2.9150663214         1.6418844145 
        0.7500000000        -7.9015067248         1.0780042567        -3.5126608932         1.6130603341 
        0.7550000000        -7.9712374853         1.0958469171        -3.0478651151         1.6194656853 
        0.7600000000        -7.9993683537         1.0856511111        -3.3134627026         1.5938442805 
        0.7650000000        -7.9857525221         1.0703574022        -3.7118590838         1.5778309025 
        0.7700000000        -7.9304610483         1.0780042567        -3.5126608932         1.5714255513 
        0.7750000000        -7.8337824846         1.0754553052        -3.5790602901         1.5393987952 
        0.7800165000        -7.6957004772         1.0499657903        -4.2430542587         1.5169800660 
        0.7850000000        -7.5184956081         1.0805532081        -3.4462614963         1.5073720392 
        0.7900000000        -7.3015326985         1.0856511111        -3.3134627026         1.4977640124 
        0.7950000000        -7.0464649186         1.0703574022        -3.7118590838         1.4721426075 
        0.8000000000        -6.7546234031         1.0703574022        -3.7118590838         1.4465212027 
        0.8050000000        -6.4275311999         1.0499657903        -4.2430542587         1.4305078247 
        0.8100000000        -6.0668953212         1.0958469171        -3.0478651151         1.4273051491 
        0.8150000000        -5.6745978354         1.0652594992        -3.8446578775         1.4016837443 
        0.8200000000        -5.2526860447         1.0932979656        -3.1142645120         1.3760623394 
        0.8250000000        -4.8033618012         1.0678084507        -3.7782584807         1.3696569882 
        0.8300001000        -4.3289602946         1.0729063537        -3.6454596869         1.3536436102 
        0.8350000000        -3.8319864196         1.0652594992        -3.8446578775         1.3216168542 
        0.8400000000        -3.3150046464         1.0805532081        -3.4462614963         1.3184141786 
        0.8450000000        -2.7807226958         1.0882000626        -3.2470633057         1.2991981249 
        0.8500000000        -2.2319288467         1.0754553052        -3.5790602901         1.2735767201 
        0.8550000000        -1.6714871215         1.1034937715        -2.8486669245         1.2607660177 
        0.8600000000        -1.1023223255         1.0932979656        -3.1142645120         1.2511579909 
        0.8650000000        -0.5274047819         1.1085916745        -2.7158681308         1.2287392617 
        0.8700000000         0.0502651534         1.0932979656        -3.1142645120         1.2127258836 
        0.8762321000         0.7695704945         1.1417280438        -1.8526759714         1.1999151812 
        0.8832678000         1.5738311392         1.1417280438        -1.8526759714         1.1871044788 
        0.8850000000         1.7696647440         1.1468259468        -1.7198771777         1.1839018032 
        0.8900000000         2.3282893363         1.2003539280        -0.3254898435         1.1774964520 
        0.8950000000         2.8747631697         1.2232944913         0.2721047284         1.1871044788 
        0.9000000000         3.4062343341         1.2258434428         0.3385041252         1.1774964520 
        0.9050000000         3.9199292147         1.2130986854         0.0065071409         1.1806991276 
        0.9100000000         4.4131669665         1.2080007824        -0.1262916528         1.1806991276 
        0.9150000000         4.8833735052         1.2156476369         0.0729065378         1.1774964520 
        0.9200000000         5.3280949408         1.2156476369         0.0729065378         1.1774964520 
        0.9250000000         5.7450103833         1.3176056963         2.7288824125         1.1967125056 
        0.9300000000         6.1319440556         1.2946651330         2.1312878407         1.2063205324 
        0.9350000000         6.4868766477         1.2487840062         0.9360986971         1.2095232080 
        0.9400000000         6.8079558553         1.2921161815         2.0648884438         1.2127258836 
