           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         0.9052690257 
        0.0050000000         0.5524802057         1.2130986854         0.0065071409         0.9052690257 
        0.0100000000         1.1023223255         1.2130986854         0.0065071409         0.9052690257 
        0.0151621000         1.6644384459         1.2130986854         0.0065071409         0.9052690257 
        0.0200000000         2.1836154841         1.2130986854         0.0065071409         0.9052690257 
        0.0250000000         2.7099033620         1.2130986854         0.0065071409         0.9052690257 
        0.0300000000         3.2232514857         1.2130986854         0.0065071409         0.9052690257 
        0.0350000000         3.7212086261         1.2232944913         0.2721047284         0.9148770525 
        0.0400000000         4.2013970397         1.2768224726         1.6664920626         0.9116743769 
        0.0450000000         4.6615238373         1.2717245696         1.5336932689         0.9116743769 
        0.0500000000         5.0993919193         1.2717245696         1.5336932689         0.9372957817 
        0.0550000000         5.5129104671         1.2895672300         1.9984890470         0.9437011329 
        0.0600000000         5.9001049389         1.2921161815         2.0648884438         0.9501064841 
        0.0650021000         6.2592711092         1.2972140844         2.1976872376         0.9597145109 
        0.0700000000         6.5882607810         1.3099588419         2.5296842219         0.9629171865 
        0.0750000000         6.8859362160         1.2972140844         2.1976872376         0.9821332402 
        0.0800000000         7.1507313939         1.3125077934         2.5960836188         0.9917412670 
        0.0850000000         7.3813819190         1.3303504538         3.0608793969         1.0077546450 
        0.0900000000         7.5767864400         1.3379973082         3.2600775875         1.0173626718 
        0.0950000000         7.7360119025         1.3328994052         3.1272787938         1.0333760498 
        0.1000000000         7.8582980058         1.3481931142         3.5256751750         1.0397814010 
        0.1050000000         7.9430608366         1.3176056963         2.7288824125         1.0493894278 
        0.1100000000         7.9898956529         1.3660357746         3.9904709531         1.0654028059 
        0.1150000000         7.9985788190         1.3507420656         3.5920745718         1.0942268863 
        0.1200000000         7.9690688731         1.3583889201         3.7912727624         1.1198482911 
        0.1250000000         7.9015067248         1.3685847260         4.0568703499         1.1390643447 
        0.1300000000         7.7962149823         1.3634868231         3.9240715562         1.1518750472 
        0.1350000000         7.6536964125         1.3660357746         3.9904709531         1.1710911008 
        0.1400000000         7.4746315397         1.3711336775         4.1232697468         1.1903071544 
        0.1450000000         7.2598753963         1.3532910171         3.6584739687         1.2063205324 
        0.1500000000         7.0104534404         1.3711336775         4.1232697468         1.2351446129 
        0.1550816000         6.7226694861         1.3583889201         3.7912727624         1.2447526397 
        0.1600000000         6.4125358780         1.3838784350         4.4552667311         1.2575633421 
        0.1650000000         6.0668953223         1.3583889201         3.7912727624         1.2863874225 
        0.1700000000         5.6922854177         1.3736826290         4.1896691437         1.3088061517 
        0.1750000000         5.2904949214         1.3736826290         4.1896691437         1.3344275566 
        0.1800001000         4.8634336011         1.3813294835         4.3888673343         1.3440355834 
        0.1850000000         4.4131669650         1.3558399686         3.7248733656         1.3600489614 
        0.1900000000         3.9418187310         1.3838784350         4.4552667311         1.3920757174 
        0.1950000000         3.4516483654         1.3456441627         3.4592757781         1.4016837443 
        0.2000000000         2.9449964215         1.3711336775         4.1232697468         1.4401158515 
        0.2050000000         2.4242821555         1.3430952112         3.3928763812         1.4369131759 
        0.2100001000         1.8919812313         1.3456441627         3.4592757781         1.4593319051 
        0.2150000000         1.3506675577         1.3430952112         3.3928763812         1.4849533100 
        0.2200000000         0.8028937172         1.3379973082         3.2600775875         1.4945613368 
        0.2250000000         0.2512860726         1.3303504538         3.0608793969         1.5169800660 
        0.2300000000        -0.3015214614         1.3328994052         3.1272787938         1.5329934440 
        0.2350000000        -0.8528892358         1.2819203755         1.7992908564         1.5265880928 
        0.2400001000        -1.4001953597         1.2666266666         1.4008944752         1.5393987952 
        0.2450000000        -1.9407938464         1.2283923943         0.4049035221         1.5586148488 
        0.2500000000        -2.4721359550         1.2003539280        -0.3254898435         1.5393987952 
        0.2550000000        -2.9916736459         1.2080007824        -0.1262916528         1.5490068220 
        0.2600000000        -3.4969261332         1.2181965884         0.1393059346         1.5490068220 
        0.2650000000        -3.9854808427         1.2207455399         0.2057053315         1.5586148488 
        0.2700000000        -4.4550049319         1.2029028795        -0.2590904466         1.5426014708 
        0.2750000000        -4.9032564292         1.2105497339        -0.0598922560         1.5490068220 
        0.2800000000        -5.3280949395         1.1136895775        -2.5830693370         1.5458041464 
        0.2850000000        -5.7274918653         1.1544728012        -1.5206789871         1.5233854172 
        0.2900001000        -6.0995472436         1.1366301408        -1.9854747652         1.5329934440 
        0.2950000000        -6.4424630857         1.1391790923        -1.9190753683         1.5041693636 
        0.3000000000        -6.7546234049         1.1187874804        -2.4502705433         1.5009666880 
        0.3050000000        -7.0345304815         1.1391790923        -1.9190753683         1.4913586612 
        0.3100000000        -7.2808477655         1.1009448200        -2.9150663214         1.4881559856 
        0.3150000000        -7.4923990946         1.1417280438        -1.8526759714         1.4753452831 
        0.3200000000        -7.6681743121         1.0805532081        -3.4462614963         1.4433185271 
        0.3250000000        -7.8073340955         1.1060427230        -2.7822675276         1.4401158515 
        0.3300000000        -7.9092139582         1.0983958685        -2.9814657182         1.4305078247 
        0.3350000000        -7.9733274243         1.0983958685        -2.9814657182         1.4144944467 
        0.3400000000        -7.9993683536         1.0754553052        -3.5790602901         1.3888730418 
        0.3450000000        -7.9872124008         1.0831021596        -3.3798620994         1.3728596638 
        0.3500001000        -7.9369162245         1.0525147418        -4.1766548619         1.3472382590 
        0.3550001000        -7.8487219992         1.0703574022        -3.7118590838         1.3344275566 
        0.3600000000        -7.7230531102         1.0678084507        -3.7782584807         1.3248195298 
        0.3650000000        -7.5605046014         1.0678084507        -3.7782584807         1.2991981249 
        0.3700000000        -7.3618547789         1.0372210329        -4.5750512431         1.2639686933 
        0.3750000000        -7.1280521935         1.0678084507        -3.7782584807         1.2543606665 
        0.3800000000        -6.8602132495         1.0499657903        -4.2430542587         1.2351446129 
        0.3850000000        -6.5596168746         1.0678084507        -3.7782584807         1.2255365860 
        0.3900000000        -6.2276984125         1.0499657903        -4.2430542587         1.1967125056 
        0.3950000000        -5.8660427698         1.0550636933        -4.1102554650         1.1710911008 
        0.4000000000        -5.4763768474         1.0576126448        -4.0438560681         1.1614830740 
        0.4050000000        -5.0605612953         1.0652594992        -3.8446578775         1.1422670204 
        0.4100000000        -4.6205816260         1.0627105477        -3.9110572744         1.1230509667 
        0.4150001000        -4.1585292939         1.0678084507        -3.7782584807         1.1134429399 
        0.4200001000        -3.6766290634         1.0550636933        -4.1102554650         1.0718081571 
        0.4250000000        -3.1771831236         1.0652594992        -3.8446578775         1.0654028059 
        0.4300000000        -2.6625563562         1.0831021596        -3.3798620994         1.0525921034 
        0.4350000000        -2.1352159146         1.0652594992        -3.8446578775         1.0173626718 
        0.4400000000        -1.5976798425         1.0678084507        -3.7782584807         0.9981466182 
        0.4450000000        -1.0525148727         1.0780042567        -3.5126608932         0.9917412670 
        0.4500000000        -0.5023241562         1.0780042567        -3.5126608932         0.9661198621 
        0.4550000000         0.0502651534         1.1034937715        -2.8486669245         0.9597145109 
        0.4600000000         0.6026144442         1.1060427230        -2.7822675276         0.9437011329 
        0.4650000000         1.1520862604         1.1340811893        -2.0518741621         0.9372957817 
        0.4700000000         1.6960568810         1.1825112676        -0.7902856215         0.9276877549 
        0.4750001000         2.2319394678         1.2105497339        -0.0598922560         0.9276877549 
        0.4800001000         2.7571537665         1.2232944913         0.2721047284         0.9276877549 
        0.4850000000         3.2691925994         1.2232944913         0.2721047284         0.9372957817 
        0.4900000000         3.7656314573         1.2181965884         0.1393059346         0.9372957817 
        0.4950000000         4.2440894745         1.2054518309        -0.1926910497         0.9180797281 
        0.5000000000         4.7022820183         1.2054518309        -0.1926910497         0.9276877549 
        0.5050000000         5.1380212254         1.2156476369         0.0729065378         0.9212824037 
        0.5100000000         5.5492264465         1.3456441627         3.4592757781         0.9437011329 
        0.5150000000         5.9339341819         1.2768224726         1.6664920626         0.9565118353 
        0.5200000000         6.2903074571         1.2768224726         1.6664920626         0.9661198621 
        0.5250000000         6.6166445942         1.3150567448         2.6624830157         0.9661198621 
        0.5300000000         6.9113873375         1.3023119874         2.3304860313         0.9789305646 
        0.5350000000         7.1731282950         1.3176056963         2.7288824125         0.9917412670 
        0.5400000000         7.4006176547         1.3227035993         2.8616812063         1.0013492938 
        0.5450000000         7.5927691599         1.3150567448         2.6624830157         1.0077546450 
        0.5500027000         7.7487395367         1.3430952112         3.3928763812         1.0333760498 
        0.5550000000         7.8675616400         1.3507420656         3.5920745718         1.0525921034 
        0.5600000000         7.9488904842         1.3430952112         3.3928763812         1.0654028059 
        0.5650000000         7.9922634775         1.3558399686         3.7248733656         1.0974295619 
        0.5700001000         7.9974732364         1.3583889201         3.7912727624         1.1134429399 
        0.5750001000         7.9644946761         1.3583889201         3.7912727624         1.1166456155 
        0.5800000000         7.8934875534         1.3685847260         4.0568703499         1.1518750472 
        0.5850000000         7.7847880879         1.3609378716         3.8576721593         1.1646857496 
        0.5900024000         7.6388375181         1.3532910171         3.6584739687         1.1806991276 
        0.5950000000         7.4565688991         1.3685847260         4.0568703499         1.2031178568 
        0.6000000000         7.2386164197         1.3456441627         3.4592757781         1.2191312348 
        0.6050000000         6.9860996385         1.3762315805         4.2560685405         1.2479553153 
        0.6100000000         6.7002243194         1.3558399686         3.7248733656         1.2511579909 
        0.6150000000         6.3823555163         1.3736826290         4.1896691437         1.2767793957 
        0.6200000000         6.0340110459         1.3685847260         4.0568703499         1.2991981249 
        0.6250000000         5.6568542495         1.3507420656         3.5920745718         1.3056034761 
        0.6300000000         5.2526860460         1.3736826290         4.1896691437         1.3280222054 
        0.6350000000         4.8234363335         1.3634868231         3.9240715562         1.3536436102 
        0.6400000000         4.3711547739         1.3787805320         4.3224679374         1.3888730418 
        0.6450000000         3.8980010058         1.3634868231         3.9240715562         1.4016837443 
        0.6500000000         3.4062343325         1.3532910171         3.6584739687         1.4048864199 
        0.6550000000         2.8982029336         1.3328994052         3.1272787938         1.4337105003 
        0.6600000000         2.3763326510         1.3507420656         3.5920745718         1.4401158515 
        0.6650000000         1.8431154134         1.3227035993         2.8616812063         1.4657372563 
        0.6700000000         1.3010973216         1.3481931142         3.5256751750         1.4913586612 
        0.6750000000         0.7528665049         1.3328994052         3.1272787938         1.4977640124 
        0.6800000000         0.2010407635         1.3252525508         2.9280806031         1.5105747148 
        0.6850000000        -0.3517449465         1.3150567448         2.6624830157         1.5329934440 
        0.6900000000        -0.9028510806         1.2717245696         1.5336932689         1.5265880928 
        0.6950001000        -1.4496569845         1.2309413458         0.4713029190         1.5329934440 
        0.7000001000        -1.9895298085         1.2156476369         0.0729065378         1.5490068220 
        0.7050000000        -2.5198921588         1.2054518309        -0.1926910497         1.5426014708 
        0.7100000000        -3.0382327642         1.2181965884         0.1393059346         1.5393987952 
        0.7150000000        -3.5420658483         1.2054518309        -0.1926910497         1.5329934440 
        0.7200000000        -4.0289856145         1.2156476369         0.0729065378         1.5522094976 
        0.7250000000        -4.4966670228         1.2156476369         0.0729065378         1.5426014708 
        0.7300000000        -4.9428769047         1.1697665101        -1.1222826059         1.5361961196 
        0.7350000000        -5.3654846135         1.1315322379        -2.1182735589         1.5361961196 
        0.7400000000        -5.7624721991         1.1519238497        -1.5870783840         1.5105747148 
        0.7450000000        -6.1319440545         1.1366301408        -1.9854747652         1.5041693636 
        0.7500000000        -6.4721359550         1.1213364319        -2.3838711464         1.5009666880 
        0.7550000000        -6.7814234887         1.1417280438        -1.8526759714         1.4817506344 
        0.7600019000        -7.0584287086         1.0932979656        -3.1142645120         1.4881559856 
        0.7650000000        -7.3015326992         1.1187874804        -2.4502705433         1.4593319051 
        0.7700000000        -7.5098708612         1.0983958685        -2.9814657182         1.4529265539 
        0.7750000000        -7.6823494854         1.1060427230        -2.7822675276         1.4401158515 
        0.7800000000        -7.8181449885         1.0958469171        -3.0478651151         1.4305078247 
        0.7850000000        -7.9166089491         1.0958469171        -3.0478651151         1.4080890955 
        0.7900000000        -7.9772712021         1.0729063537        -3.6454596869         1.3856703662 
        0.7950000000        -7.9998420868         1.0907490141        -3.1806639088         1.3856703662 
        0.8000000000        -7.9842138273         1.0703574022        -3.7118590838         1.3632516370 
        0.8050000000        -7.9304610486         1.0601615963        -3.9774566713         1.3376302322 
        0.8100000000        -7.8388404191         1.0678084507        -3.7782584807         1.3280222054 
        0.8150000000        -7.7097894259         1.0601615963        -3.9774566713         1.2895900981 
        0.8200001000        -7.5439206066         1.0499657903        -4.2430542587         1.2767793957 
        0.8250001000        -7.3420326136         1.0652594992        -3.8446578775         1.2575633421 
        0.8300000000        -7.1050915898         1.0448678873        -4.3758530525         1.2255365860 
        0.8350001000        -6.8342137051         1.0703574022        -3.7118590838         1.2255365860 
        0.8400000000        -6.5307140057         1.0499657903        -4.2430542587         1.1999151812 
        0.8450000000        -6.1960244805         1.0550636933        -4.1102554650         1.1710911008 
        0.8500000000        -5.8317490194         1.0499657903        -4.2430542587         1.1614830740 
        0.8550000000        -5.4396270298         1.0627105477        -3.9110572744         1.1390643447 
        0.8600000000        -5.0215308890         1.0678084507        -3.7782584807         1.1294563179 
        0.8650000000        -4.5794570048         1.0601615963        -3.9774566713         1.1070375887 
        0.8700000000        -4.1155162703         1.0576126448        -4.0438560681         1.0814161839 
        0.8750000000        -3.6319239979         1.0550636933        -4.1102554650         1.0589974547 
        0.8800000000        -3.1309893347         1.0678084507        -3.7782584807         1.0333760498 
        0.8850000000        -2.6151042372         1.0652594992        -3.8446578775         1.0237680230 
        0.8900000000        -2.0867320503         1.0678084507        -3.7782584807         1.0077546450 
        0.8950000000        -1.5483957444         1.0703574022        -3.7118590838         0.9789305646 
        0.9000000000        -1.0026658685         1.0780042567        -3.5126608932         0.9693225377 
        0.9050000000        -0.4521482759         1.1085916745        -2.7158681308         0.9661198621 
        0.9100000000         0.1005283207         1.0958469171        -3.0478651151         0.9404984573 
        0.9150000000         0.6527248925         1.1136895775        -2.5830693370         0.9244850793 
        0.9200000000         1.2018047130         1.1315322379        -2.1182735589         0.9180797281 
        0.9250000000         1.7451459328         1.1799623161        -0.8566850184         0.9084717013 
        0.9300004000         2.2801964993         1.1952560250        -0.4582886372         0.9020663501 
        0.9350000000         2.8042745615         1.2207455399         0.2057053315         0.9084717013 
