           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         1.5073720392 
        0.0050000000         1.1769512947         1.2080007824        -0.1262916528         1.5073720392 
        0.0100000000         2.3282893346         1.2130986854         0.0065071409         1.5169800660 
        0.0150000000         3.4289582702         1.2207455399         0.2057053315         1.5233854172 
        0.0200000000         4.4550049319         1.2181965884         0.1393059346         1.5329934440 
        0.0250000000         5.3841001081         1.2029028795        -0.2590904466         1.5073720392 
        0.0300001000         6.1960394239         1.2130986854         0.0065071409         1.5169800660 
        0.0350000000         6.8731086502         1.2538819092         1.0688974908         1.5297907684 
        0.0400000000         7.4006176547         1.3125077934         2.5960836188         1.5233854172 
        0.0450000000         7.7670716465         1.2615287636         1.2680956814         1.5393987952 
        0.0500000000         7.9644957168         1.2997630359         2.2640866345         1.5586148488 
        0.0550000000         7.9885934490         1.3176056963         2.7288824125         1.5714255513 
        0.0600000000         7.8388404191         1.2997630359         2.2640866345         1.5618175245 
        0.0650000000         7.5184956087         1.3074098904         2.4632848251         1.5778309025 
        0.0700000000         7.0345304815         1.3379973082         3.2600775875         1.5906416049 
        0.0750000000         6.3974772679         1.3227035993         2.8616812063         1.6226683609 
        0.0800000000         5.6211997584         1.3456441627         3.4592757781         1.6354790633 
        0.0850000000         4.7225915949         1.3328994052         3.1272787938         1.6546951170 
        0.0900000000         3.7212086246         1.3278015023         2.9944800000         1.6611004682 
        0.0950000000         2.6388433189         1.3227035993         2.8616812063         1.6675058194 
        0.1000000000         1.4990505167         1.3227035993         2.8616812063         1.6803165218 
        0.1050000000         0.3266348158         1.3048609389         2.3968854282         1.6931272242 
        0.1100000000        -0.8528892342         1.3227035993         2.8616812063         1.7251539802 
        0.1150000000        -2.0138523893         1.2844693270         1.8656902532         1.7251539802 
        0.1200000000        -3.1309893347         1.2258434428         0.3385041252         1.7219513046 
        0.1250000000        -4.1799885177         1.2156476369         0.0729065378         1.7347620071 
        0.1300000000        -5.1380212254         1.2156476369         0.0729065378         1.7411673583 
        0.1350000000        -5.9842383912         1.2105497339        -0.0598922560         1.7219513046 
        0.1400000000        -6.7002243203         1.2156476369         0.0729065378         1.7315593315 
        0.1450000000        -7.2703974588         1.2105497339        -0.0598922560         1.7347620071 
        0.1500000000        -7.6823494854         1.1774133646        -0.9230844153         1.7219513046 
        0.1550001000        -7.9271185271         1.0652594992        -3.8446578775         1.7123432778 
        0.1600000000        -7.9993683536         1.1442769953        -1.7862765746         1.7091406022 
        0.1650000000        -7.8975361120         1.0882000626        -3.2470633057         1.6867218730 
        0.1700000000        -7.6238347321         1.0907490141        -3.1806639088         1.6611004682 
        0.1750000000        -7.1842206061         1.0729063537        -3.6454596869         1.6546951170 
        0.1800001000        -6.5882473792         1.1136895775        -2.5830693370         1.6450870902 
