           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.2057053315        -0.0267095750 
        0.0050000000         0.2261645342         1.2232944913         0.2721047284        -0.0203042238 
        0.0100000000         0.4521482759         1.2054518309        -0.1926910497        -0.0395202775 
        0.0150000000         0.6777705771         1.2130986854         0.0065071409        -0.0331149263 
        0.0200000000         0.9028510790         1.2130986854         0.0065071409        -0.0299122506 
        0.0250000000         1.1272098555         1.2054518309        -0.1926910497        -0.0363176019 
        0.0300001000         1.3506720161         1.2207455399         0.2057053315        -0.0331149263 
        0.0350000000         1.5730455569         1.2181965884         0.1393059346        -0.0235068994 
        0.0400000000         1.7941660876         1.2207455399         0.2057053315        -0.0235068994 
        0.0450001000         2.0138567670         1.2130986854         0.0065071409        -0.0299122506 
        0.0500000000         2.2319288483         1.2946651330         2.1312878407        -0.0299122506 
        0.0550000000         2.4482211375         1.2538819092         1.0688974908        -0.0138988726 
        0.0600001000         2.6625606216         1.2717245696         1.5336932689        -0.0074935214 
        0.0650000000         2.8747631680         1.2717245696         1.5336932689        -0.0010881702 
        0.0700000000         3.0846719382         1.2640777151         1.3344950783        -0.0074935214 
        0.0750001000         3.2921189914         1.2742735211         1.6000926658        -0.0042908458 
        0.0800000000         3.4969261332         1.2717245696         1.5336932689         0.0117225322 
        0.0850000000         3.6989420083         1.2844693270         1.8656902532         0.0213305590 
        0.0900001000         3.8980049558         1.2717245696         1.5336932689         0.0277359102 
        0.0950000000         4.0939440009         1.2844693270         1.8656902532         0.0309385858 
        0.1000000000         4.2866143598         1.2717245696         1.5336932689         0.0405466126 
        0.1050001000         4.4758618139         1.2895672300         1.9984890470         0.0469519638 
        0.1100000000         4.6615238373         1.2946651330         2.1312878407         0.0693706931 
        0.1150000000         4.8434632590         1.3074098904         2.4632848251         0.0853840711 
        0.1200010000         5.0215661071         1.3023119874         2.3304860313         0.0853840711 
        0.1250011000         5.1956222266         1.3048609389         2.3968854282         0.1046001247 
        0.1300000000         5.3654846123         1.2895672300         1.9984890470         0.1013974491 
        0.1350000000         5.5310957516         1.3099588419         2.5296842219         0.1302215295 
        0.1400000000         5.6922854177         1.3023119874         2.3304860313         0.1238161783 
        0.1450000000         5.8489247578         1.3023119874         2.3304860313         0.1462349076 
        0.1500000000         6.0008885570         1.3125077934         2.5960836188         0.1590456100 
        0.1550001000         6.1480582319         1.2997630359         2.2640866345         0.1590456100 
        0.1600000000         6.2903074571         1.3048609389         2.3968854282         0.1782616636 
        0.1650000000         6.4275312009         1.3227035993         2.8616812063         0.2006803928 
        0.1700001000         6.5596194639         1.3150567448         2.6624830157         0.2070857440 
        0.1750000000         6.6864588909         1.3303504538         3.0608793969         0.2198964464 
        0.1800001000         6.8079582302         1.3201546478         2.7952818094         0.2263017977 
        0.1850001000         6.9240129078         1.3303504538         3.0608793969         0.2519232025 
        0.1900000000         7.0345304815         1.3354483567         3.1936781906         0.2679365805 
        0.1950000000         7.1394270250         1.3430952112         3.3928763812         0.2839499585 
        0.2000001000         7.2386183457         1.3456441627         3.4592757781         0.2967606609 
        0.2050000000         7.3320193753         1.3558399686         3.7248733656         0.3255847414 
        0.2100001000         7.4195629185         1.3507420656         3.5920745718         0.3255847414 
        0.2150001000         7.5011735666         1.3558399686         3.7248733656         0.3512061462 
        0.2200000000         7.5767864400         1.3736826290         4.1896691437         0.3800302266 
        0.2250000000         7.6463441184         1.3583889201         3.7912727624         0.3928409291 
        0.2300001000         7.7097906336         1.3813294835         4.3888673343         0.4152596583 
        0.2350000000         7.7670716465         1.3736826290         4.1896691437         0.4312730363 
        0.2400001000         7.8181459477         1.3889763379         4.5880655249         0.4600971167 
        0.2450001000         7.8629694587         1.3787805320         4.3224679374         0.4665024679 
        0.2500000000         7.9015067248         1.3685847260         4.0568703499         0.4921238728 
        0.2550000000         7.9337284809         1.3940742409         4.7208643186         0.5209479532 
        0.2600000000         7.9596081359         1.3813294835         4.3888673343         0.5433666824 
        0.2650000000         7.9791250019         1.3966231924         4.7872637155         0.5625827361 
        0.2700000000         7.9922634774         1.3889763379         4.5880655249         0.5882041409 
        0.2750000000         7.9990130599         1.3966231924         4.7872637155         0.6010148433 
        0.2800001000         7.9993682968         1.4042700468         4.9864619061         0.6362442749 
        0.2850000000         7.9933290747         1.3940742409         4.7208643186         0.6554603286 
        0.2900001000         7.9808997385         1.4042700468         4.9864619061         0.6778790578 
        0.2950001000         7.9620907778         1.3991721439         4.8536631124         0.6970951114 
        0.3000003000         7.9369159095         1.4093679498         5.1192606998         0.7195138406 
        0.3050000000         7.9053993529         1.4017210954         4.9200625092         0.7547432723 
        0.3100001000         7.8675608203         1.4170148043         5.3184588904         0.7707566503 
        0.3150000000         7.8234347186         1.3991721439         4.8536631124         0.8027834063 
        0.3200000000         7.7730538633         1.4323085132         5.7168552717         0.8252021356 
        0.3250001000         7.7164581541         1.4119169013         5.1856600967         0.8700395940 
        0.3300000000         7.6536964125         1.4348574647         5.7832546685         0.8956609989 
        0.3350000000         7.5848152295         1.4144658528         5.2520594936         0.9116743769 
        0.3400001000         7.5098693023         1.4348574647         5.7832546685         0.9404984573 
        0.3450000000         7.4289232171         1.4170148043         5.3184588904         0.9757278890 
        0.3500001000         7.3420352088         1.4272106102         5.5840564779         0.9917412670 
        0.3550001000         7.2492797687         1.4272106102         5.5840564779         1.0301733742 
        0.3600000000         7.1507313932         1.4195637558         5.3848582873         1.0461867522 
        0.3650000000         7.0464649194         1.4221127072         5.4512576842         1.0718081571 
        0.3700001000         6.9365633559         1.4272106102         5.5840564779         1.0942268863 
        0.3750000000         6.8211213148         1.4119169013         5.1856600967         1.1262536423 
        0.3800000000         6.7002243203         1.4450532706         6.0488522560         1.1678884252 
        0.3850000000         6.5739712690         1.4246616587         5.5176570811         1.1935098300 
        0.3900000000         6.4424630857         1.4297595617         5.6504558748         1.2031178568 
        0.3950000000         6.3058048959         1.4144658528         5.2520594936         1.2447526397 
        0.4000000000         6.1641059422         1.4170148043         5.3184588904         1.2511579909 
        0.4050001000         6.0174765159         1.4144658528         5.2520594936         1.2863874225 
        0.4100000000         5.8660427698         1.4195637558         5.3848582873         1.3152115030 
        0.4150001000         5.7099136496         1.4119169013         5.1856600967         1.3312248810 
        0.4200001000         5.5492231883         1.4042700468         4.9864619061         1.3664543126 
        0.4250000000         5.3841001081         1.4272106102         5.5840564779         1.3920757174 
        0.4300000000         5.2146698024         1.4068189983         5.0528613030         1.4273051491 
        0.4350422000         5.0395884488         1.4170148043         5.3184588904         1.4529265539 
        0.4400000000         4.8634423816         1.3915252894         4.6544649217         1.4593319051 
        0.4450000000         4.6819260322         1.4042700468         4.9864619061         1.4913586612 
        0.4500001000         4.4966632817         1.3838784350         4.4552667311         1.5073720392 
        0.4550000000         4.3078134466         1.4042700468         4.9864619061         1.5361961196 
        0.4600000000         4.1155162703         1.3762315805         4.2560685405         1.5586148488 
        0.4650001000         3.9199252701         1.3787805320         4.3224679374         1.5778309025 
        0.4700000000         3.7212086246         1.3864273864         4.5216661280         1.6098576585 
        0.4750001000         3.5195092962         1.3762315805         4.2560685405         1.6226683609 
        0.4800001000         3.3150005313         1.3762315805         4.2560685405         1.6418844145 
        0.4850000000         3.1078459731         1.3583889201         3.7912727624         1.6611004682 
        0.4900000000         2.8982029336         1.3711336775         4.1232697468         1.6803165218 
        0.4950001000         2.6862388545         1.3558399686         3.7248733656         1.6995325754 
        0.5000000000         2.4721359550         1.3583889201         3.7912727624         1.7123432778 
        0.5050000000         2.2560526072         1.3558399686         3.7248733656         1.7347620071 
        0.5100000000         2.0381658055         1.3609378716         3.8576721593         1.7635860875 
        0.5150000000         1.8186497252         1.3558399686         3.7248733656         1.7763967899 
        0.5200000000         1.5976798441         1.3227035993         2.8616812063         1.7924101679 
        0.5250000000         1.3754328022         1.3532910171         3.6584739687         1.8180315728 
