           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2054518309        -0.1926910497         1.4817506344 
        0.0050000000         1.0275954416         1.2054518309        -0.1926910497         1.4817506344 
        0.0100000000         2.0381658055         1.2207455399         0.2057053315         1.5009666880 
        0.0150000000         3.0149680833         1.2130986854         0.0065071409         1.4945613368 
        0.0200001000         3.9418366635         1.2054518309        -0.1926910497         1.4817506344 
        0.0250000000         4.8033618026         1.2054518309        -0.1926910497         1.4817506344 
        0.0300000000         5.5853233519         1.2105497339        -0.0598922560         1.4913586612 
        0.0350001000         6.2747607180         1.2232944913         0.2721047284         1.4913586612 
        0.0400000000         6.8602132495         1.3354483567         3.1936781906         1.5105747148 
        0.0450000000         7.3320193753         1.2742735211         1.6000926658         1.5201827416 
        0.0500001000         7.6823552343         1.3150567448         2.6624830157         1.5329934440 
        0.0550000000         7.9053993529         1.2921161815         2.0648884438         1.5361961196 
        0.0600000000         7.9974735143         1.3227035993         2.8616812063         1.5458041464 
        0.0650001000         7.9570443634         1.3099588419         2.5296842219         1.5618175245 
        0.0700000000         7.7847880879         1.3303504538         3.0608793969         1.5746282269 
        0.0750000000         7.4835522466         1.3048609389         2.3968854282         1.5778309025 
        0.0800001000         7.0583201121         1.3583889201         3.7912727624         1.6066549829 
        0.0850000000         6.5161658166         1.3303504538         3.0608793969         1.6194656853 
        0.0900000000         5.8660427698         1.3456441627         3.4592757781         1.6354790633 
        0.0950001000         5.1187159956         1.3252525508         2.9280806031         1.6418844145 
        0.1000000000         4.2866143598         1.3507420656         3.5920745718         1.6578977926 
        0.1050000000         3.3834767767         1.3328994052         3.1272787938         1.6931272242 
        0.1100000000         2.4242821571         1.3328994052         3.1272787938         1.6995325754 
        0.1150000000         1.4249223221         1.3303504538         3.0608793969         1.7155459534 
        0.1200000000         0.4019545454         1.3252525508         2.9280806031         1.7219513046 
        0.1250000000        -0.6276727658         1.3201546478         2.7952818094         1.7411673583 
        0.1300000000        -1.6469008702         1.2972140844         2.1976872376         1.7507753851 
        0.1350000000        -2.6388433189         1.2411371518         0.7369005065         1.7603834119 
        0.1400000000        -3.5870657287         1.2130986854         0.0065071409         1.7539780607 
        0.1450001000        -4.4758751440         1.2003539280        -0.3254898435         1.7507753851 
        0.1500000000        -5.2904949226         1.2130986854         0.0065071409         1.7635860875 
        0.1550000000        -6.0174794965         1.2207455399         0.2057053315         1.7667887631 
        0.1600001000        -6.6447786686         1.2029028795        -0.2590904466         1.7507753851 
        0.1650000000        -7.1619651866         1.2130986854         0.0065071409         1.7699914387 
        0.1700000000        -7.5605046014         1.0729063537        -3.6454596869         1.7475727095 
        0.1750001000        -7.8337866636         1.1391790923        -1.9190753683         1.7379646827 
        0.1800001000        -7.9772727545         1.1289832864        -2.1846729558         1.7315593315 
        0.1850000000        -7.9885934490         1.0882000626        -3.2470633057         1.7091406022 
        0.1900001000        -7.8675579060         1.0856511111        -3.3134627026         1.6931272242 
