           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         1.2959954493 
        0.0050001000         0.7778994578         1.2054518309        -0.1926910497         1.2991981249 
        0.0100000000         1.5483957444         1.2105497339        -0.0598922560         1.2991981249 
        0.0150000000         2.3042330881         1.2130986854         0.0065071409         1.2895900981 
        0.0200001000         3.0382471771         1.2029028795        -0.2590904466         1.2895900981 
        0.0250000000         3.7434385141         1.2105497339        -0.0598922560         1.2959954493 
        0.0300000000         4.4131669650         1.2207455399         0.2057053315         1.3088061517 
        0.0350001000         5.0410830673         1.2105497339        -0.0598922560         1.2991981249 
        0.0400000000         5.6211997584         1.3150567448         2.6624830157         1.3056034761 
        0.0450000000         6.1480553378         1.2742735211         1.6000926658         1.3152115030 
        0.0500001000         6.6166533516         1.2742735211         1.6000926658         1.3248195298 
        0.0550000000         7.0225266157         1.2946651330         2.1312878407         1.3280222054 
        0.0600000000         7.3618547789         1.3023119874         2.3304860313         1.3472382590 
        0.0650001000         7.6314178792         1.3227035993         2.8616812063         1.3696569882 
        0.0700000000         7.8286472346         1.3379973082         3.2600775875         1.3824676906 
        0.0750000000         7.9516876436         1.3125077934         2.5960836188         1.3856703662 
        0.0800001000         7.9993685494         1.3328994052         3.1272787938         1.4080890955 
        0.0850001000         7.9712361652         1.3405462597         3.3264769844         1.4241024735 
        0.0900000000         7.8675616400         1.3379973082         3.2600775875         1.4497238783 
        0.0950000000         7.6893233743         1.3354483567         3.1936781906         1.4625345807 
        0.1000001000         7.4382061516         1.3507420656         3.5920745718         1.4689399319 
        0.1050000000         7.1166070110         1.3532910171         3.6584739687         1.4881559856 
        0.1100000000         6.7275566584         1.3379973082         3.2600775875         1.5041693636 
        0.1150001000         6.2747382706         1.3634868231         3.9240715562         1.5201827416 
        0.1200000000         5.7624721991         1.3328994052         3.1272787938         1.5361961196 
        0.1250000000         5.1955843866         1.3430952112         3.3928763812         1.5522094976 
        0.1300001000         4.5794442297         1.3227035993         2.8616812063         1.5586148488 
        0.1350000000         3.9199292132         1.3303504538         3.0608793969         1.5746282269 
        0.1400000000         3.2232514857         1.3278015023         2.9944800000         1.5874389293 
        0.1450001000         2.4960115710         1.3150567448         2.6624830157         1.6034523073 
        0.1500000000         1.7451459312         1.3176056963         2.7288824125         1.6290737121 
        0.1550000000         0.9777263995         1.3176056963         2.7288824125         1.6290737121 
