           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2207455399         0.2057053315         1.4401158515 
        0.0050000000         0.9777263995         1.2130986854         0.0065071409         1.4401158515 
        0.0100001000         1.9408128618         1.2105497339        -0.0598922560         1.4337105003 
        0.0150000000         2.8747631680         1.2105497339        -0.0598922560         1.4401158515 
        0.0200000000         3.7656314573         1.2130986854         0.0065071409         1.4401158515 
        0.0250001000         4.6000580528         1.2130986854         0.0065071409         1.4529265539 
        0.0300000000         5.3654846123         1.2130986854         0.0065071409         1.4401158515 
        0.0350000000         6.0504830420         1.2156476369         0.0729065378         1.4337105003 
        0.0400001000         6.6447781088         1.3227035993         2.8616812063         1.4497238783 
        0.0450000000         7.1394270250         1.2615287636         1.2680956814         1.4529265539 
        0.0500000000         7.5270461516         1.3074098904         2.4632848251         1.4817506344 
        0.0550001000         7.8018173751         1.3150567448         2.6624830157         1.4817506344 
        0.0600000000         7.9596081359         1.3379973082         3.2600775875         1.5009666880 
        0.0650000000         7.9980656355         1.3074098904         2.4632848251         1.5073720392 
        0.0700001000         7.9166061260         1.3507420656         3.5920745718         1.5329934440 
        0.0750000000         7.7164593477         1.3023119874         2.3304860313         1.5361961196 
        0.0800000000         7.4006176547         1.3328994052         3.1272787938         1.5426014708 
        0.0850000000         6.9738192523         1.3278015023         2.9944800000         1.5714255513 
        0.0900000000         6.4424630857         1.3176056963         2.7288824125         1.5842362537 
        0.0950000000         5.8145157239         1.3532910171         3.6584739687         1.6066549829 
        0.1000000000         5.0993919180         1.3227035993         2.8616812063         1.6034523073 
        0.1050000000         4.3078134466         1.3252525508         2.9280806031         1.6194656853 
        0.1100000000         3.4516483654         1.3303504538         3.0608793969         1.6322763877 
        0.1150000000         2.5437330707         1.3328994052         3.1272787938         1.6611004682 
        0.1200001000         1.5976606380         1.3201546478         2.7952818094         1.6739111706 
        0.1250000000         0.6276727658         1.3252525508         2.9280806031         1.6867218730 
        0.1300000000        -0.3517449465         1.2997630359         2.2640866345         1.6899245486 
        0.1350001000        -1.3259083125         1.2946651330         2.1312878407         1.7123432778 
        0.1400000000        -2.2801540998         1.2411371518         0.7369005065         1.7155459534 
        0.1450000000        -3.2002330979         1.2207455399         0.2057053315         1.7155459534 
        0.1500001000        -4.0723481974         1.2003539280        -0.3254898435         1.7123432778 
        0.1550000000        -4.8833735039         1.2105497339        -0.0598922560         1.7251539802 
        0.1600000000        -5.6211997584         1.2130986854         0.0065071409         1.7187486290 
        0.1650001000        -6.2747600944         1.2130986854         0.0065071409         1.7187486290 
        0.1700000000        -6.8342194536         1.2181965884         0.1393059346         1.7251539802 
        0.1750000000        -7.2912262131         1.0831021596        -3.3798620994         1.7155459534 
        0.1800001000        -7.6389221802         1.1187874804        -2.4502705433         1.6899245486 
        0.1850000000        -7.8720770052         1.1417280438        -1.8526759714         1.6835191974 
        0.1900000000        -7.9872124009         1.0932979656        -3.1142645120         1.6611004682 
        0.1950001000        -7.9825950394         1.0882000626        -3.2470633057         1.6611004682 
        0.2000000000        -7.8582980058         1.1111406260        -2.6494687339         1.6354790633 
        0.2050000000        -7.6161810156         1.1009448200        -2.9150663214         1.6354790633 
        0.2100001000        -7.2598671622         1.1060427230        -2.7822675276         1.6098576585 
        0.2150000000        -6.7947232021         1.1009448200        -2.9150663214         1.5970469561 
        0.2200000000        -6.2276984125         1.0729063537        -3.6454596869         1.5874389293 
        0.2250000000        -5.5673023727         1.0983958685        -2.9814657182         1.5586148488 
        0.2300000000        -4.8234363335         1.0907490141        -3.1806639088         1.5522094976 
        0.2350565000        -3.9976628755         1.1034937715        -2.8486669245         1.5361961196 
        0.2400001000        -3.1309712946         1.0831021596        -3.3798620994         1.5201827416 
        0.2450001000        -2.2077642214         1.1136895775        -2.5830693370         1.5009666880 
        0.2500158000        -1.2484164013         1.1162385289        -2.5166699401         1.4945613368 
        0.2550000000        -0.2764051310         1.1315322379        -2.1182735589         1.4849533100 
        0.2600001000         0.7028290976         1.1315322379        -2.1182735589         1.4849533100 
        0.2650000000         1.6714871232         1.1697665101        -1.1222826059         1.4721426075 
        0.2700000000         2.6151042372         1.2156476369         0.0729065378         1.4721426075 
        0.2750001000         3.5195309610         1.2258434428         0.3385041252         1.4753452831 
        0.2800000000         4.3711547739         1.2156476369         0.0729065378         1.4721426075 
        0.2850000000         5.1572599090         1.2130986854         0.0065071409         1.4753452831 
        0.2900001000         5.8660560975         1.2105497339        -0.0598922560         1.4593319051 
        0.2950000000         6.4868766467         1.2130986854         0.0065071409         1.4689399319 
        0.3000000000         7.0104534404         1.2513329577         1.0024980939         1.4689399319 
        0.3050001000         7.4289304899         1.3379973082         3.2600775875         1.4753452831 
        0.3100000000         7.7360119021         1.2742735211         1.6000926658         1.4849533100 
        0.3150000000         7.9271153458         1.3048609389         2.3968854282         1.5073720392 
        0.3200001000         7.9993685999         1.3379973082         3.2600775875         1.5201827416 
        0.3250000000         7.9516876436         1.2997630359         2.2640866345         1.5329934440 
        0.3300000000         7.7847880879         1.3227035993         2.8616812063         1.5554121732 
        0.3350000000         7.5011719944         1.3201546478         2.7952818094         1.5714255513 
        0.3400000000         7.1050915905         1.3201546478         2.7952818094         1.5682228757 
        0.3450000000         6.6024852695         1.3176056963         2.7288824125         1.5778309025 
        0.3500001000         6.0008755947         1.3278015023         2.9944800000         1.6002496317 
        0.3550001000         5.3093064693         1.3150567448         2.6624830157         1.6098576585 
        0.3600000000         4.5381515930         1.3456441627         3.4592757781         1.6354790633 
        0.3650000000         3.6989420083         1.3252525508         2.9280806031         1.6386817389 
        0.3700001000         2.8042562043         1.3150567448         2.6624830157         1.6611004682 
        0.3750000000         1.8675629108         1.3201546478         2.7952818094         1.6675058194 
        0.3800000000         0.9028510790         1.3176056963         2.7288824125         1.6835191974 
        0.3850001000        -0.0754167075         1.3048609389         2.3968854282         1.6899245486 
        0.3900000000        -1.0525148727         1.3048609389         2.3968854282         1.7123432778 
        0.3950000000        -2.0138523893         1.2768224726         1.6664920626         1.7123432778 
        0.4000001000        -2.9450146460         1.2411371518         0.7369005065         1.7283566558 
        0.4050000000        -3.8319864212         1.2003539280        -0.3254898435         1.7251539802 
        0.4100011000        -4.6616990824         1.2130986854         0.0065071409         1.7187486290 
        0.4150001000        -5.4211859140         1.2105497339        -0.0598922560         1.7123432778 
        0.4200001000        -6.0995527729         1.2105497339        -0.0598922560         1.7219513046 
        0.4250000000        -6.6864588909         1.2156476369         0.0729065378         1.7251539802 
        0.4300001000        -7.1731369727         1.1876091705        -0.6574868278         1.7155459534 
        0.4350000000        -7.5522517131         1.0627105477        -3.9110572744         1.6931272242 
        0.4400000000        -7.8181449885         1.1391790923        -1.9190753683         1.6835191974 
        0.4450001000        -7.9668233929         1.1085916745        -2.7158681308         1.6675058194 
        0.4500000000        -7.9960524829         1.0856511111        -3.3134627026         1.6675058194 
        0.4550000000        -7.9053993529         1.0856511111        -3.3134627026         1.6386817389 
        0.4600000000        -7.6962213727         1.1213364319        -2.3838711464         1.6354790633 
        0.4650000000        -7.3716547266         1.0780042567        -3.5126608932         1.6194656853 
        0.4700000000        -6.9365656093         1.1085916745        -2.7158681308         1.5970469561 
        0.4750001000        -6.3974654991         1.0780042567        -3.5126608932         1.6002496317 
        0.4800001000        -5.7624586028         1.0856511111        -3.3134627026         1.5682228757 
        0.4850000000        -5.0410709695         1.0780042567        -3.5126608932         1.5586148488 
        0.4900000000        -4.2440894745         1.1060427230        -2.7822675276         1.5361961196 
        0.4950001000        -3.3834590151         1.0703574022        -3.7118590838         1.5265880928 
        0.5000000000        -2.4721359550         1.1213364319        -2.3838711464         1.5233854172 
        0.5050000000        -1.5237306498         1.1009448200        -2.9150663214         1.5137773904 
        0.5100001000        -0.5524606516         1.1340811893        -2.0518741621         1.4817506344 
        0.5150000000         0.4270535181         1.1060427230        -2.7822675276         1.4849533100 
        0.5200000000         1.4001844718         1.1646686072        -1.2550813996         1.4657372563 
        0.5250001000         2.3523413363         1.1952560250        -0.4582886372         1.4689399319 
        0.5300000000         3.2691925979         1.2334902973         0.5377023158         1.4657372563 
        0.5350000000         4.1370479211         1.2181965884         0.1393059346         1.4785479588 
        0.5400001000         4.9428923167         1.2105497339        -0.0598922560         1.4689399319 
        0.5450000000         5.6745978366         1.2156476369         0.0729065378         1.4689399319 
        0.5500003000         6.3212761449         1.2130986854         0.0065071409         1.4689399319 
        0.5550001000         6.8731186808         1.2207455399         0.2057053315         1.4689399319 
        0.5600026000         7.3221347242         1.3634868231         3.9240715562         1.4913586612 
        0.5650000000         7.6609731677         1.2691756181         1.4672938720         1.4849533100 
        0.5700001000         7.8851600705         1.2946651330         2.1312878407         1.4977640124 
        0.5750001000         7.9911199231         1.3278015023         2.9944800000         1.5073720392 
        0.5800001000         7.9772697254         1.3150567448         2.6624830157         1.5426014708 
        0.5850000000         7.8438209870         1.3201546478         2.7952818094         1.5522094976 
        0.5900000000         7.5927691599         1.3201546478         2.7952818094         1.5714255513 
        0.5950000000         7.2278797155         1.3303504538         3.0608793969         1.5810335781 
        0.6000000000         6.7546234040         1.3227035993         2.8616812063         1.5778309025 
        0.6050000000         6.1800957094         1.3379973082         3.2600775875         1.6066549829 
        0.6100000000         5.5129104671         1.3201546478         2.7952818094         1.6226683609 
        0.6150000000         4.7630707177         1.3481931142         3.5256751750         1.6354790633 
        0.6200001000         3.9418016759         1.3227035993         2.8616812063         1.6322763877 
        0.6250000000         3.0614674589         1.3176056963         2.7288824125         1.6546951170 
        0.6300000000         2.1352159146         1.3278015023         2.9944800000         1.6707084950 
