           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.0050000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.0100000000         0.0000000000         1.2181965884        39.9273086647         7.1634786930 
        0.0150000000         0.0000000000         1.2054518309        39.3768092790       -11.8585473212 
        0.0200000000         0.0000000000         1.2054518309        38.8263098932       -11.8585473212 
        0.0250000000         0.0000000000         1.2207455399        39.9273086647        10.9678838958 
        0.0300000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.0350000000         0.0000000000         1.2130986854        39.5603090742        -0.4453317127 
        0.0400000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.0450000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.0500000000         0.0000000000         1.2029028795        38.8263098932       -15.6629525240 
        0.0550000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.0600000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.0650000000         0.0000000000         1.2080007824        38.8263098932        -8.0541421184 
        0.0700000000         0.0000000000         1.2130986854        39.5603090742        -0.4453317127 
        0.0750000000         0.0000000000         1.2207455399        39.9273086647        10.9678838958 
        0.0800000000         0.0000000000         1.2029028795        39.0098096885       -15.6629525240 
        0.0850000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.0900000000         0.0000000000         1.2156476369        39.9273086647         3.3590734901 
        0.0950000000         0.0000000000         1.2105497339        39.0098096885        -4.2497369155 
        0.1000000000         0.0000000000         1.2207455399        39.9273086647        10.9678838958 
        0.1050000000         0.0000000000         1.2080007824        39.0098096885        -8.0541421184 
        0.1100000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.1150000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.1200000000         0.0000000000         1.2105497339        39.0098096885        -4.2497369155 
        0.1250000000         0.0000000000         1.2181965884        39.9273086647         7.1634786930 
        0.1300000000         0.0000000000         1.2130986854        39.3768092790        -0.4453317127 
        0.1350000000         0.0000000000         1.2080007824        38.8263098932        -8.0541421184 
