           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         2.0037867578 
        0.0050000000         0.1005283194         1.2207455399         0.2057053315         2.0165974602 
        0.0100000000         0.2010407635         1.2130986854         0.0065071409         2.0037867578 
        0.0150000000         0.3015214614         1.2105497339        -0.0598922560         1.9941787310 
        0.0200000000         0.4019545457         1.2207455399         0.2057053315         2.0069894334 
        0.0250000000         0.5023241562         1.2130986854         0.0065071409         2.0037867578 
        0.0300000000         0.6026144442         1.2181965884         0.1393059346         2.0165974602 
        0.0350000000         0.7028095727         1.2054518309        -0.1926910497         2.0037867578 
        0.0400000000         0.8028937188         1.2130986854         0.0065071409         2.0069894334 
        0.0450000000         0.9028510790         1.2130986854         0.0065071409         2.0165974602 
        0.0500000000         1.0026658685         1.2130986854         0.0065071409         2.0037867578 
        0.0550000000         1.1023223255         1.2232944913         0.2721047284         2.0069894334 
        0.0600000000         1.2018047130         1.2564308607         1.1352968877         2.0230028114 
        0.0650000000         1.3010973216         1.2487840062         0.9360986971         2.0165974602 
        0.0700000000         1.4001844718         1.2513329577         1.0024980939         2.0326108382 
        0.0750000000         1.4990505167         1.2640777151         1.3344950783         2.0390161894 
        0.0800000000         1.5976798441         1.2487840062         0.9360986971         2.0326108382 
        0.0850000000         1.6960568794         1.2589798122         1.2016962845         2.0518268918 
        0.0900000000         1.7941660876         1.2640777151         1.3344950783         2.0582322430 
        0.0950000000         1.8919919762         1.2538819092         1.0688974908         2.0550295674 
        0.1000000000         1.9895190973         1.2589798122         1.2016962845         2.0582322430 
        0.1050000000         2.0867320503         1.2513329577         1.0024980939         2.0678402699 
        0.1100000000         2.1836154841         1.2615287636         1.2680956814         2.0838536479 
        0.1150000000         2.2801540998         1.2615287636         1.2680956814         2.0870563235 
        0.1200000000         2.3763326526         1.2436861032         0.8032999033         2.0710429455 
        0.1250000000         2.4721359550         1.2564308607         1.1352968877         2.0902589991 
        0.1300000000         2.5675488787         1.2436861032         0.8032999033         2.0902589991 
        0.1350000000         2.6625563562         1.2640777151         1.3344950783         2.1062723771 
        0.1400000000         2.7571433854         1.2640777151         1.3344950783         2.1158804039 
        0.1450000000         2.8512950300         1.2640777151         1.3344950783         2.1126777283 
        0.1500000000         2.9449964215         1.2717245696         1.5336932689         2.1286911063 
        0.1550000000         3.0382327642         1.2564308607         1.1352968877         2.1254884307 
        0.1600000000         3.1309893350         1.2564308607         1.1352968877         2.1222857551 
        0.1650000000         3.2232514857         1.2768224726         1.6664920626         2.1415018087 
        0.1700000000         3.3150046479         1.2691756181         1.4672938720         2.1415018087 
        0.1750000000         3.4062343325         1.2768224726         1.6664920626         2.1479071600 
        0.1800001000         3.4969279416         1.2895672300         1.9984890470         2.1735285648 
        0.1850000000         3.5870657287         1.2946651330         2.1312878407         2.1831365916 
        0.1900000000         3.6766388850         1.2870182785         1.9320896501         2.1831365916 
        0.1950000000         3.7656314573         1.2819203755         1.7992908564         2.1959472940 
        0.2000000000         3.8540293928         1.2972140844         2.1976872376         2.1959472940 
        0.2050000000         3.9418187324         1.2997630359         2.2640866345         2.2087579964 
        0.2100001000         4.0289873501         1.2895672300         1.9984890470         2.2215686988 
        0.2150000000         4.1155162703         1.2921161815         2.0648884438         2.2279740500 
        0.2200000000         4.2013970397         1.2946651330         2.1312878407         2.2439874281 
        0.2250000000         4.2866143598         1.3048609389         2.3968854282         2.2600008061 
        0.2300000000         4.3711547739         1.3150567448         2.6624830157         2.2856222109 
        0.2350000000         4.4550049319         1.3150567448         2.6624830157         2.2952302377 
        0.2400001000         4.5381532489         1.3125077934         2.5960836188         2.3016355889 
        0.2450000000         4.6205816274         1.3048609389         2.3968854282         2.3048382645 
        0.2500000000         4.7022820183         1.3048609389         2.3968854282         2.3240543182 
        0.2550000000         4.7832398647         1.3023119874         2.3304860313         2.3400676962 
        0.2600000000         4.8634423816         1.2921161815         2.0648884438         2.3496757230 
        0.2650000000         4.9428769047         1.2946651330         2.1312878407         2.3624864254 
        0.2700000000         5.0215308906         1.3048609389         2.3968854282         2.3720944522 
        0.2750000000         5.0993919180         1.3023119874         2.3304860313         2.3784998034 
        0.2800000000         5.1764476926         1.3048609389         2.3968854282         2.3945131814 
        0.2850000000         5.2526860462         1.3150567448         2.6624830157         2.4137292351 
        0.2900001000         5.3280964393         1.3125077934         2.5960836188         2.4201345863 
        0.2950000000         5.4026624650         1.3227035993         2.8616812063         2.4297426131 
        0.3000000000         5.4763768474         1.3150567448         2.6624830157         2.4361479643 
        0.3050000000         5.5492264465         1.3227035993         2.8616812063         2.4585666935 
        0.3100000000         5.6211997584         1.3328994052         3.1272787938         2.4841880984 
        0.3150000000         5.6922854177         1.3379973082         3.2600775875         2.4873907740 
        0.3200000000         5.7624721991         1.3227035993         2.8616812063         2.5162148544 
        0.3250000000         5.8317490194         1.3456441627         3.4592757781         2.5290255568 
        0.3300000000         5.9001049389         1.3456441627         3.4592757781         2.5386335836 
        0.3350000000         5.9675291634         1.3456441627         3.4592757781         2.5514442860 
        0.3400000000         6.0340110459         1.3456441627         3.4592757781         2.5610523128 
        0.3450000000         6.0995400881         1.3634868231         3.9240715562         2.5962817445 
        0.3500001000         6.1641072238         1.3532910171         3.6584739687         2.6090924469 
        0.3550001000         6.2276996746         1.3609378716         3.8576721593         2.6187004737 
        0.3600000000         6.2903074571         1.3609378716         3.8576721593         2.6603352566 
        0.3650000000         6.3519231892         1.3762315805         4.2560685405         2.6795513102 
        0.3700000000         6.4125358790         1.3711336775         4.1232697468         2.6987673638 
        0.3750000000         6.4721359550         1.3660357746         3.9904709531         2.7083753906 
        0.3800000000         6.5307140059         1.3507420656         3.5920745718         2.7243887686 
        0.3850000000         6.5882607810         1.3813294835         4.3888673343         2.7596182003 
        0.3900000000         6.6447671936         1.3660357746         3.9904709531         2.7756315783 
        0.3950000000         6.7002243205         1.3838784350         4.4552667311         2.8012529831 
        0.4000000000         6.7546234040         1.3583889201         3.7912727624         2.8140636855 
        0.4050000000         6.8079558544         1.3787805320         4.3224679374         2.8364824148 
        0.4100000000         6.8602132497         1.3736826290         4.1896691437         2.8492931172 
        0.4150001000         6.9113883502         1.3915252894         4.6544649217         2.8909279000 
        0.4200001000         6.9614710281         1.3864273864         4.5216661280         2.9133466293 
        0.4250000000         7.0104534404         1.3864273864         4.5216661280         2.9261573317 
        0.4300000000         7.0583298115         1.3838784350         4.4552667311         2.9613867633 
        0.4350000000         7.1050915905         1.3915252894         4.6544649217         2.9677921145 
        0.4400000000         7.1507313932         1.3940742409         4.7208643186         2.9966161950 
        0.4450000000         7.1952420125         1.3838784350         4.4552667311         3.0126295730 
        0.4500000000         7.2386164197         1.3864273864         4.5216661280         3.0446563290 
        0.4550000000         7.2808477655         1.4119169013         5.1856600967         3.0798857607 
        0.4600000000         7.3219293810         1.4068189983         5.0528613030         3.1023044899 
        0.4650000000         7.3618547789         1.4042700468         4.9864619061         3.1215205435 
        0.4700000000         7.4006176547         1.3940742409         4.7208643186         3.1407365971 
        0.4750001000         7.4382126273         1.4144658528         5.2520594936         3.1375339215 
        0.4800001000         7.4746322563         1.3940742409         4.7208643186         3.1407365971 
        0.4850000000         7.5098708612         1.4144658528         5.2520594936         3.1375339215 
        0.4900000000         7.5439242871         1.4017210954         4.9200625092         3.1375339215 
        0.4950000000         7.5767864400         1.4297595617         5.6504558748         3.1439392727 
        0.5000000000         7.6084521304         1.4093679498         5.1192606998        -1.7369383475 
        0.5050000000         7.6389163581         1.4297595617         5.6504558748        -1.7369383475 
        0.5100000000         7.6681743121         1.4093679498         5.1192606998        -1.7433436987 
        0.5150000000         7.6962213727         1.4221127072         5.4512576842        -3.1461156132 
        0.5200000000         7.7230531107         1.4068189983         5.0528613030        -3.1461156132 
        0.5250000000         7.7486652890         1.4221127072         5.4512576842        -3.1397102620 
        0.5300000000         7.7730538633         1.4170148043         5.3184588904        -3.1429129376 
        0.5350000000         7.7962149824         1.4374064162         5.8496540654        -3.1429129376 
        0.5400000000         7.8181449885         1.4119169013         5.1856600967        -3.1461156132 
        0.5450000000         7.8388404191         1.4348574647         5.7832546685        -3.1076835059 
        0.5500000000         7.8582980058         1.4323085132         5.7168552717        -3.0916701279 
        0.5550000000         7.8765146762         1.4374064162         5.8496540654        -3.0596433719 
        0.5600000000         7.8934875537         1.4297595617         5.6504558748        -3.0436299938 
        0.5650000000         7.9092139579         1.4297595617         5.6504558748        -3.0084005622 
        0.5700001000         7.9236916826         1.4450532706         6.0488522560        -2.9795764818 
        0.5750001000         7.9369178625         1.4348574647         5.7832546685        -2.9379416989 
        0.5800001000         7.9488907111         1.4476022221         6.1152516529        -2.8995095917 
        0.5850000000         7.9596081359         1.4374064162         5.8496540654        -2.8738881868 
        0.5900000000         7.9690688731         1.4552490766         6.3144498435        -2.8482667820 
        0.5950000000         7.9772712021         1.4323085132         5.7168552717        -2.8194427016 
        0.6000000000         7.9842138274         1.4527001251         6.2480504466        -2.7874159455 
        0.6050000000         7.9898956528         1.4399553677         5.9160534623        -2.7553891895 
        0.6100000000         7.9943157811         1.4501511736         6.1816510497        -2.7361731359 
        0.6150000000         7.9974735143         1.4450532706         6.0488522560        -2.6945383530 
        0.6200000000         7.9993683536         1.4577980281         6.3808492404        -2.6625115970 
        0.6250000000         8.0000000000         1.4450532706         6.0488522560        -2.6336875166 
        0.6300000000         7.9993683536         1.4527001251         6.2480504466        -2.6048634361 
        0.6350000000         7.9974735143         1.4603469795         6.4472486372        -2.5664313289 
        0.6400000000         7.9943157811         1.4628959310         6.5136480341        -2.5408099240 
