           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         0.2615312293 
        0.0050000000         0.2764051310         1.2207455399         0.2057053315         0.2711392561 
        0.0100000000         0.5524802057         1.2130986854         0.0065071409         0.2615312293 
        0.0150000000         0.8278955620         1.2054518309        -0.1926910497         0.2615312293 
        0.0200000000         1.1023223255         1.2130986854         0.0065071409         0.2647339049 
        0.0250000000         1.3754328022         1.2054518309        -0.1926910497         0.2487205269 
        0.0300000000         1.6469008702         1.2130986854         0.0065071409         0.2615312293 
        0.0350000000         1.9164023691         1.2105497339        -0.0598922560         0.2551258781 
        0.0400000000         2.1836154841         1.2105497339        -0.0598922560         0.2615312293 
        0.0450000000         2.4482211375         1.2309413458         0.4713029190         0.2711392561 
        0.0500000000         2.7099033627         1.2997630359         2.2640866345         0.2743419317 
        0.0550000000         2.9683496819         1.2487840062         0.9360986971         0.2647339049 
        0.0600000000         3.2232514857         1.2768224726         1.6664920626         0.2807472829 
        0.0650000000         3.4743043951         1.2640777151         1.3344950783         0.2807472829 
        0.0700000000         3.7212086246         1.2742735211         1.6000926658         0.3031660121 
        0.0750000000         3.9636693475         1.2895672300         1.9984890470         0.3031660121 
        0.0800000000         4.2013970404         1.2793714240         1.7328914595         0.3223820658 
        0.0850000000         4.4341078299         1.2819203755         1.7992908564         0.3223820658 
        0.0900000000         4.6615238373         1.2793714240         1.7328914595         0.3319900926 
        0.0950000000         4.8833735045         1.2819203755         1.7992908564         0.3287874170 
        0.1000000000         5.0993919180         1.2819203755         1.7992908564         0.3512061462 
        0.1050000000         5.3093211315         1.3048609389         2.3968854282         0.3608141730 
        0.1100000000         5.5129104677         1.2946651330         2.1312878407         0.3672195242 
        0.1150000000         5.7099168182         1.3176056963         2.7288824125         0.3800302266 
        0.1200000000         5.9001049389         1.3048609389         2.3968854282         0.4024489559 
        0.1250000000         6.0832477248         1.3023119874         2.3304860313         0.3992462803 
        0.1300000000         6.2591264846         1.3227035993         2.8616812063         0.4152596583 
        0.1350000000         6.4275312009         1.3201546478         2.7952818094         0.4312730363 
        0.1400000000         6.5882607810         1.3227035993         2.8616812063         0.4440837387 
        0.1450000000         6.7411232973         1.3328994052         3.1272787938         0.4697051435 
        0.1500000000         6.8859362160         1.3354483567         3.1936781906         0.4761104948 
        0.1550000000         7.0225266157         1.3227035993         2.8616812063         0.4921238728 
        0.1600000000         7.1507313936         1.3354483567         3.1936781906         0.5081372508 
        0.1650000000         7.2703974588         1.3379973082         3.2600775875         0.5209479532 
        0.1700000000         7.3813819190         1.3379973082         3.2600775875         0.5337586556 
        0.1750000000         7.4835522469         1.3405462597         3.3264769844         0.5465693580 
        0.1800001000         7.5767882145         1.3379973082         3.2600775875         0.5657854117 
        0.1850000000         7.6609731677         1.3634868231         3.9240715562         0.5914068165 
        0.1900000000         7.7360119023         1.3532910171         3.6584739687         0.6106228701 
        0.1950020000         7.8018375007         1.3711336775         4.1232697468         0.6138255457 
        0.2000000000         7.8582980058         1.3609378716         3.8576721593         0.6458523018 
        0.2050000000         7.9053993530         1.3685847260         4.0568703499         0.6586630042 
        0.2100001000         7.9430614951         1.3838784350         4.4552667311         0.6970951114 
        0.2150000000         7.9712374852         1.3915252894         4.6544649217         0.7163111650 
        0.2200000000         7.9898956529         1.3864273864         4.5216661280         0.7323245431 
        0.2250046000         7.9990170509         1.3864273864         4.5216661280         0.7579459479 
        0.2300000000         7.9985788190         1.3991721439         4.8536631124         0.7867700283 
        0.2350000000         7.9885934489         1.3940742409         4.7208643186         0.8091887576 
        0.2400001000         7.9690683874         1.4119169013         5.1856600967         0.8252021356 
        0.2450000000         7.9400284060         1.4017210954         4.9200625092         0.8604315672 
        0.2500000000         7.9015067248         1.4068189983         5.0528613030         0.8796476208 
        0.2550314000         7.8532189614         1.4093679498         5.1192606998         0.9084717013 
        0.2600000000         7.7962149823         1.4170148043         5.3184588904         0.9244850793 
        0.2650000000         7.7295706503         1.4017210954         4.9200625092         0.9372957817 
        0.2700000000         7.6536964125         1.4170148043         5.3184588904         0.9725252133 
        0.2750000000         7.5686828706         1.4068189983         5.0528613030         1.0077546450 
        0.2800000000         7.4746315397         1.4119169013         5.1856600967         1.0141599962 
        0.2850000000         7.3716547263         1.4170148043         5.3184588904         1.0493894278 
        0.2900001000         7.2598730735         1.4272106102         5.5840564779         1.0846188595 
        0.2950000000         7.1394270250         1.4272106102         5.5840564779         1.1038349131 
        0.3000000000         7.0104534400         1.4119169013         5.1856600967         1.1326589935 
        0.3050000000         6.8731086502         1.4221127072         5.4512576842         1.1614830740 
        0.3100000000         6.7275566584         1.4144658528         5.2520594936         1.1806991276 
        0.3150000000         6.5739712686         1.4144658528         5.2520594936         1.2095232080 
        0.3200000000         6.4125358790         1.4017210954         4.9200625092         1.2255365860 
        0.3250000000         6.2434432587         1.4042700468         4.9864619061         1.2511579909 
        0.3300000000         6.0668953218         1.4170148043         5.3184588904         1.2831847469 
        0.3350000000         5.8831028862         1.4042700468         4.9864619061         1.3088061517 
        0.3400000000         5.6922854177         1.4195637558         5.3848582873         1.3472382590 
        0.3450000000         5.4946707718         1.4093679498         5.1192606998         1.3728596638 
        0.3500001000         5.2904907750         1.4272106102         5.5840564779         1.3952783931 
        0.3550001000         5.0799974040         1.3991721439         4.8536631124         1.4048864199 
        0.3600000000         4.8634423809         1.4068189983         5.0528613030         1.4401158515 
        0.3650194000         4.6402018852         1.3864273864         4.5216661280         1.4529265539 
        0.3702873000         4.3999086032         1.3991721439         4.8536631124         1.4849533100 
        0.3750000000         4.1799885177         1.3940742409         4.7208643186         1.5169800660 
        0.3800000000         3.9418187324         1.3889763379         4.5880655249         1.5361961196 
        0.3850000000         3.6989420083         1.3634868231         3.9240715562         1.5426014708 
        0.3900000000         3.4516483654         1.3787805320         4.3224679374         1.5618175245 
        0.3950000000         3.2002330979         1.3583889201         3.7912727624         1.5810335781 
        0.4000000000         2.9449964215         1.3609378716         3.8576721593         1.6098576585 
        0.4050000000         2.6862431151         1.3507420656         3.5920745718         1.6162630097 
        0.4100000000         2.4242821563         1.3558399686         3.7248733656         1.6354790633 
        0.4150001000         2.1594210316         1.3558399686         3.7248733656         1.6546951170 
        0.4200001000         1.8919866037         1.3532910171         3.6584739687         1.6931272242 
        0.4250000000         1.6222983620         1.3379973082         3.2600775875         1.6995325754 
        0.4300000000         1.3506675577         1.3507420656         3.5920745718         1.7155459534 
        0.4350000000         1.0774239160         1.3456441627         3.4592757781         1.7251539802 
        0.4400000000         0.8028937180         1.3405462597         3.3264769844         1.7379646827 
        0.4450000000         0.5274047836         1.3278015023         2.9944800000         1.7635860875 
        0.4500000000         0.2512860726         1.3227035993         2.8616812063         1.7699914387 
        0.4550000000        -0.0251327007         1.3201546478         2.7952818094         1.7924101679 
        0.4600000000        -0.3015214614         1.3150567448         2.6624830157         1.8084235459 
        0.4650000000        -0.5775501751         1.2972140844         2.1976872376         1.8148288972 
        0.4700000000        -0.8528892350         1.2717245696         1.5336932689         1.8276395996 
        0.4750001000        -1.1272153296         1.2334902973         0.5377023158         1.8244369240 
        0.4800001000        -1.4001899158         1.2130986854         0.0065071409         1.8340449508 
        0.4850000000        -1.6714871240         1.2130986854         0.0065071409         1.8372476264 
        0.4900000000        -1.9407938464         1.2130986854         0.0065071409         1.8404503020 
        0.4950000000        -2.2077830612         1.2080007824        -0.1262916528         1.8212342484 
        0.5000000000        -2.4721359550         1.2054518309        -0.1926910497         1.8212342484 
        0.5050000000        -2.7335368631         1.2130986854         0.0065071409         1.8308422752 
        0.5100000000        -2.9916736459         1.2105497339        -0.0598922560         1.8276395996 
        0.5150000000        -3.2462380613         1.1162385289        -2.5166699401         1.8116262215 
        0.5200000000        -3.4969261332         1.1697665101        -1.1222826059         1.8148288972 
        0.5250000000        -3.7434385141         1.1391790923        -1.9190753683         1.7956128435 
        0.5300000000        -3.9854808427         1.1519238497        -1.5870783840         1.7988155191 
        0.5350000000        -4.2227640963         1.1340811893        -2.0518741621         1.7892074923 
        0.5400000000        -4.4550049319         1.1340811893        -2.0518741621         1.7731941143 
        0.5450000000        -4.6819260322         1.1264343349        -2.2510723527         1.7667887631 
        0.5500000000        -4.9032564299         1.1315322379        -2.1182735589         1.7571807363 
        0.5550000000        -5.1187318316         1.1238853834        -2.3174717495         1.7571807363 
        0.5600000000        -5.3280949395         1.1111406260        -2.6494687339         1.7347620071 
        0.5650000000        -5.5310957522         1.1213364319        -2.3838711464         1.7315593315 
        0.5700001000        -5.7274957245         1.0983958685        -2.9814657182         1.7091406022 
        0.5750001000        -5.9170524811         1.1009448200        -2.9150663214         1.6963298998 
        0.5800000000        -6.0995400886         1.0882000626        -3.2470633057         1.6739111706 
        0.5850000000        -6.2747479355         1.1085916745        -2.7158681308         1.6675058194 
        0.5900000000        -6.4424630857         1.0882000626        -3.2470633057         1.6546951170 
        0.5950000000        -6.6024852700         1.0882000626        -3.2470633057         1.6290737121 
        0.6000000000        -6.7546234040         1.0932979656        -3.1142645120         1.6290737121 
        0.6050000000        -6.8986958205         1.0907490141        -3.1806639088         1.6002496317 
        0.6100000000        -7.0345304819         1.0983958685        -2.9814657182         1.6034523073 
        0.6150000000        -7.1619651866         1.0780042567        -3.5126608932         1.5810335781 
        0.6200000000        -7.2808477655         1.0780042567        -3.5126608932         1.5618175245 
        0.6250000000        -7.3910362601         1.0729063537        -3.6454596869         1.5458041464 
        0.6300000000        -7.4923990940         1.0856511111        -3.3134627026         1.5297907684 
        0.6350000000        -7.5848152295         1.0729063537        -3.6454596869         1.5073720392 
        0.6400000000        -7.6681743121         1.0729063537        -3.6454596869         1.4945613368 
        0.6450000000        -7.7423768026         1.0703574022        -3.7118590838         1.4785479588 
        0.6500000000        -7.8073340955         1.0703574022        -3.7118590838         1.4529265539 
        0.6550000000        -7.8629686251         1.0372210329        -4.5750512431         1.4369131759 
        0.6600000000        -7.9092139580         1.0601615963        -3.9774566713         1.4208997979 
        0.6650000000        -7.9460148723         1.0372210329        -4.5750512431         1.3888730418 
        0.6700000000        -7.9733274243         1.0652594992        -3.8446578775         1.3792650150 
        0.6750000000        -7.9911189997         1.0423189359        -4.4422524494         1.3632516370 
        0.6800000000        -7.9993683536         1.0474168388        -4.3094536556         1.3312248810 
        0.6850000000        -7.9980656355         1.0474168388        -4.3094536556         1.3120088274 
        0.6900000000        -7.9872124008         1.0525147418        -4.1766548619         1.2991981249 
        0.6950001000        -7.9668211066         1.0321231299        -4.7078500368         1.2639686933 
        0.7000001000        -7.9369169175         1.0321231299        -4.7078500368         1.2479553153 
        0.7050000000        -7.8975361118         1.0321231299        -4.7078500368         1.2223339104 
        0.7100000000        -7.8487241395         1.0372210329        -4.5750512431         1.1999151812 
        0.7150000000        -7.7905399798         1.0168294210        -5.1062464180         1.1710911008 
        0.7200000000        -7.7230531105         1.0346720814        -4.6414506400         1.1614830740 
        0.7250000000        -7.6463441184         1.0270252269        -4.8406488306         1.1390643447 
        0.7300000000        -7.5605046014         1.0270252269        -4.8406488306         1.0974295619 
        0.7350000000        -7.4656370608         1.0091825665        -5.3054446087         1.0814161839 
        0.7400000000        -7.3618547789         1.0219273240        -4.9734476243         1.0557947790 
        0.7450000000        -7.2492816818         1.0168294210        -5.1062464180         1.0301733742 
        0.7500000000        -7.1280521935         1.0346720814        -4.6414506400         1.0141599962 
        0.7550000000        -6.9983110747         1.0040846636        -5.4382434024         0.9757278890 
        0.7600000000        -6.8602132495         1.0219273240        -4.9734476243         0.9565118353 
        0.7650000000        -6.7139236212         1.0091825665        -5.3054446087         0.9308904305 
        0.7700000000        -6.5596168746         1.0321231299        -4.7078500368         0.9116743769 
        0.7750000000        -6.3974772679         1.0117315180        -5.2390452118         0.8796476208 
        0.7800000000        -6.2276984125         1.0117315180        -5.2390452118         0.8636342428 
        0.7850000000        -6.0504830415         1.0346720814        -4.6414506400         0.8444181892 
        0.7900000000        -5.8660427698         1.0193783725        -5.0398470212         0.8155941088 
        0.7950000000        -5.6745978366         1.0270252269        -4.8406488306         0.7899727039 
        0.8000000000        -5.4763768468         1.0040846636        -5.4382434024         0.7579459479 
