           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2130986854         0.0065071409         1.5041693636 
        0.0050000000         1.0525148727         1.2130986854         0.0065071409         1.5009666880 
        0.0100000000         2.0867320534         1.2130986854         0.0065071409         1.5105747148 
        0.0150000000         3.0846719382         1.2181965884         0.1393059346         1.5041693636 
        0.0200000000         4.0289856131         1.2130986854         0.0065071409         1.5073720392 
        0.0250000000         4.9032564317         1.2130986854         0.0065071409         1.5137773904 
        0.0300000000         5.6922854177         1.2130986854         0.0065071409         1.5073720392 
        0.0350000000         6.3823555163         1.2283923943         0.4049035221         1.5041693636 
        0.0400000000         6.9614700389         1.3456441627         3.4592757781         1.5169800660 
        0.0450000000         7.4195612279         1.2691756181         1.4672938720         1.5297907684 
        0.0500000000         7.7486652890         1.2921161815         2.0648884438         1.5393987952 
        0.0550000000         7.9430608369         1.3099588419         2.5296842219         1.5426014708 
        0.0600000000         7.9993683536         1.3048609389         2.3968854282         1.5522094976 
        0.0650000000         7.9166089488         1.3125077934         2.5960836188         1.5650202001 
        0.0700000000         7.6962213718         1.3303504538         3.0608793969         1.5906416049 
        0.0750000000         7.3420370042         1.3252525508         2.9280806031         1.6066549829 
        0.0800000000         6.8602132495         1.3456441627         3.4592757781         1.6162630097 
        0.0850000000         6.2591264827         1.3507420656         3.5920745718         1.6450870902 
        0.0900000000         5.5492264442         1.3278015023         2.9944800000         1.6386817389 
        0.0950000000         4.7428545613         1.3405462597         3.3264769844         1.6546951170 
        0.1000000000         3.8540293901         1.3354483567         3.1936781906         1.6803165218 
        0.1050000000         2.8982029307         1.3328994052         3.1272787938         1.6963298998 
        0.1100000000         1.8919919762         1.3278015023         2.9944800000         1.7187486290 
        0.1150000000         0.8528892311         1.3278015023         2.9944800000         1.7251539802 
        0.1200000000        -0.2010407667         1.3303504538         3.0608793969         1.7379646827 
        0.1250000000        -1.2514757203         1.3150567448         2.6624830157         1.7603834119 
