           Time[sec]  \omega_{cmd}[rad/s]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0000000000         1.2080007824        -0.1262916528         1.5329934440 
        0.0050001000         1.2018285634         1.2130986854         0.0065071409         1.5490068220 
        0.0100000000         2.3763326526         1.2207455399         0.2057053315         1.5458041464 
        0.0150000000         3.4969261332         1.2054518309        -0.1926910497         1.5329934440 
        0.0200001000         4.5381714601         1.2156476369         0.0729065378         1.5522094976 
        0.0250000000         5.4763768474         1.2080007824        -0.1262916528         1.5297907684 
        0.0300000000         6.2903074571         1.2130986854         0.0065071409         1.5361961196 
        0.0350001000         6.9614819240         1.2538819092         1.0688974908         1.5426014708 
        0.0400000000         7.4746315397         1.3048609389         2.3968854282         1.5458041464 
        0.0450000000         7.8181449885         1.2717245696         1.5336932689         1.5682228757 
        0.0500001000         7.9842153422         1.2921161815         2.0648884438         1.5650202001 
        0.0550000000         7.9690688731         1.3150567448         2.6624830157         1.5938442805 
        0.0600000000         7.7730538633         1.3278015023         2.9944800000         1.5938442805 
        0.0650001000         7.4006084928         1.3176056963         2.7288824125         1.6130603341 
        0.0700001000         6.8602008391         1.3379973082         3.2600775875         1.6322763877 
        0.0750000000         6.1641059422         1.3176056963         2.7288824125         1.6386817389 
        0.0800000000         5.3280949395         1.3456441627         3.4592757781         1.6546951170 
        0.0850001000         4.3711345691         1.3201546478         2.7952818094         1.6739111706 
        0.0900000000         3.3150046479         1.3278015023         2.9944800000         1.6835191974 
        0.0950000000         2.1836154841         1.3328994052         3.1272787938         1.7155459534 
        0.1000001000         1.0026419345         1.3227035993         2.8616812063         1.7315593315 
        0.1050000000        -0.2010407635         1.3201546478         2.7952818094         1.7283566558 
        0.1100000000        -1.4001844718         1.3176056963         2.7288824125         1.7571807363 
        0.1150001000        -2.5675717265         1.2793714240         1.7328914595         1.7667887631 
        0.1200000000        -3.6766388850         1.2334902973         0.5377023158         1.7571807363 
        0.1250000000        -4.7022820183         1.2080007824        -0.1262916528         1.7603834119 
        0.1300001000        -5.6212169236         1.2080007824        -0.1262916528         1.7635860875 
        0.1350000000        -6.4125358790         1.2130986854         0.0065071409         1.7635860875 
        0.1400000000        -7.0583298115         1.2080007824        -0.1262916528         1.7635860875 
        0.1450001000        -7.5439323161         1.2105497339        -0.0598922560         1.7731941143 
        0.1500000000        -7.8582980058         1.1213364319        -2.3838711464         1.7667887631 
        0.1550000000        -7.9943157811         1.1085916745        -2.7158681308         1.7475727095 
        0.1600001000        -7.9488877615         1.1340811893        -2.0518741621         1.7219513046 
        0.1650000000        -7.7230531107         1.1034937715        -2.8486669245         1.7155459534 
        0.1700000000        -7.3219293810         1.0805532081        -3.4462614963         1.7027352510 
        0.1750001000        -6.7546104776         1.0703574022        -3.7118590838         1.6803165218 
        0.1800001000        -6.0339952062         1.1009448200        -2.9150663214         1.6707084950 
        0.1850000000        -5.1764476926         1.1009448200        -2.9150663214         1.6514924414 
        0.1900001000        -4.2013765101         1.0907490141        -3.1806639088         1.6354790633 
        0.1950001000        -3.1309671348         1.0932979656        -3.1142645120         1.6354790633 
        0.2000000000        -1.9895190973         1.1340811893        -2.0518741621         1.6226683609 
        0.2050000000        -0.8028937188         1.1289832864        -2.1846729558         1.6002496317 
        0.2101241000         0.4318559810         1.1034937715        -2.8486669245         1.5874389293 
        0.2150000000         1.5976798441         1.1748644131        -0.9894838121         1.5906416049 
        0.2200000000         2.7571433854         1.1850602191        -0.7238862247         1.5842362537 
        0.2250001000         3.8540505330         1.2232944913         0.2721047284         1.5746282269 
        0.2300000000         4.8634423816         1.2181965884         0.1393059346         1.5746282269 
        0.2350000000         5.7624721991         1.2080007824        -0.1262916528         1.5778309025 
        0.2400001000         6.5307279392         1.2054518309        -0.1926910497         1.5714255513 
        0.2450000000         7.1507313932         1.2258434428         0.3385041252         1.5842362537 
        0.2500000000         7.6084521304         1.2411371518         0.7369005065         1.5682228757 
        0.2550001000         7.8934914771         1.3379973082         3.2600775875         1.5906416049 
        0.2600000000         7.9993683536         1.2768224726         1.6664920626         1.5938442805 
        0.2650000000         7.9236914056         1.3125077934         2.5960836188         1.6034523073 
        0.2700058000         7.6677753418         1.3354483567         3.1936781906         1.6322763877 
        0.2750000000         7.2386164197         1.3278015023         2.9944800000         1.6450870902 
        0.2800000000         6.6447671936         1.3354483567         3.1936781906         1.6578977926 
        0.2850001000         5.9000886469         1.3176056963         2.7288824125         1.6739111706 
        0.2900001000         5.0215121105         1.3430952112         3.3928763812         1.6963298998 
        0.2950000000         4.0289856131         1.3354483567         3.1936781906         1.7059379266 
        0.3000001000         2.9449739913         1.3150567448         2.6624830157         1.7219513046 
        0.3050000000         1.7941660876         1.3252525508         2.9280806031         1.7347620071 
        0.3100000000         0.6026144442         1.3150567448         2.6624830157         1.7507753851 
        0.3150001000        -0.6026384999         1.2997630359         2.2640866345         1.7571807363 
        0.3200001000        -1.7941895973         1.2717245696         1.5336932689         1.7635860875 
        0.3250000000        -2.9449964215         1.2334902973         0.5377023158         1.7763967899 
        0.3300000000        -4.0289856131         1.2054518309        -0.1926910497         1.7699914387 
        0.3350001000        -5.0215496701         1.2003539280        -0.3254898435         1.7635860875 
        0.3400000000        -5.9001049389         1.2105497339        -0.0598922560         1.7763967899 
        0.3450000000        -6.6447671936         1.2105497339        -0.0598922560         1.7667887631 
        0.3500001000        -7.2386266913         1.2080007824        -0.1262916528         1.7860048167 
        0.3550001000        -7.6681811890         1.1417280438        -1.8526759714         1.7667887631 
        0.3600000000        -7.9236914056         1.0932979656        -3.1142645120         1.7603834119 
        0.3650001000        -7.9993680504         1.1595707042        -1.3878801934         1.7443700339 
        0.3700000000        -7.8934875537         1.0780042567        -3.5126608932         1.7251539802 
        0.3750000000        -7.6084521304         1.0907490141        -3.1806639088         1.7059379266 
        0.3800001000        -7.1507205763         1.0703574022        -3.7118590838         1.6963298998 
        0.3850000000        -6.5307140057         1.0983958685        -2.9814657182         1.6803165218 
        0.3900000000        -5.7624721991         1.0678084507        -3.7782584807         1.6643031438 
        0.3950001000        -4.8634232271         1.0856511111        -3.3134627026         1.6514924414 
        0.4000000000        -3.8540293928         1.0983958685        -2.9814657182         1.6354790633 
        0.4050000000        -2.7571433854         1.1009448200        -2.9150663214         1.6194656853 
        0.4100001000        -1.5976562058         1.1187874804        -2.4502705433         1.6066549829 
        0.4150001000        -0.4019304517         1.1060427230        -2.7822675276         1.5938442805 
        0.4200001000         0.8029177248         1.1238853834        -2.3174717495         1.5778309025 
        0.4250001000         1.9895424636         1.1468259468        -1.7198771777         1.5842362537 
        0.4300000000         3.1309893347         1.2003539280        -0.3254898435         1.5810335781 
        0.4350000000         4.2013970397         1.2258434428         0.3385041252         1.5778309025 
        0.4400001000         5.1764660859         1.2334902973         0.5377023158         1.5778309025 
        0.4450001000         6.0340268855         1.2054518309        -0.1926910497         1.5714255513 
        0.4500000000         6.7546234040         1.2156476369         0.0729065378         1.5810335781 
        0.4550000000         7.3219293810         1.2156476369         0.0729065378         1.5714255513 
        0.4600001000         7.7230594032         1.2691756181         1.4672938720         1.5842362537 
        0.4650000000         7.9488904842         1.3430952112         3.3928763812         1.5970469561 
        0.4700000000         7.9943157811         1.2921161815         2.0648884438         1.5970469561 
        0.4750001000         7.8582934854         1.3074098904         2.4632848251         1.6098576585 
        0.4800001000         7.5439162569         1.3430952112         3.3928763812         1.6354790633 
        0.4850000000         7.0583298115         1.3328994052         3.1272787938         1.6482897658 
        0.4900001000         6.4125214549         1.3405462597         3.3264769844         1.6643031438 
        0.4950000000         5.6211997584         1.3252525508         2.9280806031         1.6803165218 
        0.5000000000         4.7022820183         1.3328994052         3.1272787938         1.6867218730 
        0.5050001000         3.6766174593         1.3405462597         3.3264769844         1.6931272242 
        0.5100000000         2.5675488785         1.3201546478         2.7952818094         1.7123432778 
        0.5150000000         1.4001844718         1.3150567448         2.6624830157         1.7219513046 
        0.5200001000         0.2010166469         1.3176056963         2.7288824125         1.7379646827 
        0.5250000000        -1.0026658685         1.3023119874         2.3304860313         1.7571807363 
        0.5300000000        -2.1836154841         1.2666266666         1.4008944752         1.7635860875 
        0.5350001000        -3.3150266036         1.2334902973         0.5377023158         1.7763967899 
        0.5400000000        -4.3711547739         1.2080007824        -0.1262916528         1.7667887631 
        0.5450000000        -5.3280949395         1.2130986854         0.0065071409         1.7763967899 
        0.5500001000        -6.1641213196         1.2105497339        -0.0598922560         1.7667887631 
        0.5550000000        -6.8602132495         1.2156476369         0.0729065378         1.7635860875 
        0.5600000000        -7.4006176547         1.2130986854         0.0065071409         1.7763967899 
        0.5650001000        -7.7730595686         1.1060427230        -2.7822675276         1.7603834119 
        0.5700001000        -7.9690709925         1.1136895775        -2.5830693370         1.7571807363 
        0.5750001000        -7.9842123124         1.1417280438        -1.8526759714         1.7347620071 
        0.5800001000        -7.8181398740         1.0932979656        -3.1142645120         1.7251539802 
        0.5850001000        -7.4746229415         1.0932979656        -3.1142645120         1.7059379266 
        0.5900000000        -6.9614700374         1.0729063537        -3.6454596869         1.6867218730 
        0.5950000000        -6.2903074571         1.0932979656        -3.1142645120         1.6707084950 
        0.6000001000        -5.4763592616         1.0856511111        -3.3134627026         1.6482897658 
        0.6050000000        -4.5381515930         1.0882000626        -3.2470633057         1.6386817389 
        0.6100000000        -3.4969261332         1.1060427230        -2.7822675276         1.6226683609 
        0.6150001000        -2.3763096172         1.1162385289        -2.5166699401         1.6226683609 
        0.6200000000        -1.2018047130         1.1340811893        -2.0518741621         1.6098576585 
        0.6250000000        -0.0000000000         1.0907490141        -3.1806639088         1.5874389293 
        0.6300001000         1.2018285634         1.1519238497        -1.5870783840         1.5810335781 
        0.6350000000         2.3763326526         1.1366301408        -1.9854747652         1.5778309025 
        0.6400000000         3.4969261332         1.2130986854         0.0065071409         1.5650202001 
        0.6450001000         4.5381714601         1.2080007824        -0.1262916528         1.5554121732 
        0.6500000000         5.4763768474         1.2207455399         0.2057053315         1.5586148488 
        0.6550000000         6.2903074571         1.1978049765        -0.3918892403         1.5586148488 
        0.6600001000         6.9614819240         1.2029028795        -0.2590904466         1.5586148488 
        0.6650000000         7.4746315397         1.2232944913         0.2721047284         1.5714255513 
        0.6700000000         7.8181449885         1.3125077934         2.5960836188         1.5714255513 
        0.6750001000         7.9842153422         1.3099588419         2.5296842219         1.5938442805 
        0.6800000000         7.9690688731         1.3074098904         2.4632848251         1.6066549829 
        0.6850000000         7.7730538633         1.3150567448         2.6624830157         1.6226683609 
        0.6900001000         7.4006084928         1.3430952112         3.3928763812         1.6290737121 
        0.6950001000         6.8602008391         1.3328994052         3.1272787938         1.6482897658 
        0.7000001000         6.1640905625         1.3379973082         3.2600775875         1.6546951170 
        0.7050001000         5.3280769442         1.3176056963         2.7288824125         1.6643031438 
        0.7100001000         4.3711345691         1.3405462597         3.3264769844         1.6867218730 
        0.7150000000         3.3150046479         1.3252525508         2.9280806031         1.6899245486 
        0.7200000000         2.1836154841         1.3176056963         2.7288824125         1.7123432778 
        0.7250001000         1.0026419345         1.3278015023         2.9944800000         1.7379646827 
        0.7300000000        -0.2010407635         1.3201546478         2.7952818094         1.7411673583 
        0.7350000000        -1.4001844718         1.3048609389         2.3968854282         1.7603834119 
        0.7400001000        -2.5675717265         1.2615287636         1.2680956814         1.7571807363 
        0.7450000000        -3.6766388850         1.2258434428         0.3385041252         1.7667887631 
